TS	X	Y
0	833	0
1	0	4165
2	0	4165
3	833	4165
4	1666	1666
5	0	4165
6	0	4165
7	0	2499
8	833	4165
9	0	4165
10	4165	3332
11	4165	3332
12	0	4165
13	0	4165
14	833	0
15	0	4165
16	0	2499
17	833	0
18	0	2499
19	4165	833
20	1666	1666
21	0	4165
22	833	4165
23	4165	3332
24	4165	3332
25	0	4165
26	833	0
27	0	4165
28	0	2499
29	1666	1666
30	0	2499
31	0	4165
32	0	4165
33	2499	3332
34	833	0
35	0	2499
36	0	2499
37	0	4165
38	4165	833
39	0	2499
40	0	4165
41	0	4165
42	0	4165
43	4165	3332
44	833	0
45	833	0
46	0	1666
47	833	0
48	0	4165
49	1666	1666
50	0	4165
51	0	2499
52	4165	833
53	0	2499
54	2499	3332
55	833	0
56	0	1666
57	833	0
58	0	4165
59	0	2499
60	833	0
61	1666	1666
62	0	4165
63	2499	3332
64	4165	3332
65	2499	3332
66	0	4165
67	4165	833
68	0	4165
69	4165	833
70	1666	1666
71	0	4165
72	0	2499
73	2499	3332
74	3332	4165
75	0	4165
76	1666	1666
77	833	0
78	0	2499
79	1666	1666
80	4165	833
81	0	4165
82	2499	3332
83	0	2499
84	0	4165
85	0	4165
86	0	4165
87	0	4165
88	0	4165
89	4165	3332
90	2499	3332
91	2499	3332
92	0	4165
93	0	2499
94	0	4165
95	833	0
96	833	0
97	833	4165
98	0	4165
99	0	2499
100	833	4165
101	0	4165
102	4165	3332
103	2499	3332
104	4165	3332
105	1666	1666
106	2499	3332
107	0	4165
