TS	X	Y
0	833	833
1	0	2499
2	4165	3332
3	3332	3332
4	3332	1666
5	4165	3332
6	3332	1666
7	833	833
8	0	2499
9	0	2499
10	3332	3332
11	0	2499
12	833	2499
13	4165	2499
14	3332	1666
15	4165	3332
16	4165	2499
17	0	2499
18	4165	2499
19	4165	2499
20	0	2499
21	1666	3332
22	4165	3332
23	3332	1666
24	833	2499
25	3332	2499
26	3332	1666
27	833	833
28	0	2499
29	3332	1666
30	3332	1666
31	833	833
32	3332	1666
33	0	2499
34	3332	1666
35	833	833
36	4165	3332
37	3332	3332
38	3332	2499
39	0	2499
40	3332	1666
41	833	833
42	833	833
43	3332	1666
44	4165	2499
45	4165	2499
46	833	833
47	3332	3332
48	3332	1666
49	833	2499
50	3332	3332
51	0	2499
52	2499	3332
53	4165	2499
54	4165	3332
55	0	2499
56	3332	1666
57	833	833
58	833	833
59	4165	3332
60	3332	1666
61	4165	3332
62	3332	1666
63	0	2499
64	0	2499
65	2499	3332
66	3332	1666
67	3332	1666
68	4165	3332
69	833	833
70	0	2499
71	1666	3332
72	833	833
73	0	2499
74	3332	1666
75	4165	2499
76	4165	0
77	3332	1666
78	1666	3332
79	3332	3332
80	3332	1666
81	4165	3332
82	3332	1666
83	833	833
84	3332	3332
85	4165	2499
86	4165	2499
87	2499	3332
88	4165	3332
89	3332	1666
90	1666	3332
91	3332	1666
92	0	2499
93	3332	1666
94	833	833
95	4165	2499
96	4165	2499
97	833	833
98	3332	1666
99	0	2499
100	4165	2499
101	3332	1666
102	833	833
103	3332	1666
104	0	2499
105	833	833
106	3332	1666
107	833	833
