TS	X	Y
0	3332	4165
1	0	1666
2	0	1666
3	0	3332
4	833	1666
5	3332	1666
6	833	1666
7	833	1666
8	2499	2499
9	3332	2499
10	833	1666
11	833	3332
12	2499	2499
13	833	1666
14	833	3332
15	3332	1666
16	3332	2499
17	833	1666
18	0	3332
19	833	1666
20	3332	4165
21	3332	4165
22	3332	2499
23	833	1666
24	833	2499
25	0	1666
26	2499	833
27	833	1666
28	833	1666
29	0	1666
30	833	1666
31	833	1666
32	2499	2499
33	3332	2499
34	2499	833
35	833	1666
36	833	1666
37	2499	833
38	3332	2499
39	0	1666
40	0	1666
41	833	2499
42	833	2499
43	833	1666
44	3332	2499
45	833	1666
46	833	3332
47	0	1666
48	833	1666
49	833	1666
50	3332	2499
51	3332	2499
52	0	3332
53	833	1666
54	833	1666
55	3332	2499
56	833	1666
57	0	1666
58	2499	833
59	0	3332
60	833	1666
61	3332	2499
62	3332	2499
63	833	2499
64	3332	4165
65	2499	833
66	3332	4165
67	833	1666
68	0	3332
69	2499	833
70	3332	4165
71	833	2499
72	0	1666
73	2499	2499
74	0	1666
75	833	1666
76	833	1666
77	833	1666
78	0	3332
79	2499	2499
80	3332	2499
81	3332	4165
82	833	1666
83	0	1666
84	3332	2499
85	0	3332
86	0	1666
87	833	2499
88	3332	2499
89	3332	2499
90	0	1666
91	2499	2499
92	833	1666
93	833	1666
94	0	3332
95	0	0
96	833	2499
97	3332	2499
98	3332	1666
99	833	1666
100	3332	2499
101	0	1666
102	833	0
103	3332	2499
104	833	1666
105	833	3332
106	833	2499
107	0	3332
