Steps_BM	Steps_DRL	Steps_BL	Reward_BM	Reward_DRL	Reward_BL	Energy_BM	Energy_DRL	Energy_BL	Targets_BM	Targets_DRL	Targets_BL
1	1	4	20	20	16	4329	6122.130511513128	21645.0	2	2	2
1	1	4	20	20	17	4329	6122.130511513128	21645.0	2	2	2
1	1	4	20	20	17	4329	6122.130511513128	21645.0	2	2	2
1	1	4	20	20	16	4329	6122.130511513128	21645.0	2	2	2
1	1	4	20	20	17	4329	6122.130511513128	21645.0	2	2	2
1	1	4	20	20	17	4329	6122.130511513128	21645.0	2	2	2
1	1	4	20	20	16	4329	6122.130511513128	21645.0	2	2	2
1	1	4	20	20	16	4329	6122.130511513128	21645.0	2	2	2
1	1	4	20	20	16	4329	6122.130511513128	21645.0	2	2	2
1	1	4	20	20	16	4329	6122.130511513128	21645.0	2	2	2
1	1	4	20	20	17	4329	6122.130511513128	21645.0	2	2	2
1	1	4	20	20	17	4329	6122.130511513128	21645.0	2	2	2
1	1	4	20	20	16	4329	6122.130511513128	21645.0	2	2	2
1	1	4	20	20	17	4329	6122.130511513128	21645.0	2	2	2
1	1	4	20	20	17	4329	6122.130511513128	21645.0	2	2	2
1	1	4	20	20	17	4329	6122.130511513128	21645.0	2	2	2
1	1	4	20	20	17	4329	6122.130511513128	21645.0	2	2	2
1	1	4	20	20	17	4329	6122.130511513128	21645.0	2	2	2
1	1	4	20	20	16	4329	6122.130511513128	21645.0	2	2	2
1	1	4	20	20	16	4329	6122.130511513128	21645.0	2	2	2
1	1	4	20	20	16	4329	6122.130511513128	21645.0	2	2	2
1	1	4	20	20	17	4329	6122.130511513128	21645.0	2	2	2
1	1	4	20	20	16	4329	6122.130511513128	21645.0	2	2	2
1	1	4	20	20	16	4329	6122.130511513128	21645.0	2	2	2
1	1	4	20	20	16	4329	6122.130511513128	21645.0	2	2	2
1	1	4	20	20	17	4329	6122.130511513128	21645.0	2	2	2
1	1	4	20	20	17	4329	6122.130511513128	21645.0	2	2	2
1	1	4	20	20	16	4329	6122.130511513128	21645.0	2	2	2
1	1	4	20	20	16	4329	6122.130511513128	21645.0	2	2	2
1	1	4	20	20	16	4329	6122.130511513128	21645.0	2	2	2
1	1	4	20	20	17	4329	6122.130511513128	21645.0	2	2	2
1	1	4	20	20	16	4329	6122.130511513128	21645.0	2	2	2
1	1	4	20	20	17	4329	6122.130511513128	21645.0	2	2	2
1	1	4	20	20	16	4329	6122.130511513128	21645.0	2	2	2
1	1	4	20	20	17	4329	6122.130511513128	21645.0	2	2	2
1	1	4	20	20	17	4329	6122.130511513128	21645.0	2	2	2
1	1	4	20	20	17	4329	6122.130511513128	21645.0	2	2	2
1	1	4	20	20	16	4329	6122.130511513128	21645.0	2	2	2
1	1	4	20	20	17	4329	6122.130511513128	21645.0	2	2	2
1	1	4	20	20	16	4329	6122.130511513128	21645.0	2	2	2
1	1	4	20	20	16	4329	6122.130511513128	21645.0	2	2	2
1	1	4	20	20	17	4329	6122.130511513128	21645.0	2	2	2
1	1	4	20	20	17	4329	6122.130511513128	21645.0	2	2	2
1	1	4	20	20	16	4329	6122.130511513128	21645.0	2	2	2
1	1	4	20	20	17	4329	6122.130511513128	21645.0	2	2	2
1	1	4	20	20	17	4329	6122.130511513128	21645.0	2	2	2
1	1	3	20	20	17	4329	6122.130511513128	17316.0	2	2	2
1	1	4	20	20	17	4329	6122.130511513128	21645.0	2	2	2
1	1	4	20	20	17	4329	6122.130511513128	21645.0	2	2	2
1	1	4	20	20	17	4329	6122.130511513128	21645.0	2	2	2
