Steps_BM	Steps_DRL	Steps_BL	Reward_BM	Reward_DRL	Reward_BL	Energy_BM	Energy_DRL	Energy_BL	Targets_BM	Targets_DRL	Targets_BL
14	10	50	94	97	56	227500	149461.9407771256	828750.0	10	10	10
14	10	50	94	97	56	227500	149461.9407771256	828750.0	10	10	10
14	10	50	94	97	56	227500	149461.9407771256	828750.0	10	10	10
14	10	50	94	97	56	227500	149461.9407771256	828750.0	10	10	10
14	10	50	94	97	56	227500	149461.9407771256	828750.0	10	10	10
14	10	50	94	97	56	227500	149461.9407771256	828750.0	10	10	10
14	10	50	94	97	56	227500	149461.9407771256	828750.0	10	10	10
14	10	50	94	97	56	227500	149461.9407771256	828750.0	10	10	10
14	10	50	94	97	56	227500	149461.9407771256	828750.0	10	10	10
14	10	50	94	97	56	227500	149461.9407771256	828750.0	10	10	10
14	10	50	94	97	56	227500	149461.9407771256	828750.0	10	10	10
14	10	50	94	97	56	227500	149461.9407771256	828750.0	10	10	10
14	10	50	94	97	56	227500	149461.9407771256	828750.0	10	10	10
14	10	50	94	97	56	227500	149461.9407771256	828750.0	10	10	10
14	10	50	94	97	56	227500	149461.9407771256	828750.0	10	10	10
14	10	50	94	97	56	227500	149461.9407771256	828750.0	10	10	10
14	10	50	94	97	56	227500	149461.9407771256	828750.0	10	10	10
14	10	50	94	97	56	227500	149461.9407771256	828750.0	10	10	10
14	10	50	94	97	56	227500	149461.9407771256	828750.0	10	10	10
14	10	50	94	97	56	227500	149461.9407771256	828750.0	10	10	10
14	10	50	94	97	56	227500	149461.9407771256	828750.0	10	10	10
14	10	50	94	97	56	227500	149461.9407771256	828750.0	10	10	10
14	10	50	94	97	56	227500	149461.9407771256	828750.0	10	10	10
14	10	50	94	97	56	227500	149461.9407771256	828750.0	10	10	10
14	10	50	94	97	56	227500	149461.9407771256	828750.0	10	10	10
14	10	50	94	97	56	227500	149461.9407771256	828750.0	10	10	10
14	10	50	94	97	56	227500	149461.9407771256	828750.0	10	10	10
14	10	50	94	97	56	227500	149461.9407771256	828750.0	10	10	10
14	10	50	94	97	56	227500	149461.9407771256	828750.0	10	10	10
14	10	50	94	97	56	227500	149461.9407771256	828750.0	10	10	10
14	10	50	94	97	56	227500	149461.9407771256	828750.0	10	10	10
14	10	50	94	97	56	227500	149461.9407771256	828750.0	10	10	10
14	10	50	94	97	56	227500	149461.9407771256	828750.0	10	10	10
14	10	50	94	97	56	227500	149461.9407771256	828750.0	10	10	10
14	10	50	94	97	56	227500	149461.9407771256	828750.0	10	10	10
14	10	50	94	97	56	227500	149461.9407771256	828750.0	10	10	10
14	10	50	94	97	56	227500	149461.9407771256	828750.0	10	10	10
14	10	50	94	97	56	227500	149461.9407771256	828750.0	10	10	10
14	10	50	94	97	56	227500	149461.9407771256	828750.0	10	10	10
14	10	50	94	97	56	227500	149461.9407771256	828750.0	10	10	10
14	10	50	94	97	56	227500	149461.9407771256	828750.0	10	10	10
14	10	50	94	97	56	227500	149461.9407771256	828750.0	10	10	10
14	10	50	94	97	56	227500	149461.9407771256	828750.0	10	10	10
14	10	50	94	97	56	227500	149461.9407771256	828750.0	10	10	10
14	10	50	94	97	56	227500	149461.9407771256	828750.0	10	10	10
14	10	50	94	97	56	227500	149461.9407771256	828750.0	10	10	10
14	10	50	94	97	56	227500	149461.9407771256	828750.0	10	10	10
14	10	50	94	97	56	227500	149461.9407771256	828750.0	10	10	10
14	10	50	94	97	56	227500	149461.9407771256	828750.0	10	10	10
14	10	50	94	97	56	227500	149461.9407771256	828750.0	10	10	10
