TS	X	Y	Direction	Line_Man	Column_Man
0	4560.604741873513	4509.600790312252	1	5	4
1	4723.71639359606	4509.600790312252	1	5.0	4.0
2	4886.828045318606	4509.600790312252	1	5.0	4.0
3	4946.060302958847	4509.600790312252	0	5.0	4.0
4	4782.948651236301	4509.600790312252	0	5.0	4.0
5	4619.836999513755	4509.600790312252	0	5.0	4.0
6	4456.725347791208	4509.600790312252	0	5.0	4.0
7	4293.613696068662	4509.600790312252	0	5.0	4.0
8	4166	4545.098745966136	1	5.0	4.0
9	4166	4708.210397688683	1	5.0	4.0
10	4166	4871.322049411229	1	5.0	4.0
11	4166	4961.566298866224	0	5.0	4.0
12	4166	4798.454647143678	0	5.0	4.0
13	4166	4635.3429954211315	0	5.0	4.0
14	4166	4472.231343698585	0	5.0	4.0
15	4166	4309.119691976039	0	5.0	4.0
16	4166	4146.008040253492	0	5.0	4.0
17	4166	3982.896388530946	0	5.0	4.0
18	4166	3819.7847368083994	0	5.0	4.0
19	4166	3656.673085085853	0	5.0	4.0
20	4166	3493.5614333633066	0	5.0	4.0
21	4166	3330.44978164076	0	5.0	4.0
22	4166	3167.338129918214	0	5.0	4.0
23	4166	3004.2264781956674	0	5.0	4.0
24	4166	2841.114826473121	0	5.0	4.0
25	4166	2678.0031747505745	0	5.0	4.0
26	4166	2514.891523028028	0	5.0	4.0
27	4166	2500	1	5.0	4.0
28	4329.111651722546	2500	1	5.0	4.0
29	4492.223303445093	2500	1	5.0	4.0
30	4655.334955167639	2500	1	5.0	4.0
31	4818.446606890186	2500	1	5.0	4.0
32	4981.558258612732	2500	1	5.0	4.0
33	4851.3300896647215	2500	0	5.0	4.0
34	4688.218437942175	2500	0	5.0	4.0
35	4525.106786219629	2500	0	5.0	4.0
36	4361.995134497082	2500	0	5.0	4.0
37	4198.883482774536	2500	0	5.0	4.0
38	4035.7718310519895	2500	0	5.0	4.0
39	3872.660179329443	2500	0	5.0	4.0
40	3709.5485276068966	2500	0	5.0	4.0
41	3546.4368758843502	2500	0	5.0	4.0
42	3383.325224161804	2500	0	5.0	4.0
43	3220.2135724392574	2500	0	5.0	4.0
44	3057.101920716711	2500	0	5.0	4.0
45	2893.9902689941646	2500	0	5.0	4.0
46	2730.878617271618	2500	0	5.0	4.0
47	2567.7669655490718	2500	0	5.0	4.0
48	2404.6553138265253	2500	0	5.0	4.0
49	2241.543662103979	2500	0	5.0	4.0
50	2078.4320103814325	2500	0	5.0	4.0
51	1915.3203586588863	2500	0	5.0	4.0
52	1752.2087069363401	2500	0	5.0	4.0
53	1667	2422.097055213794	0	5.0	4.0
54	1667	2258.985403491248	0	5.0	4.0
