TS	X	Y	Direction	Line_Man	Column_Man
0	2664.3146972364902	2980.6884499667467	1	5	3
1	2811.6158703395117	2980.6884499667467	1	5.0	3.0
2	2958.917043442533	2980.6884499667467	1	5.0	3.0
3	3106.2182165455547	2980.6884499667467	1	5.0	3.0
4	3253.519389648576	2980.6884499667467	1	5.0	3.0
5	3400.8205627515977	2980.6884499667467	1	5.0	3.0
6	3548.121735854619	2980.6884499667467	1	5.0	3.0
7	3695.4229089576406	2980.6884499667467	1	5.0	3.0
8	3842.724082060662	2980.6884499667467	1	5.0	3.0
9	3990.0252551636836	2980.6884499667467	1	5.0	3.0
10	4137.326428266705	2980.6884499667467	1	5.0	3.0
11	4284.627601369726	2980.6884499667467	1	5.0	3.0
12	4431.928774472747	2980.6884499667467	1	5.0	3.0
13	4579.229947575768	2980.6884499667467	1	5.0	3.0
14	4726.531120678789	2980.6884499667467	1	5.0	3.0
15	4873.83229378181	2980.6884499667467	1	5.0	3.0
16	4974.866533115169	2980.6884499667467	0	5.0	3.0
17	4827.565360012148	2980.6884499667467	0	5.0	3.0
18	4680.264186909127	2980.6884499667467	0	5.0	3.0
19	4532.963013806106	2980.6884499667467	0	5.0	3.0
20	4385.661840703085	2980.6884499667467	0	5.0	3.0
21	4238.360667600064	2980.6884499667467	0	5.0	3.0
22	4091.059494497042	2980.6884499667467	0	5.0	3.0
23	3943.7583213940206	2980.6884499667467	0	5.0	3.0
24	3796.457148290999	2980.6884499667467	0	5.0	3.0
25	3649.1559751879777	2980.6884499667467	0	5.0	3.0
26	3501.854802084956	2980.6884499667467	0	5.0	3.0
27	3354.5536289819347	2980.6884499667467	0	5.0	3.0
28	3207.252455878913	2980.6884499667467	0	5.0	3.0
29	3059.9512827758917	2980.6884499667467	0	5.0	3.0
30	2912.6501096728703	2980.6884499667467	0	5.0	3.0
31	2765.348936569849	2980.6884499667467	0	5.0	3.0
32	2618.0477634668273	2980.6884499667467	0	5.0	3.0
33	2470.746590363806	2980.6884499667467	0	5.0	3.0
34	2323.4454172607843	2980.6884499667467	0	5.0	3.0
35	2176.144244157763	2980.6884499667467	0	5.0	3.0
36	2028.8430710547414	2980.6884499667467	0	5.0	3.0
37	1881.5418979517199	2980.6884499667467	0	5.0	3.0
38	1734.2407248486984	2980.6884499667467	0	5.0	3.0
39	1586.939551745677	2980.6884499667467	0	5.0	3.0
40	1439.6383786426554	2980.6884499667467	0	5.0	3.0
41	1292.337205539634	2980.6884499667467	0	5.0	3.0
42	1145.0360324366125	2980.6884499667467	0	5.0	3.0
43	997.7348593335911	2980.6884499667467	0	5.0	3.0
44	850.4336862305697	2980.6884499667467	0	5.0	3.0
45	703.1325131275483	2980.6884499667467	0	5.0	3.0
46	555.831340024527	2980.6884499667467	0	5.0	3.0
47	408.5301669215056	2980.6884499667467	0	5.0	3.0
48	261.22899381848424	2980.6884499667467	0	5.0	3.0
49	113.92782071546284	2980.6884499667467	0	5.0	3.0
50	1	3015.061802354305	1	5.0	3.0
51	1	3162.3629754573267	1	5.0	3.0
52	1	3309.664148560348	1	5.0	3.0
53	124.96532166336965	3333	1	5.0	3.0
54	272.266494766391	3333	1	5.0	3.0
