Episode_Group	numSteps	Reward	Energy
218	14.0	93.0	898.0
219	30.0	71.0	1066.0
220	47.0	54.0	1260.0
221	14.0	93.0	923.0
222	13.0	94.0	867.0
223	15.0	93.0	931.0
224	14.0	93.0	932.0
225	15.0	93.0	907.0
226	13.0	94.0	808.0
227	14.0	93.0	864.0
228	12.0	95.0	800.0
229	31.0	74.0	1050.0
230	13.0	94.0	823.0
231	31.0	74.0	1093.0
232	13.0	94.0	867.0
233	14.0	94.0	883.0
234	14.0	94.0	881.0
235	14.0	93.0	934.0
236	13.0	94.0	870.0
237	14.0	93.0	905.0
238	15.0	92.0	936.0
239	14.0	93.0	908.0
240	14.0	93.0	891.0
241	13.0	94.0	850.0
242	30.0	75.0	1002.0
243	13.0	94.0	802.0
244	13.0	94.0	834.0
245	15.0	92.0	928.0
246	34.0	71.0	1202.0
247	15.0	93.0	903.0
248	13.0	94.0	865.0
249	13.0	94.0	831.0
250	13.0	94.0	863.0
251	13.0	94.0	837.0
252	29.0	71.0	998.0
253	12.0	95.0	789.0
254	13.0	94.0	820.0
255	12.0	95.0	808.0
256	13.0	94.0	798.0
257	12.0	95.0	781.0
258	12.0	95.0	814.0
259	29.0	74.0	1036.0
260	14.0	93.0	883.0
261	12.0	95.0	808.0
262	12.0	95.0	786.0
263	29.0	74.0	1027.0
264	30.0	68.0	995.0
265	13.0	94.0	908.0
266	14.0	93.0	935.0
267	14.0	93.0	917.0
268	14.0	94.0	898.0
269	13.0	94.0	834.0
270	14.0	93.0	903.0
271	13.0	94.0	856.0
272	13.0	94.0	826.0
273	12.0	95.0	825.0
274	12.0	95.0	808.0
275	13.0	95.0	824.0
276	29.0	74.0	992.0
277	16.0	92.0	976.0
278	14.0	94.0	872.0
279	13.0	94.0	823.0
280	12.0	95.0	804.0
281	12.0	95.0	802.0
282	12.0	95.0	812.0
283	12.0	95.0	815.0
284	12.0	95.0	840.0
285	30.0	71.0	1028.0
286	29.0	74.0	1039.0
287	14.0	94.0	844.0
288	12.0	95.0	818.0
289	12.0	96.0	809.0
290	12.0	95.0	810.0
291	30.0	68.0	1017.0
292	46.0	49.0	1173.0
293	19.0	0.0	354.0
