TS	X	Y	Direction	Line_Man	Column_Man
0	1405.0181724079666	2317.6696954013278	1	3	3
1	1544.4323440567096	2317.6696954013278	1	3.0	3.0
2	1683.8465157054525	2317.6696954013278	1	3.0	3.0
3	1823.2606873541954	2317.6696954013278	1	3.0	3.0
4	1962.6748590029383	2317.6696954013278	1	3.0	3.0
5	2102.0890306516812	2317.6696954013278	1	3.0	3.0
6	2241.503202300424	2317.6696954013278	1	3.0	3.0
7	2380.917373949167	2317.6696954013278	1	3.0	3.0
8	2520.33154559791	2317.6696954013278	1	3.0	3.0
9	2659.745717246653	2317.6696954013278	1	3.0	3.0
10	2799.159888895396	2317.6696954013278	1	3.0	3.0
11	2938.574060544139	2317.6696954013278	1	3.0	3.0
12	3077.9882321928817	2317.6696954013278	1	3.0	3.0
13	3217.4024038416246	2317.6696954013278	1	3.0	3.0
14	3356.8165754903675	2317.6696954013278	1	3.0	3.0
15	3496.2307471391105	2317.6696954013278	1	3.0	3.0
16	3635.6449187878534	2317.6696954013278	1	3.0	3.0
17	3775.0590904365963	2317.6696954013278	1	3.0	3.0
18	3914.4732620853392	2317.6696954013278	1	3.0	3.0
19	4053.887433734082	2317.6696954013278	1	3.0	3.0
20	4166	2344.971300784153	1	3.0	3.0
21	4166	2484.3854724328958	1	3.0	3.0
22	4166	2623.7996440816387	1	3.0	3.0
23	4166	2763.2138157303816	1	3.0	3.0
24	4166	2902.6279873791245	1	3.0	3.0
25	4166	3042.0421590278675	1	3.0	3.0
26	4166	3181.4563306766104	1	3.0	3.0
27	4166	3320.8705023253533	1	3.0	3.0
28	4166	3460.284673974096	1	3.0	3.0
29	4166	3599.698845622839	1	3.0	3.0
30	4166	3739.113017271582	1	3.0	3.0
31	4166	3878.527188920325	1	3.0	3.0
32	4166	4017.941360569068	1	3.0	3.0
33	4166	4157.355532217811	1	3.0	3.0
34	4166	4296.769703866554	1	3.0	3.0
35	4166	4436.183875515297	1	3.0	3.0
36	4166	4575.59804716404	1	3.0	3.0
37	4166	4715.0122188127825	1	3.0	3.0
38	4166	4854.426390461525	1	3.0	3.0
39	4166	4993.840562110268	1	3.0	3.0
40	4166	4862.745266240989	0	3.0	3.0
41	4166	4723.331094592246	0	3.0	3.0
42	4166	4583.916922943503	0	3.0	3.0
43	4166	4444.50275129476	0	3.0	3.0
44	4166	4305.088579646017	0	3.0	3.0
45	4165.674407997274	4166	0	3.0	3.0
46	4026.260236348531	4166	0	3.0	3.0
47	3886.8460646997883	4166	0	3.0	3.0
48	3747.4318930510453	4166	0	3.0	3.0
49	3608.0177214023024	4166	0	3.0	3.0
50	3468.6035497535595	4166	0	3.0	3.0
51	3329.1893781048166	4166	0	3.0	3.0
52	3189.7752064560736	4166	0	3.0	3.0
53	3050.3610348073307	4166	0	3.0	3.0
54	2910.946863158588	4166	0	3.0	3.0
