TS	X	Y	Direction	Line_Man	Column_Man
0	4660.821083335312	1194.3035138892187	1	1	2
1	4808.416694579158	1194.3035138892187	1	1.0	2.0
2	4956.012305823003	1194.3035138892187	1	1.0	2.0
3	4892.392082933152	1194.3035138892187	0	1.0	2.0
4	4744.796471689307	1194.3035138892187	0	1.0	2.0
5	4597.200860445461	1194.3035138892187	0	1.0	2.0
6	4449.605249201616	1194.3035138892187	0	1.0	2.0
7	4302.009637957771	1194.3035138892187	0	1.0	2.0
8	4154.4140267139255	1194.3035138892187	0	1.0	2.0
9	4006.8184154700803	1194.3035138892187	0	1.0	2.0
10	3859.222804226235	1194.3035138892187	0	1.0	2.0
11	3711.6271929823897	1194.3035138892187	0	1.0	2.0
12	3564.0315817385444	1194.3035138892187	0	1.0	2.0
13	3416.435970494699	1194.3035138892187	0	1.0	2.0
14	3268.840359250854	1194.3035138892187	0	1.0	2.0
15	3121.2447480070086	1194.3035138892187	0	1.0	2.0
16	2973.6491367631634	1194.3035138892187	0	1.0	2.0
17	2826.053525519318	1194.3035138892187	0	1.0	2.0
18	2678.457914275473	1194.3035138892187	0	1.0	2.0
19	2530.8623030316276	1194.3035138892187	0	1.0	2.0
20	2383.2666917877823	1194.3035138892187	0	1.0	2.0
21	2235.671080543937	1194.3035138892187	0	1.0	2.0
22	2088.0754693000918	1194.3035138892187	0	1.0	2.0
23	1940.4798580562465	1194.3035138892187	0	1.0	2.0
24	1792.8842468124012	1194.3035138892187	0	1.0	2.0
25	1645.288635568556	1194.3035138892187	0	1.0	2.0
26	1497.6930243247107	1194.3035138892187	0	1.0	2.0
27	1350.0974130808654	1194.3035138892187	0	1.0	2.0
28	1202.5018018370201	1194.3035138892187	0	1.0	2.0
29	1054.9061905931749	1194.3035138892187	0	1.0	2.0
30	907.3105793493295	1194.3035138892187	0	1.0	2.0
31	834	1120.0184819947028	0	1.0	2.0
32	834	972.4228707508574	0	1.0	2.0
33	834	824.8272595070121	0	1.0	2.0
34	834	677.2316482631667	0	1.0	2.0
35	834	529.6360370193213	0	1.0	2.0
36	834	382.0404257754759	0	1.0	2.0
37	834	234.44481453163053	0	1.0	2.0
38	834	86.84920328778514	0	1.0	2.0
39	834	1	1	1.0	2.0
40	981.5956112438454	1	1	1.0	2.0
41	1129.1912224876908	1	1	1.0	2.0
42	1276.7868337315363	1	1	1.0	2.0
43	1424.3824449753815	1	1	1.0	2.0
44	1571.9780562192268	1	1	1.0	2.0
45	1719.573667463072	1	1	1.0	2.0
46	1867.1692787069173	1	1	1.0	2.0
47	2014.7648899507626	1	1	1.0	2.0
48	2162.360501194608	1	1	1.0	2.0
49	2309.956112438453	1	1	1.0	2.0
50	2457.5517236822984	1	1	1.0	2.0
51	2605.1473349261437	1	1	1.0	2.0
52	2752.742946169989	1	1	1.0	2.0
53	2900.338557413834	1	1	1.0	2.0
54	3047.9341686576795	1	1	1.0	2.0
