TS	X	Y	Direction	Line_Man	Column_Man
0	1999.5153221289672	4680.760341428413	1	1	2
1	2168.9943832835615	4680.760341428413	1	1.0	2.0
2	2338.4734444381556	4680.760341428413	1	1.0	2.0
3	2507.9525055927497	4680.760341428413	1	1.0	2.0
4	2677.431566747344	4680.760341428413	1	1.0	2.0
5	2846.910627901938	4680.760341428413	1	1.0	2.0
6	3016.389689056532	4680.760341428413	1	1.0	2.0
7	3185.868750211126	4680.760341428413	1	1.0	2.0
8	3355.34781136572	4680.760341428413	1	1.0	2.0
9	3524.8268725203143	4680.760341428413	1	1.0	2.0
10	3694.3059336749084	4680.760341428413	1	1.0	2.0
11	3863.7849948295025	4680.760341428413	1	1.0	2.0
12	4033.2640559840966	4680.760341428413	1	1.0	2.0
13	4202.743117138691	4680.760341428413	1	1.0	2.0
14	4372.222178293285	4680.760341428413	1	1.0	2.0
15	4541.701239447879	4680.760341428413	1	1.0	2.0
16	4711.180300602473	4680.760341428413	1	1.0	2.0
17	4880.659361757067	4680.760341428413	1	1.0	2.0
18	4945.861577088339	4680.760341428413	0	1.0	2.0
19	4776.382515933745	4680.760341428413	0	1.0	2.0
20	4606.903454779151	4680.760341428413	0	1.0	2.0
21	4437.424393624557	4680.760341428413	0	1.0	2.0
22	4267.9453324699625	4680.760341428413	0	1.0	2.0
23	4098.466271315368	4680.760341428413	0	1.0	2.0
24	3928.9872101607743	4680.760341428413	0	1.0	2.0
25	3759.5081490061802	4680.760341428413	0	1.0	2.0
26	3590.029087851586	4680.760341428413	0	1.0	2.0
27	3420.550026696992	4680.760341428413	0	1.0	2.0
28	3251.070965542398	4680.760341428413	0	1.0	2.0
29	3081.591904387804	4680.760341428413	0	1.0	2.0
30	2912.11284323321	4680.760341428413	0	1.0	2.0
31	2742.6337820786157	4680.760341428413	0	1.0	2.0
32	2573.1547209240216	4680.760341428413	0	1.0	2.0
33	2403.6756597694275	4680.760341428413	0	1.0	2.0
34	2234.1965986148334	4680.760341428413	0	1.0	2.0
35	2064.7175374602393	4680.760341428413	0	1.0	2.0
36	1895.238476305645	4680.760341428413	0	1.0	2.0
37	1725.7594151510507	4680.760341428413	0	1.0	2.0
38	1556.2803539964564	4680.760341428413	0	1.0	2.0
39	1386.801292841862	4680.760341428413	0	1.0	2.0
40	1217.3222316872677	4680.760341428413	0	1.0	2.0
41	1047.8431705326734	4680.760341428413	0	1.0	2.0
42	878.3641093780792	4680.760341428413	0	1.0	2.0
43	834	4555.645389651898	0	1.0	2.0
44	834	4386.166328497304	0	1.0	2.0
45	834	4216.68726734271	0	1.0	2.0
46	834	4047.2082061881156	0	1.0	2.0
47	834	3877.7291450335215	0	1.0	2.0
48	834	3708.2500838789274	0	1.0	2.0
49	834	3538.7710227243333	0	1.0	2.0
50	834	3369.291961569739	0	1.0	2.0
51	834	3199.812900415145	0	1.0	2.0
52	834	3030.333839260551	0	1.0	2.0
53	834	2860.854778105957	0	1.0	2.0
54	834	2691.375716951363	0	1.0	2.0
