TS	X	Y	Direction	Line_Man	Column_Man
0	3787.8369374573685	1881.8061562428948	1	2	3
1	3940.442453512894	1881.8061562428948	1	2.0	3.0
2	4093.04796956842	1881.8061562428948	1	2.0	3.0
3	4245.653485623946	1881.8061562428948	1	2.0	3.0
4	4398.259001679472	1881.8061562428948	1	2.0	3.0
5	4550.864517734998	1881.8061562428948	1	2.0	3.0
6	4703.470033790524	1881.8061562428948	1	2.0	3.0
7	4856.07554984605	1881.8061562428948	1	2.0	3.0
8	4987.318934098424	1881.8061562428948	0	2.0	3.0
9	4834.7134180428975	1881.8061562428948	0	2.0	3.0
10	4682.107901987371	1881.8061562428948	0	2.0	3.0
11	4529.502385931845	1881.8061562428948	0	2.0	3.0
12	4376.896869876319	1881.8061562428948	0	2.0	3.0
13	4224.291353820793	1881.8061562428948	0	2.0	3.0
14	4166	1787.4919940081622	0	2.0	3.0
15	4133.886477952637	1667	0	2.0	3.0
16	3981.280961897111	1667	0	2.0	3.0
17	3828.6754458415853	1667	0	2.0	3.0
18	3676.0699297860597	1667	0	2.0	3.0
19	3523.464413730534	1667	0	2.0	3.0
20	3370.8588976750084	1667	0	2.0	3.0
21	3218.2533816194828	1667	0	2.0	3.0
22	3065.647865563957	1667	0	2.0	3.0
23	2913.0423495084315	1667	0	2.0	3.0
24	2760.436833452906	1667	0	2.0	3.0
25	2607.83131739738	1667	0	2.0	3.0
26	2455.2258013418545	1667	0	2.0	3.0
27	2302.620285286329	1667	0	2.0	3.0
28	2150.0147692308033	1667	0	2.0	3.0
29	1997.4092531752776	1667	0	2.0	3.0
30	1844.803737119752	1667	0	2.0	3.0
31	1692.1982210642263	1667	0	2.0	3.0
32	1667	1794.4072949912993	1	2.0	3.0
33	1667	1947.012811046825	1	2.0	3.0
34	1667	2099.6183271023506	1	2.0	3.0
35	1667	2252.223843157876	1	2.0	3.0
36	1667	2404.829359213402	1	2.0	3.0
37	1724.4348752689275	2500	1	2.0	3.0
38	1877.0403913244531	2500	1	2.0	3.0
39	2029.6459073799788	2500	1	2.0	3.0
40	2182.2514234355044	2500	1	2.0	3.0
41	2334.85693949103	2500	1	2.0	3.0
42	2487.4624555465557	2500	1	2.0	3.0
43	2640.0679716020813	2500	1	2.0	3.0
44	2792.673487657607	2500	1	2.0	3.0
45	2945.2790037131326	2500	1	2.0	3.0
46	3097.8845197686583	2500	1	2.0	3.0
47	3250.490035824184	2500	1	2.0	3.0
48	3403.0955518797095	2500	1	2.0	3.0
49	3555.701067935235	2500	1	2.0	3.0
50	3708.306583990761	2500	1	2.0	3.0
51	3860.9121000462865	2500	1	2.0	3.0
52	4013.517616101812	2500	1	2.0	3.0
53	4166.123132157338	2500	1	2.0	3.0
54	4318.728648212864	2500	1	2.0	3.0
