TS	X	Y	Direction	Line_Man	Column_Man
0	725.959242997323	538.4932071662205	1	1	3
1	906.9239057843981	538.4932071662205	1	1.0	3.0
2	1087.8885685714731	538.4932071662205	1	1.0	3.0
3	1268.853231358548	538.4932071662205	1	1.0	3.0
4	1449.817894145623	538.4932071662205	1	1.0	3.0
5	1630.782556932698	538.4932071662205	1	1.0	3.0
6	1811.747219719773	538.4932071662205	1	1.0	3.0
7	1992.711882506848	538.4932071662205	1	1.0	3.0
8	2173.676545293923	538.4932071662205	1	1.0	3.0
9	2354.6412080809982	538.4932071662205	1	1.0	3.0
10	2535.6058708680735	538.4932071662205	1	1.0	3.0
11	2716.5705336551487	538.4932071662205	1	1.0	3.0
12	2897.535196442224	538.4932071662205	1	1.0	3.0
13	3078.499859229299	538.4932071662205	1	1.0	3.0
14	3259.4645220163743	538.4932071662205	1	1.0	3.0
15	3440.4291848034495	538.4932071662205	1	1.0	3.0
16	3621.3938475905247	538.4932071662205	1	1.0	3.0
17	3802.3585103776	538.4932071662205	1	1.0	3.0
18	3983.323173164675	538.4932071662205	1	1.0	3.0
19	4164.28783595175	538.4932071662205	1	1.0	3.0
20	4345.252498738825	538.4932071662205	1	1.0	3.0
21	4526.2171615259	538.4932071662205	1	1.0	3.0
22	4707.181824312976	538.4932071662205	1	1.0	3.0
23	4888.146487100051	538.4932071662205	1	1.0	3.0
24	4926.888850112874	538.4932071662205	0	1.0	3.0
25	4745.924187325799	538.4932071662205	0	1.0	3.0
26	4564.959524538724	538.4932071662205	0	1.0	3.0
27	4383.994861751648	538.4932071662205	0	1.0	3.0
28	4203.030198964573	538.4932071662205	0	1.0	3.0
29	4022.065536177498	538.4932071662205	0	1.0	3.0
30	3841.1008733904227	538.4932071662205	0	1.0	3.0
31	3660.1362106033475	538.4932071662205	0	1.0	3.0
32	3479.1715478162723	538.4932071662205	0	1.0	3.0
33	3298.206885029197	538.4932071662205	0	1.0	3.0
34	3117.242222242122	538.4932071662205	0	1.0	3.0
35	2936.2775594550467	538.4932071662205	0	1.0	3.0
36	2755.3128966679715	538.4932071662205	0	1.0	3.0
37	2574.3482338808963	538.4932071662205	0	1.0	3.0
38	2393.383571093821	538.4932071662205	0	1.0	3.0
39	2212.418908306746	538.4932071662205	0	1.0	3.0
40	2031.4542455196708	538.4932071662205	0	1.0	3.0
41	1850.4895827325959	538.4932071662205	0	1.0	3.0
42	1669.5249199455209	538.4932071662205	0	1.0	3.0
43	1667	716.9329500077746	1	1.0	3.0
44	1667	897.8976127948497	1	1.0	3.0
45	1667	1078.8622755819247	1	1.0	3.0
46	1667	1259.8269383689997	1	1.0	3.0
47	1667	1440.7916011560746	1	1.0	3.0
48	1667	1621.7562639431496	1	1.0	3.0
49	1667	1802.7209267302246	1	1.0	3.0
50	1667	1983.6855895172996	1	1.0	3.0
51	1667	2164.6502523043746	1	1.0	3.0
52	1667	2345.61491509145	1	1.0	3.0
53	1693.579577878525	2500	1	1.0	3.0
54	1874.5442406656	2500	1	1.0	3.0
