TS	X	Y	Direction	Line_Man	Column_Man
0	1958.3917208392882	3388.665602972841	0	3	2
1	1764.5401252132528	3388.665602972841	0	3.0	2.0
2	1570.6885295872175	3388.665602972841	0	3.0	2.0
3	1376.8369339611822	3388.665602972841	0	3.0	2.0
4	1182.985338335147	3388.665602972841	0	3.0	2.0
5	989.1337427091117	3388.665602972841	0	3.0	2.0
6	834	3349.947750055918	0	3.0	2.0
7	834	3156.0961544298825	0	3.0	2.0
8	834	2962.244558803847	0	3.0	2.0
9	834	2768.392963177812	0	3.0	2.0
10	834	2574.5413675517766	0	3.0	2.0
11	834	2380.6897719257413	0	3.0	2.0
12	834	2186.838176299706	0	3.0	2.0
13	834	1992.9865806736707	0	3.0	2.0
14	834	1799.1349850476354	0	3.0	2.0
15	834	1605.2833894216	0	3.0	2.0
16	834	1411.4317937955648	0	3.0	2.0
17	834	1217.5801981695295	0	3.0	2.0
18	834	1023.7286025434943	0	3.0	2.0
19	834	829.8770069174591	0	3.0	2.0
20	834	636.0254112914239	0	3.0	2.0
21	834	442.1738156653887	0	3.0	2.0
22	834	248.32222003935348	0	3.0	2.0
23	834	54.47062441331826	0	3.0	2.0
24	693.619028787283	1	0	3.0	2.0
25	499.7674331612478	1	0	3.0	2.0
26	305.91583753521263	1	0	3.0	2.0
27	112.06424190917741	1	0	3.0	2.0
28	81.78735371685781	1	1	3.0	2.0
29	275.63894934289306	1	1	3.0	2.0
30	469.49054496892825	1	1	3.0	2.0
31	663.3421405949634	1	1	3.0	2.0
32	857.1937362209986	1	1	3.0	2.0
33	1051.0453318470338	1	1	3.0	2.0
34	1244.8969274730691	1	1	3.0	2.0
35	1438.7485230991044	1	1	3.0	2.0
36	1632.6001187251397	1	1	3.0	2.0
37	1826.451714351175	1	1	3.0	2.0
38	2020.3033099772103	1	1	3.0	2.0
39	2214.1549056032454	1	1	3.0	2.0
40	2408.0065012292807	1	1	3.0	2.0
41	2601.858096855316	1	1	3.0	2.0
42	2795.7096924813513	1	1	3.0	2.0
43	2989.5612881073866	1	1	3.0	2.0
44	3183.412883733422	1	1	3.0	2.0
45	3377.2644793594573	1	1	3.0	2.0
46	3571.1160749854926	1	1	3.0	2.0
47	3764.967670611528	1	1	3.0	2.0
48	3958.819266237563	1	1	3.0	2.0
49	4152.6708618635985	1	1	3.0	2.0
50	4346.522457489634	1	1	3.0	2.0
51	4540.374053115669	1	1	3.0	2.0
52	4734.225648741704	1	1	3.0	2.0
53	4928.07724436774	1	1	3.0	2.0
54	4874.071160006225	1	0	3.0	2.0
