EpNum	EpSteps	Reward	ener	dist	NumCovTargets
1	8	13	15246.33051151313	0.0	2	[(333, 0), (0, 333)]
2	14	-14	41276.791534539385	0.0	0	[(333, 0), (666, 333), (333, 333), (333, 666), (0, 333), (333, 0), (666, 0)]
3	14	-14	48392.85255756563	0.0	0	[(333, 333), (0, 666), (333, 333), (333, 0), (333, 333), (666, 0), (666, 333), (333, 0)]
4	3	18	5927.4	0.0	2	[(0, 333)]
5	5	16	12848.730511513128	0.0	2	[(333, 0), (0, 333)]
6	1	20	6122.130511513128	0.0	2	[(333, 333)]
7	11	11	31819.591534539388	0.0	2	[(333, 333), (666, 333), (333, 0), (666, 333), (333, 333)]
8	13	8	52860.1220460525	0.0	2	[(333, 0), (666, 0), (666, 333), (333, 333), (333, 666), (666, 333), (333, 666), (333, 333), (666, 666), (333, 333)]
9	14	7	39427.2	0.0	2	[(333, 0), (333, 333), (666, 333), (666, 0), (333, 0), (333, 333), (333, 666), (333, 333)]
10	14	-3	48336.391534539376	0.0	1	[(0, 333), (333, 666), (666, 333), (333, 333), (333, 666), (666, 666), (666, 333), (333, 0), (666, 0)]
11	14	-14	25308.000000000007	0.0	0	[(333, 0), (333, 333), (333, 0), (666, 0)]
12	12	10	27295.861023026264	0.0	2	[(0, 333), (333, 0), (666, 0), (333, 333)]
13	14	-3	39540.122046052515	0.0	1	[(0, 333), (0, 0), (333, 333), (0, 0), (333, 333), (666, 0)]
14	14	-3	34217.191534539386	0.0	1	[(0, 333), (333, 0), (666, 333), (333, 333), (0, 0)]
15	7	14	14447.130511513129	0.0	2	[(333, 0), (0, 333)]
16	14	-3	32424.06102302626	0.0	1	[(333, 0), (333, 333), (333, 666), (666, 333), (333, 0)]
17	4	17	6726.6	0.0	2	[(0, 333)]
18	4	17	6726.6	0.0	2	[(0, 333)]
19	14	-3	25308.000000000007	0.0	1	[(0, 333), (0, 0), (333, 0), (666, 0)]
20	6	15	8325.0	0.0	2	[(0, 333)]
21	7	14	14447.130511513129	0.0	2	[(333, 0), (0, 333)]
22	3	19	5927.4	0.0	2	[(0, 333)]
23	8	14	16983.000000000004	0.0	2	[(0, 333), (0, 666), (0, 333)]
24	12	10	21972.93051151313	0.0	2	[(333, 0), (0, 0), (333, 333)]
25	1	20	6122.130511513128	0.0	2	[(333, 333)]
26	8	13	16983.0	0.0	2	[(333, 0), (333, 333), (0, 333)]
27	14	-3	35953.86102302626	0.0	1	[(0, 333), (0, 666), (333, 666), (666, 666), (333, 333), (666, 0)]
28	3	19	5927.4	0.0	2	[(0, 333)]
29	14	-3	43069.92204605251	0.0	1	[(333, 333), (0, 0), (333, 333), (333, 0), (333, 333), (666, 333), (333, 0)]
30	8	14	25892.191534539386	0.0	2	[(333, 0), (666, 333), (333, 0), (0, 333)]
31	4	18	12049.530511513127	0.0	2	[(333, 333), (0, 333)]
32	14	-14	11188.800000000001	0.0	0	[]
33	4	17	6726.6	0.0	2	[(0, 333)]
34	3	19	5927.4	0.0	2	[(0, 333)]
35	1	20	6122.130511513128	0.0	2	[(333, 333)]
36	12	9	14913.330511513126	0.0	2	[(333, 333)]
37	3	19	5927.4	0.0	2	[(0, 333)]
