EpNum	EpSteps	Reward	ener	dist	NumCovTargets
1	45	272	346734.38666938257	0.0	30	[(833, 0), (1666, 0), (833, 0), (833, 833), (0, 1666), (833, 2499), (0, 1666), (833, 833), (0, 1666), (0, 2499), (0, 3332), (833, 4165), (0, 4165), (833, 4165), (0, 3332), (833, 2499), (1666, 2499), (2499, 3332), (3332, 3332), (2499, 3332), (2499, 4165), (1666, 3332), (833, 3332), (833, 4165)]
2	54	254	470826.0240032591	0.0	29	[(833, 0), (1666, 833), (2499, 1666), (2499, 833), (1666, 833), (2499, 833), (3332, 0), (4165, 833), (4165, 1666), (3332, 1666), (2499, 2499), (3332, 2499), (3332, 1666), (2499, 2499), (2499, 3332), (2499, 2499), (3332, 1666), (3332, 2499), (4165, 1666), (3332, 833), (3332, 0), (3332, 833), (2499, 0), (2499, 833), (3332, 833), (4165, 833), (4165, 0), (3332, 0), (2499, 0), (2499, 833), (1666, 1666), (833, 833), (833, 0), (1666, 0), (833, 0)]
3	39	278	308108.54933550593	0.0	30	[(833, 0), (0, 0), (833, 0), (0, 0), (0, 833), (0, 0), (0, 833), (0, 0), (0, 833), (833, 833), (833, 1666), (0, 2499), (833, 2499), (1666, 2499), (833, 3332), (1666, 2499), (2499, 3332), (1666, 2499), (833, 3332), (0, 4165), (833, 4165), (0, 3332)]
4	40	278	296792.4306685678	0.0	30	[(833, 833), (0, 833), (0, 0), (833, 833), (0, 0), (833, 0), (1666, 0), (2499, 833), (1666, 0), (1666, 833), (833, 833), (0, 0), (0, 833), (0, 1666), (0, 833), (833, 1666), (833, 833), (833, 0), (1666, 0), (1666, 833), (1666, 0)]
5	20	294	177340.2306685677	0.0	30	[(833, 833), (1666, 1666), (833, 2499), (833, 3332), (0, 2499), (0, 1666), (833, 1666), (1666, 1666), (833, 2499), (0, 3332), (833, 2499), (0, 2499)]
6	29	288	217195.67466775296	0.0	30	[(833, 0), (833, 833), (1666, 833), (833, 1666), (833, 2499), (1666, 3332), (833, 4165), (1666, 3332), (2499, 3332), (1666, 3332), (2499, 3332), (2499, 2499), (2499, 1666), (3332, 1666), (4165, 1666), (4165, 833)]
7	39	277	308108.5493355059	0.0	30	[(833, 833), (0, 0), (833, 0), (0, 0), (0, 833), (833, 833), (0, 833), (0, 1666), (833, 1666), (833, 833), (1666, 0), (1666, 833), (2499, 1666), (3332, 2499), (3332, 1666), (3332, 833), (4165, 0), (3332, 0), (4165, 833), (3332, 833), (3332, 0), (2499, 833)]
8	54	249	502365.8920057032	0.0	29	[(833, 833), (1666, 0), (833, 833), (0, 1666), (0, 833), (0, 0), (0, 833), (833, 1666), (833, 833), (1666, 0), (2499, 833), (3332, 1666), (3332, 833), (2499, 1666), (2499, 2499), (1666, 1666), (1666, 2499), (2499, 3332), (1666, 3332), (2499, 4165), (2499, 3332), (3332, 2499), (3332, 3332), (4165, 4165), (4165, 3332), (4165, 2499), (3332, 3332), (3332, 2499), (2499, 3332), (3332, 2499), (4165, 3332), (3332, 4165), (4165, 3332), (3332, 2499)]
9	47	267	461458.3800040737	0.0	30	[(833, 833), (0, 833), (833, 0), (1666, 833), (833, 1666), (0, 2499), (833, 2499), (833, 3332), (1666, 4165), (2499, 3332), (3332, 2499), (4165, 1666), (3332, 2499), (2499, 3332), (1666, 4165), (2499, 4165), (2499, 3332), (3332, 3332), (3332, 4165), (2499, 4165), (1666, 4165), (833, 4165), (0, 3332), (833, 3332), (833, 4165), (1666, 4165), (833, 3332), (833, 2499), (833, 1666), (1666, 2499), (1666, 1666), (833, 1666), (833, 833), (1666, 833)]
10	43	274	391370.5053363207	0.0	30	[(833, 0), (833, 833), (1666, 0), (2499, 0), (1666, 0), (833, 0), (1666, 833), (2499, 1666), (2499, 833), (3332, 833), (4165, 1666), (4165, 833), (3332, 1666), (4165, 833), (3332, 833), (2499, 0), (1666, 0), (2499, 833), (3332, 1666), (3332, 833), (4165, 833), (3332, 833), (4165, 1666), (4165, 833), (4165, 1666), (3332, 1666), (3332, 2499), (4165, 1666), (4165, 2499)]
11	36	279	426716.8106726413	0.0	30	[(833, 0), (0, 833), (833, 1666), (1666, 2499), (833, 3332), (1666, 2499), (833, 1666), (0, 2499), (833, 1666), (1666, 2499), (2499, 3332), (2499, 2499), (3332, 1666), (4165, 2499), (3332, 3332), (2499, 4165), (1666, 3332), (2499, 2499), (1666, 3332), (2499, 2499), (2499, 3332), (3332, 4165), (2499, 4165), (1666, 4165), (833, 3332), (833, 2499), (0, 1666), (833, 1666), (1666, 2499)]
12	32	284	281081.3053363207	0.0	30	[(833, 0), (833, 833), (0, 0), (833, 833), (1666, 833), (2499, 833), (1666, 1666), (1666, 2499), (1666, 1666), (2499, 2499), (1666, 1666), (1666, 833), (2499, 0), (1666, 833), (2499, 1666), (3332, 833), (4165, 0), (4165, 833), (3332, 0)]
13	54	251	369071.4680024444	0.0	29	[(833, 833), (1666, 833), (833, 1666), (0, 833), (833, 1666), (0, 1666), (0, 2499), (0, 1666), (0, 833), (833, 1666), (0, 1666), (833, 1666), (0, 833), (833, 0), (833, 833), (1666, 833), (1666, 1666), (1666, 833), (1666, 1666), (2499, 833), (3332, 0), (4165, 0), (3332, 0), (4165, 0), (4165, 833)]
14	34	280	391461.0173379501	0.0	30	[(833, 833), (0, 0), (833, 833), (0, 1666), (833, 1666), (1666, 833), (1666, 0), (2499, 833), (3332, 1666), (2499, 1666), (3332, 833), (2499, 833), (3332, 1666), (4165, 1666), (4165, 2499), (3332, 3332), (2499, 3332), (1666, 2499), (2499, 2499), (1666, 1666), (833, 833), (1666, 1666), (833, 2499), (0, 3332), (833, 4165), (833, 3332), (1666, 3332), (833, 3332)]
15	39	278	334739.18666938244	0.0	30	[(833, 0), (0, 0), (0, 833), (833, 833), (833, 1666), (0, 1666), (833, 1666), (1666, 1666), (2499, 2499), (3332, 1666), (4165, 833), (4165, 1666), (3332, 2499), (2499, 2499), (3332, 2499), (2499, 3332), (3332, 4165), (2499, 4165), (3332, 3332), (4165, 2499), (3332, 2499), (4165, 2499), (3332, 1666), (2499, 2499)]
16	25	292	253630.34933550595	0.0	30	[(833, 0), (0, 0), (833, 833), (0, 1666), (833, 1666), (1666, 1666), (1666, 833), (833, 0), (1666, 833), (833, 0), (1666, 833), (833, 0), (833, 833), (1666, 833), (1666, 1666), (1666, 833), (2499, 833), (3332, 0), (3332, 833)]
