EpNum	EpSteps	Reward	ener	dist	NumCovTargets
1	39	171	107257.11358059183	0.0	20	[(333, 333), (666, 333), (666, 0), (333, 333), (0, 0), (0, 333), (0, 666), (333, 666), (333, 333), (0, 666), (333, 666), (0, 333), (0, 0), (333, 0), (666, 333), (333, 0), (0, 0), (0, 333)]
2	56	157	166787.37460361814	0.0	20	[(0, 333), (333, 0), (666, 0), (333, 0), (666, 0), (666, 333), (333, 333), (666, 333), (333, 0), (666, 0), (333, 0), (0, 0), (0, 333), (333, 0), (666, 0), (666, 333), (333, 666), (666, 666), (666, 333), (333, 0), (0, 333), (0, 666), (333, 333), (666, 333), (333, 666), (0, 666), (0, 333), (333, 0), (666, 0), (666, 333)]
3	58	155	138297.78306907875	0.0	20	[(333, 0), (0, 333), (333, 0), (0, 0), (333, 0), (0, 0), (333, 0), (0, 0), (333, 0), (0, 333), (0, 0), (333, 333), (0, 333), (0, 666), (333, 666), (333, 333), (666, 666), (333, 666), (333, 333), (333, 0), (0, 333), (0, 666), (0, 333)]
4	95	121	254715.27971874957	0.0	20	[(0, 333), (0, 666), (333, 333), (666, 666), (333, 666), (0, 333), (333, 666), (0, 666), (0, 333), (0, 666), (333, 333), (666, 666), (333, 333), (666, 666), (333, 666), (0, 666), (333, 333), (0, 333), (333, 666), (0, 666), (333, 666), (0, 333), (333, 666), (0, 666), (333, 666), (0, 666), (333, 333), (0, 666), (333, 333), (666, 333), (666, 666), (666, 333), (333, 333), (666, 333), (666, 0), (333, 0), (0, 333), (333, 0), (666, 333), (333, 333), (0, 666)]
5	50	160	142606.50511513127	0.0	20	[(333, 0), (666, 333), (333, 333), (0, 333), (333, 666), (0, 333), (333, 0), (666, 0), (666, 333), (333, 333), (0, 0), (333, 333), (666, 333), (666, 0), (333, 333), (666, 333), (666, 666), (333, 666), (0, 666), (333, 666), (666, 333), (333, 0), (666, 0), (333, 333)]
6	57	154	176495.7661381576	0.0	20	[(0, 333), (333, 0), (666, 0), (333, 333), (0, 666), (333, 666), (0, 666), (333, 666), (666, 666), (333, 666), (666, 333), (666, 0), (333, 0), (333, 333), (333, 0), (0, 0), (333, 0), (666, 333), (666, 0), (333, 333), (666, 0), (333, 0), (666, 333), (333, 0), (666, 333), (333, 333), (0, 333), (0, 666), (333, 333), (0, 333), (333, 666)]
7	26	185	79218.51358059188	0.0	20	[(333, 333), (0, 0), (333, 0), (0, 0), (333, 333), (666, 0), (666, 333), (333, 0), (0, 0), (333, 333), (666, 666), (333, 666), (0, 666)]
8	57	159	137498.5830690787	0.0	20	[(0, 333), (0, 0), (333, 333), (0, 333), (0, 666), (0, 333), (0, 0), (333, 333), (333, 0), (0, 0), (0, 333), (0, 666), (333, 333), (666, 333), (333, 333), (0, 333), (333, 666), (666, 333), (333, 333), (333, 0), (666, 0), (333, 333), (0, 333)]
9	36	177	106596.18306907873	0.0	20	[(333, 333), (0, 333), (333, 333), (333, 0), (333, 333), (666, 666), (333, 666), (0, 666), (0, 333), (0, 666), (333, 333), (0, 0), (333, 0), (0, 0), (333, 333), (333, 0), (0, 0), (333, 0), (666, 333)]
10	53	159	182208.15767269686	0.0	20	[(333, 333), (666, 333), (333, 333), (666, 0), (333, 0), (666, 333), (666, 666), (333, 666), (0, 666), (0, 333), (333, 666), (333, 333), (0, 333), (333, 666), (0, 333), (333, 0), (0, 0), (333, 0), (666, 333), (333, 666), (666, 666), (666, 333), (333, 333), (0, 666), (333, 333), (333, 0), (666, 333), (333, 666), (0, 666), (0, 333), (333, 0), (666, 333)]
