EpNum	EpSteps	Reward	ener	dist	NumCovTargets
1	54	-10	506286.4613371355	0.0	4	[(0, 833), (833, 0), (833, 833), (1666, 833), (833, 833), (833, 1666), (833, 833), (833, 1666), (1666, 1666), (833, 833), (0, 1666), (833, 1666), (0, 1666), (833, 1666), (833, 2499), (833, 3332), (1666, 4165), (833, 3332), (1666, 2499), (2499, 1666), (2499, 833), (3332, 0), (3332, 833), (3332, 0), (2499, 833), (3332, 1666), (2499, 833), (1666, 833), (833, 0), (833, 833), (0, 833), (833, 833), (1666, 0), (833, 0), (1666, 0), (833, 833), (833, 1666), (1666, 1666)]
2	54	-32	479938.298671012	0.0	2	[(833, 833), (0, 1666), (0, 833), (833, 0), (833, 833), (1666, 1666), (833, 2499), (0, 1666), (833, 833), (0, 1666), (0, 833), (0, 0), (0, 833), (0, 1666), (0, 833), (833, 833), (833, 0), (1666, 833), (833, 1666), (833, 833), (0, 1666), (833, 1666), (0, 833), (0, 1666), (0, 833), (833, 1666), (0, 1666), (0, 833), (833, 0), (0, 0), (833, 0), (0, 833), (833, 1666), (0, 1666)]
3	54	-32	484423.8173379503	0.0	2	[(833, 0), (1666, 0), (833, 0), (1666, 833), (2499, 833), (3332, 0), (3332, 833), (3332, 1666), (4165, 833), (3332, 1666), (2499, 833), (2499, 1666), (1666, 833), (833, 833), (1666, 1666), (2499, 2499), (2499, 3332), (1666, 2499), (2499, 1666), (3332, 833), (4165, 1666), (3332, 833), (4165, 833), (4165, 1666), (3332, 1666), (2499, 2499), (3332, 1666), (4165, 1666), (3332, 2499), (3332, 1666), (3332, 833), (3332, 0), (2499, 0), (1666, 833)]
4	54	-21	515539.9733387649	0.0	3	[(833, 833), (1666, 1666), (1666, 2499), (2499, 1666), (3332, 1666), (3332, 2499), (2499, 2499), (3332, 1666), (4165, 833), (3332, 0), (2499, 833), (2499, 1666), (1666, 833), (833, 833), (833, 1666), (0, 833), (0, 0), (833, 833), (833, 0), (1666, 0), (833, 833), (833, 1666), (1666, 2499), (833, 1666), (833, 2499), (0, 1666), (833, 833), (0, 0), (833, 0), (1666, 833), (2499, 0), (1666, 0), (833, 833), (0, 833), (833, 0), (0, 0)]
5	54	-21	564174.4920057032	0.0	3	[(833, 833), (0, 0), (833, 833), (1666, 0), (1666, 833), (833, 1666), (0, 1666), (833, 1666), (833, 833), (0, 833), (833, 1666), (1666, 2499), (833, 3332), (0, 4165), (833, 3332), (1666, 4165), (2499, 4165), (1666, 4165), (2499, 3332), (2499, 4165), (3332, 3332), (4165, 3332), (3332, 3332), (3332, 4165), (4165, 3332), (3332, 2499), (2499, 3332), (3332, 3332), (2499, 3332), (3332, 2499), (3332, 1666), (4165, 833), (4165, 1666), (3332, 1666), (2499, 1666), (1666, 833), (2499, 0), (1666, 833), (1666, 1666), (833, 1666), (0, 1666)]
6	54	-32	595290.6480065179	0.0	2	[(833, 0), (1666, 833), (2499, 0), (1666, 833), (2499, 1666), (2499, 833), (1666, 1666), (833, 833), (1666, 0), (2499, 0), (1666, 0), (2499, 0), (1666, 833), (2499, 1666), (1666, 2499), (2499, 2499), (1666, 2499), (2499, 2499), (1666, 2499), (2499, 2499), (2499, 3332), (1666, 2499), (2499, 3332), (2499, 4165), (1666, 3332), (1666, 4165), (1666, 3332), (833, 2499), (1666, 2499), (2499, 1666), (3332, 833), (4165, 1666), (3332, 833), (4165, 1666), (3332, 833), (4165, 1666), (4165, 833), (4165, 1666), (3332, 2499), (4165, 1666), (4165, 2499), (4165, 3332), (3332, 4165)]
7	54	-21	448963.3800040738	0.0	3	[(0, 833), (0, 0), (833, 833), (0, 0), (833, 0), (1666, 0), (833, 0), (0, 0), (0, 833), (833, 0), (1666, 833), (1666, 1666), (833, 1666), (0, 1666), (833, 2499), (0, 2499), (833, 1666), (0, 1666), (833, 833), (833, 1666), (833, 833), (1666, 0), (833, 833), (0, 833), (0, 0), (833, 833), (1666, 1666), (833, 833), (1666, 0), (833, 833), (0, 0)]
8	54	-10	435648.0613371355	0.0	4	[(833, 833), (833, 1666), (833, 833), (0, 0), (833, 833), (833, 0), (0, 0), (833, 833), (833, 0), (1666, 833), (2499, 833), (1666, 1666), (2499, 2499), (3332, 2499), (2499, 1666), (1666, 1666), (2499, 1666), (3332, 1666), (3332, 833), (4165, 1666), (3332, 2499), (4165, 3332), (4165, 4165), (3332, 4165), (4165, 3332), (3332, 4165), (4165, 3332), (4165, 2499), (3332, 2499), (3332, 1666)]
9	54	-10	488768.098671012	0.0	4	[(833, 0), (833, 833), (1666, 833), (2499, 833), (2499, 0), (1666, 0), (833, 833), (1666, 0), (2499, 833), (2499, 1666), (2499, 833), (2499, 0), (3332, 833), (4165, 1666), (3332, 2499), (4165, 1666), (4165, 2499), (3332, 3332), (4165, 4165), (3332, 3332), (3332, 2499), (4165, 3332), (3332, 4165), (2499, 3332), (3332, 3332), (4165, 4165), (4165, 3332), (3332, 4165), (2499, 4165), (2499, 3332), (3332, 4165), (2499, 4165), (1666, 4165), (1666, 3332), (1666, 2499)]
10	37	18	330882.0240032589	0.0	5	[(833, 833), (1666, 0), (833, 833), (833, 0), (833, 833), (833, 1666), (1666, 833), (1666, 1666), (2499, 2499), (1666, 2499), (2499, 1666), (3332, 1666), (2499, 2499), (3332, 1666), (2499, 2499), (3332, 3332), (4165, 3332), (3332, 2499), (3332, 1666), (3332, 2499), (2499, 2499), (3332, 3332), (2499, 3332)]
