EpNum	EpSteps	Reward	ener	dist	NumCovTargets
1	54	-163	466764.21733795025	0.0	3	[(833, 833), (0, 0), (0, 833), (0, 0), (833, 833), (833, 1666), (1666, 2499), (833, 3332), (0, 2499), (833, 1666), (1666, 833), (1666, 1666), (2499, 833), (3332, 833), (2499, 1666), (3332, 833), (3332, 0), (3332, 833), (2499, 833), (2499, 0), (1666, 833), (833, 1666), (833, 833), (1666, 833), (2499, 0), (1666, 0), (833, 0), (1666, 833), (2499, 0), (1666, 0), (833, 833), (833, 1666)]
2	54	-213	462137.4613371355	0.0	3	[(833, 833), (0, 833), (833, 0), (833, 833), (0, 833), (833, 1666), (1666, 2499), (833, 1666), (833, 2499), (1666, 3332), (2499, 4165), (1666, 4165), (833, 4165), (1666, 4165), (1666, 3332), (833, 2499), (0, 2499), (0, 1666), (833, 833), (1666, 833), (2499, 833), (2499, 0), (3332, 0), (3332, 833), (2499, 0), (1666, 833), (833, 1666), (1666, 833), (2499, 833), (2499, 0), (3332, 0), (2499, 0), (3332, 833)]
3	54	-222	409158.66133713553	0.0	4	[(0, 833), (833, 833), (1666, 1666), (2499, 1666), (2499, 833), (3332, 833), (3332, 0), (4165, 0), (3332, 833), (2499, 1666), (1666, 833), (2499, 1666), (1666, 2499), (2499, 2499), (1666, 3332), (833, 4165), (0, 4165), (833, 3332), (0, 3332), (833, 2499), (0, 2499), (833, 3332), (0, 4165), (0, 3332), (833, 2499), (0, 3332), (0, 2499)]
4	54	-92	501942.1800040737	0.0	4	[(833, 833), (0, 833), (833, 1666), (0, 2499), (833, 1666), (1666, 833), (1666, 1666), (1666, 833), (833, 833), (1666, 833), (2499, 0), (3332, 0), (4165, 0), (3332, 833), (3332, 1666), (4165, 1666), (3332, 833), (2499, 833), (3332, 1666), (3332, 2499), (2499, 2499), (1666, 1666), (2499, 1666), (2499, 833), (1666, 0), (2499, 833), (1666, 833), (1666, 1666), (1666, 2499), (833, 2499), (0, 1666), (0, 2499), (833, 2499), (1666, 3332), (2499, 3332), (3332, 3332), (2499, 4165)]
5	54	-153	493394.85467182676	0.0	4	[(833, 833), (0, 1666), (833, 833), (833, 0), (833, 833), (1666, 0), (2499, 833), (2499, 1666), (2499, 2499), (3332, 2499), (2499, 3332), (3332, 4165), (4165, 4165), (4165, 3332), (4165, 4165), (3332, 3332), (4165, 4165), (3332, 3332), (4165, 2499), (4165, 3332), (3332, 2499), (3332, 3332), (3332, 2499), (2499, 1666), (1666, 1666), (2499, 2499), (3332, 3332), (4165, 3332), (4165, 2499), (4165, 1666), (3332, 2499), (2499, 1666), (3332, 833), (2499, 0)]
6	54	-142	462137.4613371355	0.0	7	[(833, 0), (0, 833), (833, 833), (0, 0), (833, 833), (1666, 1666), (833, 833), (0, 0), (0, 833), (0, 1666), (833, 2499), (833, 3332), (0, 3332), (0, 2499), (0, 3332), (833, 3332), (833, 2499), (833, 1666), (1666, 833), (2499, 833), (3332, 1666), (4165, 2499), (3332, 2499), (3332, 3332), (4165, 2499), (3332, 2499), (3332, 3332), (4165, 3332), (4165, 2499), (3332, 3332), (3332, 4165), (2499, 3332), (1666, 4165)]
7	54	-52	537543.8546718267	0.0	9	[(833, 0), (1666, 833), (833, 1666), (1666, 2499), (1666, 3332), (833, 4165), (833, 3332), (0, 4165), (833, 3332), (1666, 4165), (2499, 4165), (1666, 4165), (833, 4165), (833, 3332), (1666, 4165), (833, 3332), (833, 2499), (0, 2499), (0, 3332), (833, 2499), (1666, 1666), (1666, 833), (2499, 0), (2499, 833), (1666, 1666), (1666, 833), (2499, 1666), (2499, 833), (2499, 1666), (3332, 2499), (3332, 1666), (4165, 1666), (4165, 833), (3332, 0), (2499, 833), (1666, 1666), (1666, 2499), (833, 2499), (0, 3332)]
8	54	-163	457369.46800244425	0.0	3	[(0, 833), (0, 0), (833, 833), (833, 0), (1666, 0), (833, 833), (1666, 1666), (833, 2499), (833, 1666), (1666, 1666), (833, 1666), (0, 1666), (0, 2499), (833, 1666), (1666, 2499), (833, 2499), (833, 3332), (833, 2499), (1666, 3332), (2499, 3332), (2499, 4165), (2499, 3332), (2499, 2499), (1666, 2499), (1666, 3332), (1666, 4165), (2499, 4165), (2499, 3332), (1666, 3332), (2499, 3332), (2499, 4165), (2499, 3332), (3332, 4165), (2499, 4165), (1666, 3332)]
9	54	-11	612950.248006518	0.0	9	[(833, 833), (833, 0), (0, 0), (833, 833), (0, 1666), (833, 2499), (1666, 2499), (2499, 1666), (3332, 1666), (4165, 1666), (4165, 2499), (3332, 2499), (2499, 1666), (3332, 2499), (2499, 2499), (1666, 2499), (2499, 1666), (3332, 1666), (4165, 1666), (3332, 833), (2499, 1666), (3332, 1666), (2499, 833), (3332, 0), (4165, 833), (3332, 0), (4165, 833), (3332, 1666), (2499, 833), (1666, 833), (2499, 1666), (1666, 833), (1666, 1666), (2499, 833), (3332, 1666), (4165, 1666), (4165, 2499), (4165, 3332), (4165, 4165), (4165, 3332), (3332, 3332), (2499, 2499), (1666, 3332), (2499, 4165), (1666, 4165)]
10	54	-92	541888.1360048883	0.0	5	[(833, 833), (1666, 0), (833, 833), (1666, 833), (2499, 833), (3332, 833), (2499, 833), (1666, 1666), (1666, 833), (833, 833), (1666, 0), (833, 833), (1666, 0), (2499, 833), (3332, 833), (2499, 0), (1666, 0), (1666, 833), (833, 833), (0, 1666), (833, 2499), (1666, 3332), (2499, 3332), (2499, 2499), (3332, 1666), (3332, 833), (4165, 1666), (3332, 833), (3332, 1666), (2499, 1666), (1666, 2499), (2499, 1666), (2499, 2499), (1666, 2499), (2499, 2499), (2499, 3332), (1666, 4165), (1666, 3332), (833, 3332), (1666, 3332)]
11	54	-142	449104.6173379503	0.0	7	[(0, 833), (833, 1666), (833, 2499), (833, 3332), (833, 2499), (0, 3332), (833, 4165), (1666, 4165), (833, 4165), (0, 3332), (833, 4165), (0, 3332), (833, 4165), (0, 4165), (833, 3332), (833, 2499), (0, 3332), (0, 4165), (833, 4165), (0, 4165), (0, 3332), (833, 4165), (833, 3332), (1666, 2499), (2499, 1666), (1666, 2499), (833, 3332), (0, 2499), (833, 3332), (1666, 4165)]
12	53	-59	540030.1733387649	0.0	10	[(833, 833), (1666, 833), (833, 1666), (833, 833), (1666, 833), (1666, 1666), (2499, 833), (1666, 0), (2499, 833), (3332, 833), (4165, 0), (3332, 0), (2499, 0), (3332, 0), (2499, 0), (3332, 833), (3332, 0), (2499, 833), (2499, 1666), (2499, 833), (1666, 0), (2499, 0), (1666, 833), (833, 1666), (1666, 1666), (833, 833), (0, 0), (833, 833), (0, 0), (0, 833), (833, 833), (0, 833), (833, 1666), (833, 2499), (1666, 1666), (2499, 833), (2499, 1666), (3332, 2499), (4165, 3332)]
13	54	-123	519884.2546718267	0.0	3	[(0, 833), (0, 1666), (0, 833), (0, 1666), (833, 2499), (1666, 3332), (833, 4165), (1666, 4165), (2499, 4165), (1666, 4165), (833, 4165), (0, 3332), (0, 2499), (0, 1666), (833, 833), (1666, 0), (833, 0), (0, 0), (833, 833), (833, 1666), (1666, 833), (2499, 0), (1666, 833), (2499, 0), (1666, 0), (2499, 833), (1666, 0), (2499, 833), (2499, 0), (1666, 833), (2499, 0), (3332, 0), (3332, 833), (2499, 833), (1666, 0), (2499, 833), (1666, 0)]
14	54	-102	506568.93600488844	0.0	7	[(833, 0), (0, 833), (0, 1666), (833, 1666), (1666, 833), (833, 833), (1666, 0), (1666, 833), (1666, 1666), (833, 2499), (1666, 1666), (1666, 833), (2499, 1666), (1666, 2499), (833, 3332), (0, 2499), (833, 2499), (833, 1666), (0, 2499), (0, 3332), (833, 2499), (0, 2499), (833, 2499), (1666, 3332), (2499, 4165), (3332, 4165), (4165, 3332), (3332, 3332), (2499, 2499), (3332, 3332), (3332, 4165), (4165, 3332), (4165, 4165), (3332, 4165), (2499, 3332), (2499, 4165)]
15	54	-92	586319.6106726412	0.0	7	[(0, 833), (833, 0), (0, 833), (833, 0), (1666, 833), (833, 0), (1666, 0), (1666, 833), (833, 833), (833, 1666), (1666, 1666), (833, 1666), (0, 1666), (833, 2499), (1666, 3332), (2499, 2499), (1666, 2499), (2499, 3332), (3332, 2499), (3332, 3332), (3332, 2499), (2499, 2499), (3332, 3332), (2499, 3332), (3332, 2499), (2499, 1666), (1666, 1666), (833, 2499), (1666, 1666), (2499, 1666), (3332, 2499), (2499, 1666), (1666, 2499), (2499, 1666), (2499, 2499), (3332, 3332), (3332, 4165), (4165, 3332), (4165, 2499), (4165, 3332), (3332, 4165), (4165, 4165), (3332, 4165)]
16	54	-163	448963.3800040738	0.0	4	[(833, 833), (0, 1666), (833, 1666), (833, 2499), (0, 2499), (0, 3332), (833, 4165), (1666, 3332), (2499, 2499), (1666, 1666), (2499, 1666), (3332, 2499), (4165, 3332), (3332, 3332), (3332, 2499), (2499, 3332), (1666, 4165), (833, 3332), (0, 3332), (833, 3332), (1666, 3332), (2499, 3332), (1666, 3332), (1666, 2499), (833, 3332), (833, 4165), (833, 3332), (1666, 4165), (2499, 3332), (1666, 4165), (833, 4165)]
17	54	-52	568801.248006518	0.0	6	[(833, 833), (1666, 0), (2499, 833), (1666, 1666), (2499, 1666), (1666, 1666), (2499, 833), (3332, 1666), (2499, 1666), (3332, 1666), (4165, 2499), (3332, 2499), (4165, 1666), (3332, 1666), (2499, 2499), (1666, 1666), (2499, 833), (3332, 833), (2499, 833), (3332, 0), (4165, 833), (3332, 833), (2499, 1666), (2499, 2499), (1666, 2499), (2499, 3332), (1666, 3332), (833, 2499), (1666, 3332), (833, 2499), (1666, 2499), (833, 2499), (0, 3332), (833, 2499), (0, 3332), (833, 2499), (833, 1666), (0, 2499), (0, 3332), (833, 2499)]
18	54	-223	453448.8986710119	0.0	3	[(0, 833), (0, 1666), (0, 833), (0, 1666), (833, 833), (0, 0), (0, 833), (833, 0), (1666, 0), (2499, 833), (1666, 0), (833, 0), (0, 0), (833, 0), (0, 0), (833, 833), (0, 1666), (833, 833), (0, 833), (0, 1666), (833, 833), (1666, 1666), (833, 2499), (833, 3332), (1666, 2499), (833, 2499), (1666, 3332), (833, 2499), (0, 2499), (833, 3332), (1666, 4165)]
19	54	-141	404390.6680024444	0.0	9	[(0, 833), (833, 833), (1666, 833), (833, 833), (0, 1666), (0, 833), (833, 833), (1666, 0), (1666, 833), (2499, 1666), (2499, 833), (2499, 1666), (2499, 2499), (3332, 3332), (4165, 4165), (4165, 3332), (4165, 2499), (4165, 1666), (4165, 2499), (3332, 2499), (4165, 1666), (3332, 1666), (3332, 833), (2499, 833), (1666, 0), (2499, 0), (3332, 833), (4165, 1666), (4165, 833)]
20	38	6	390486.78000407363	0.0	10	[(0, 833), (833, 1666), (833, 2499), (0, 3332), (833, 2499), (0, 3332), (0, 2499), (833, 1666), (0, 1666), (833, 2499), (1666, 1666), (1666, 833), (833, 0), (0, 833), (0, 1666), (833, 833), (0, 1666), (833, 1666), (1666, 1666), (2499, 833), (1666, 1666), (2499, 833), (2499, 0), (3332, 0), (4165, 833), (3332, 833), (4165, 833), (4165, 0)]
21	54	-141	435506.824003259	0.0	6	[(833, 0), (1666, 0), (2499, 0), (3332, 0), (3332, 833), (3332, 1666), (4165, 1666), (3332, 833), (4165, 0), (3332, 833), (3332, 0), (4165, 0), (4165, 833), (3332, 1666), (3332, 833), (4165, 1666), (3332, 833), (2499, 1666), (2499, 2499), (2499, 1666), (3332, 2499), (2499, 1666), (1666, 833), (833, 833), (1666, 1666), (1666, 2499), (833, 2499), (833, 1666), (833, 833), (0, 0), (0, 833)]
22	54	-101	484565.0546718267	0.0	9	[(0, 833), (833, 1666), (833, 833), (0, 0), (0, 833), (833, 1666), (1666, 2499), (833, 3332), (1666, 4165), (2499, 4165), (1666, 4165), (1666, 3332), (2499, 2499), (3332, 2499), (4165, 2499), (3332, 1666), (4165, 833), (3332, 0), (2499, 833), (3332, 1666), (4165, 1666), (4165, 2499), (4165, 3332), (3332, 3332), (2499, 2499), (3332, 1666), (4165, 2499), (3332, 2499), (4165, 3332), (4165, 2499), (3332, 3332), (4165, 4165), (3332, 3332)]
