EpNum	EpSteps	Reward	ener	dist	NumCovTargets
1	38	479	337225.5053363208	0.0	50	[(833, 833), (833, 1666), (833, 2499), (833, 1666), (1666, 2499), (833, 2499), (0, 1666), (833, 1666), (0, 2499), (833, 1666), (0, 833), (833, 1666), (0, 1666), (0, 2499), (833, 1666), (833, 2499), (833, 3332), (833, 2499), (0, 3332), (833, 4165), (1666, 3332), (2499, 3332), (2499, 4165), (1666, 4165)]
2	35	483	286796.4306685678	0.0	50	[(833, 0), (833, 833), (833, 1666), (0, 1666), (833, 1666), (0, 1666), (833, 833), (0, 1666), (833, 833), (833, 0), (1666, 0), (833, 0), (833, 833), (0, 0), (833, 0), (0, 0), (833, 833), (1666, 1666), (2499, 2499), (2499, 1666), (2499, 2499)]
3	30	484	290115.74933550606	0.0	50	[(833, 833), (1666, 1666), (833, 2499), (833, 3332), (1666, 4165), (833, 4165), (0, 3332), (0, 2499), (0, 3332), (833, 3332), (1666, 3332), (833, 3332), (1666, 4165), (833, 4165), (0, 3332), (0, 2499), (0, 1666), (0, 2499), (0, 3332), (0, 2499), (0, 1666), (833, 2499)]
4	53	465	508914.0173379502	0.0	50	[(833, 0), (1666, 0), (2499, 833), (2499, 1666), (1666, 833), (2499, 1666), (2499, 833), (1666, 1666), (2499, 1666), (1666, 2499), (2499, 1666), (1666, 833), (833, 0), (0, 833), (0, 0), (833, 833), (0, 1666), (0, 2499), (833, 3332), (0, 2499), (833, 2499), (833, 1666), (0, 833), (833, 833), (0, 833), (833, 833), (0, 833), (833, 0), (1666, 0), (833, 833), (0, 833), (0, 1666), (0, 833), (0, 1666), (0, 2499), (833, 3332), (833, 2499)]
5	43	475	369366.62400325906	0.0	50	[(0, 833), (0, 1666), (833, 1666), (0, 1666), (0, 2499), (833, 1666), (0, 833), (0, 0), (833, 833), (833, 1666), (1666, 2499), (833, 3332), (1666, 2499), (2499, 3332), (3332, 4165), (2499, 3332), (3332, 3332), (4165, 2499), (3332, 2499), (3332, 3332), (4165, 4165), (4165, 3332), (3332, 2499), (3332, 1666), (4165, 1666), (4165, 2499)]
6	35	485	340057.70533632074	0.0	50	[(833, 833), (833, 0), (0, 0), (833, 833), (0, 1666), (0, 833), (833, 1666), (833, 2499), (1666, 2499), (2499, 2499), (2499, 3332), (1666, 3332), (2499, 3332), (2499, 2499), (2499, 3332), (1666, 2499), (833, 3332), (833, 2499), (0, 3332), (833, 4165), (1666, 3332), (1666, 4165), (833, 3332), (833, 4165), (0, 3332)]
7	31	488	212505.51200162942	0.0	50	[(0, 833), (833, 0), (0, 0), (0, 833), (0, 0), (0, 833), (0, 0), (833, 0), (1666, 833), (833, 1666), (833, 833), (0, 1666), (833, 2499), (1666, 1666)]
8	41	477	405314.1800040737	0.0	50	[(833, 833), (1666, 0), (2499, 833), (1666, 0), (833, 0), (1666, 833), (2499, 833), (1666, 833), (2499, 833), (2499, 0), (1666, 0), (833, 833), (1666, 1666), (2499, 833), (2499, 1666), (2499, 2499), (3332, 1666), (4165, 1666), (3332, 1666), (2499, 833), (2499, 1666), (2499, 2499), (3332, 3332), (2499, 4165), (1666, 3332), (2499, 4165), (3332, 4165), (4165, 3332), (4165, 2499)]
9	33	485	353860.1426701972	0.0	50	[(833, 833), (0, 833), (833, 1666), (0, 1666), (0, 833), (833, 833), (1666, 1666), (1666, 2499), (1666, 1666), (2499, 2499), (1666, 1666), (833, 2499), (0, 1666), (833, 1666), (1666, 1666), (1666, 2499), (2499, 2499), (2499, 3332), (3332, 4165), (4165, 3332), (4165, 2499), (3332, 1666), (2499, 833), (1666, 833), (833, 0), (0, 833)]
10	21	494	249977.8306685677	0.0	50	[(833, 833), (833, 1666), (0, 1666), (833, 1666), (1666, 2499), (1666, 1666), (2499, 833), (3332, 833), (2499, 0), (2499, 833), (2499, 0), (1666, 833), (1666, 1666), (2499, 2499), (3332, 2499), (2499, 2499), (2499, 1666), (3332, 1666), (2499, 833), (1666, 833)]
