EpNum	EpSteps	Reward	ener	dist	NumCovTargets
1	54	-32	484423.8173379502	0.0	2	[(833, 0), (0, 833), (833, 1666), (0, 833), (0, 0), (833, 833), (833, 1666), (1666, 2499), (2499, 3332), (2499, 4165), (3332, 3332), (2499, 2499), (3332, 3332), (2499, 3332), (3332, 4165), (2499, 4165), (1666, 3332), (1666, 2499), (833, 2499), (833, 1666), (1666, 2499), (2499, 3332), (2499, 4165), (1666, 4165), (2499, 4165), (3332, 3332), (2499, 3332), (1666, 2499), (1666, 3332), (833, 3332), (1666, 3332), (2499, 4165), (2499, 3332), (3332, 4165)]
2	54	-10	497597.89867101196	0.0	4	[(833, 833), (833, 0), (833, 833), (833, 0), (0, 833), (833, 833), (833, 1666), (0, 833), (0, 1666), (0, 833), (0, 0), (0, 833), (833, 0), (0, 0), (833, 0), (0, 833), (833, 0), (833, 833), (0, 1666), (833, 2499), (0, 3332), (833, 4165), (833, 3332), (0, 4165), (833, 4165), (1666, 4165), (2499, 3332), (2499, 4165), (3332, 3332), (4165, 4165), (3332, 3332), (4165, 3332), (3332, 2499), (4165, 2499), (4165, 3332), (4165, 2499)]
3	54	-32	599776.1666734562	0.0	2	[(833, 833), (1666, 1666), (1666, 833), (833, 0), (1666, 833), (2499, 833), (1666, 833), (833, 0), (1666, 0), (2499, 833), (1666, 0), (2499, 833), (1666, 0), (833, 833), (0, 1666), (833, 833), (1666, 833), (833, 833), (1666, 0), (2499, 0), (2499, 833), (1666, 1666), (2499, 1666), (2499, 833), (1666, 833), (833, 1666), (1666, 2499), (2499, 2499), (3332, 2499), (2499, 1666), (3332, 2499), (4165, 1666), (4165, 833), (3332, 1666), (2499, 1666), (1666, 2499), (2499, 2499), (3332, 3332), (3332, 2499), (2499, 1666), (3332, 833), (3332, 1666), (2499, 833)]
4	54	-21	457651.94267019734	0.0	3	[(833, 0), (833, 833), (0, 0), (833, 833), (0, 833), (833, 1666), (833, 833), (0, 1666), (833, 2499), (0, 2499), (0, 1666), (0, 833), (0, 1666), (0, 2499), (0, 1666), (0, 833), (0, 1666), (0, 2499), (0, 3332), (833, 4165), (833, 3332), (1666, 2499), (2499, 1666), (1666, 833), (2499, 0), (3332, 833), (2499, 833), (1666, 0), (1666, 833), (2499, 1666), (3332, 1666), (3332, 2499), (3332, 3332)]
5	54	-21	471108.498671012	0.0	3	[(833, 0), (1666, 0), (1666, 833), (2499, 0), (3332, 0), (2499, 833), (1666, 0), (833, 833), (833, 0), (0, 0), (833, 0), (0, 0), (833, 0), (1666, 833), (1666, 1666), (2499, 1666), (3332, 833), (2499, 833), (3332, 0), (4165, 833), (3332, 833), (4165, 833), (3332, 0), (2499, 833), (3332, 0), (4165, 0), (3332, 0), (2499, 833), (1666, 1666), (1666, 2499), (2499, 1666), (3332, 833), (4165, 0)]
6	54	-22	488768.0986710119	0.0	3	[(0, 833), (0, 1666), (833, 2499), (833, 3332), (1666, 3332), (833, 4165), (1666, 4165), (833, 4165), (0, 3332), (833, 4165), (0, 3332), (0, 2499), (0, 1666), (833, 2499), (1666, 2499), (833, 1666), (1666, 2499), (2499, 1666), (3332, 833), (2499, 1666), (3332, 1666), (2499, 1666), (2499, 2499), (1666, 3332), (833, 2499), (833, 3332), (833, 2499), (833, 1666), (1666, 833), (2499, 833), (1666, 833), (2499, 833), (2499, 1666), (1666, 2499), (833, 3332)]
7	54	-10	462419.93600488844	0.0	4	[(833, 833), (1666, 0), (2499, 833), (3332, 0), (2499, 0), (3332, 0), (4165, 833), (3332, 833), (4165, 0), (3332, 833), (4165, 1666), (3332, 2499), (3332, 1666), (4165, 833), (4165, 1666), (3332, 833), (4165, 833), (3332, 0), (4165, 833), (3332, 1666), (4165, 1666), (3332, 2499), (3332, 1666), (4165, 1666), (4165, 2499), (3332, 1666), (4165, 833), (4165, 0), (3332, 0), (3332, 833), (4165, 0)]
8	54	-10	382386.78666938253	0.0	4	[(833, 0), (0, 0), (833, 0), (1666, 0), (833, 0), (1666, 0), (833, 833), (1666, 0), (2499, 0), (3332, 833), (3332, 1666), (2499, 1666), (1666, 1666), (833, 1666), (0, 2499), (833, 2499), (0, 1666), (833, 2499), (1666, 2499), (1666, 1666), (2499, 833), (3332, 1666), (4165, 2499), (4165, 1666), (3332, 2499), (3332, 3332)]
9	54	-10	528572.8173379502	0.0	4	[(833, 833), (0, 833), (833, 833), (0, 833), (833, 1666), (1666, 2499), (1666, 3332), (2499, 2499), (3332, 3332), (2499, 2499), (2499, 1666), (1666, 833), (2499, 1666), (1666, 2499), (833, 1666), (833, 833), (833, 1666), (1666, 1666), (2499, 833), (2499, 0), (1666, 833), (1666, 1666), (2499, 1666), (2499, 833), (1666, 833), (1666, 0), (2499, 0), (3332, 0), (3332, 833), (2499, 1666), (1666, 1666), (1666, 2499), (1666, 1666), (2499, 2499), (3332, 1666), (3332, 833), (4165, 0), (3332, 0), (2499, 833)]
10	54	-11	470967.26133713557	0.0	4	[(0, 833), (833, 1666), (1666, 2499), (1666, 1666), (833, 2499), (833, 3332), (1666, 4165), (833, 4165), (1666, 3332), (833, 3332), (0, 3332), (0, 2499), (833, 2499), (0, 3332), (833, 4165), (0, 4165), (833, 4165), (0, 4165), (833, 3332), (833, 4165), (1666, 4165), (833, 3332), (0, 2499), (833, 2499), (833, 1666), (1666, 1666), (2499, 1666), (3332, 1666), (4165, 2499), (3332, 3332), (4165, 2499), (3332, 1666), (3332, 2499), (4165, 2499)]
11	54	-21	479938.29867101205	0.0	3	[(0, 833), (0, 0), (833, 833), (833, 1666), (1666, 2499), (1666, 1666), (1666, 2499), (833, 1666), (833, 2499), (0, 1666), (0, 2499), (0, 1666), (0, 2499), (833, 1666), (0, 833), (833, 1666), (0, 2499), (833, 3332), (0, 2499), (833, 3332), (833, 2499), (1666, 2499), (833, 2499), (833, 3332), (1666, 2499), (833, 3332), (833, 4165), (1666, 3332), (833, 3332), (833, 2499), (0, 2499), (833, 1666), (833, 833), (1666, 1666)]
