EpNum	EpSteps	Reward	ener	dist
103	8	15	416.0	0.0
104	15	9	780.0	0.0
105	7	15	364.0	0.0
106	7	15	364.0	0.0
107	16	7	832.0	0.0
108	7	13	364.0	0.0
109	15	6	780.0	0.0
110	12	10	624.0	0.0
111	14	11	728.0	0.0
112	7	10	364.0	0.0
113	12	7	624.0	0.0
114	16	6	832.0	0.0
115	7	14	364.0	0.0
116	7	13	364.0	0.0
117	14	7	728.0	0.0
118	16	4	832.0	0.0
119	7	14	364.0	0.0
120	7	11	364.0	0.0
121	7	12	364.0	0.0
122	7	14	364.0	0.0
123	7	14	364.0	0.0
124	13	9	676.0	0.0
125	8	13	416.0	0.0
126	7	13	364.0	0.0
127	7	13	364.0	0.0
128	15	6	780.0	0.0
129	8	13	416.0	0.0
130	16	8	832.0	0.0
131	7	9	364.0	0.0
132	7	12	364.0	0.0
133	7	11	364.0	0.0
134	7	10	364.0	0.0
135	7	14	364.0	0.0
136	7	14	364.0	0.0
137	7	16	364.0	0.0
138	7	13	364.0	0.0
139	7	14	364.0	0.0
140	14	6	728.0	0.0
141	7	10	364.0	0.0
142	7	12	364.0	0.0
143	16	5	832.0	0.0
144	7	11	364.0	0.0
145	16	9	832.0	0.0
146	12	9	624.0	0.0
147	16	8	832.0	0.0
148	7	14	364.0	0.0
149	7	14	364.0	0.0
150	7	13	364.0	0.0
151	7	16	364.0	0.0
152	15	8	780.0	0.0
153	7	16	364.0	0.0
154	8	11	416.0	0.0
155	7	11	364.0	0.0
156	7	13	364.0	0.0
157	16	5	832.0	0.0
158	7	10	364.0	0.0
159	7	14	364.0	0.0
160	16	6	832.0	0.0
161	7	10	364.0	0.0
162	7	14	364.0	0.0
163	15	8	780.0	0.0
164	22	2	1144.0	0.0
165	16	7	832.0	0.0
166	7	14	364.0	0.0
167	15	9	780.0	0.0
168	24	0	1248.0	0.0
169	16	8	832.0	0.0
170	7	13	364.0	0.0
171	7	16	364.0	0.0
172	7	15	364.0	0.0
173	14	9	728.0	0.0
174	7	16	364.0	0.0
175	8	17	416.0	0.0
176	16	9	832.0	0.0
177	7	13	364.0	0.0
178	7	15	364.0	0.0
179	24	-1	1248.0	0.0
180	8	15	416.0	0.0
181	8	14	416.0	0.0
182	16	5	832.0	0.0
183	8	13	416.0	0.0
184	15	6	780.0	0.0
185	14	10	728.0	0.0
186	8	14	416.0	0.0
187	16	5	832.0	0.0
188	7	13	364.0	0.0
189	13	8	676.0	0.0
190	7	17	364.0	0.0
191	7	16	364.0	0.0
192	15	10	780.0	0.0
193	7	13	364.0	0.0
194	7	14	364.0	0.0
195	7	16	364.0	0.0
196	7	17	364.0	0.0
197	7	12	364.0	0.0
198	7	12	364.0	0.0
199	7	16	364.0	0.0
200	7	16	364.0	0.0
201	15	9	780.0	0.0
202	7	13	364.0	0.0
203	13	8	676.0	0.0
204	7	17	364.0	0.0
205	14	10	728.0	0.0
206	7	14	364.0	0.0
207	7	14	364.0	0.0
208	15	8	780.0	0.0
209	13	8	676.0	0.0
210	7	16	364.0	0.0
211	16	7	832.0	0.0
212	24	-3	1248.0	0.0
213	9	12	468.0	0.0
214	21	3	1092.0	0.0
215	8	16	416.0	0.0
216	13	11	676.0	0.0
217	16	4	832.0	0.0
218	7	11	364.0	0.0
219	21	0	1092.0	0.0
220	7	12	364.0	0.0
221	7	12	364.0	0.0
222	14	8	728.0	0.0
223	7	14	364.0	0.0
224	7	12	364.0	0.0
225	15	7	780.0	0.0
226	7	15	364.0	0.0
227	7	14	364.0	0.0
228	16	7	832.0	0.0
229	7	13	364.0	0.0
230	7	13	364.0	0.0
231	21	2	1092.0	0.0
232	7	14	364.0	0.0
233	15	6	780.0	0.0
234	7	16	364.0	0.0
235	18	6	936.0	0.0
236	16	8	832.0	0.0
237	14	8	728.0	0.0
238	15	6	780.0	0.0
239	16	5	832.0	0.0
240	7	11	364.0	0.0
241	15	3	780.0	0.0
242	15	6	780.0	0.0
243	7	15	364.0	0.0
244	7	15	364.0	0.0
245	16	7	832.0	0.0
246	7	15	364.0	0.0
247	16	6	832.0	0.0
248	7	15	364.0	0.0
249	15	9	780.0	0.0
250	7	17	364.0	0.0
251	16	8	832.0	0.0
252	9	12	468.0	0.0
253	15	6	780.0	0.0
254	7	16	364.0	0.0
255	7	17	364.0	0.0
256	7	17	364.0	0.0
257	21	3	1092.0	0.0
258	7	14	364.0	0.0
259	15	8	780.0	0.0
260	16	7	832.0	0.0
261	7	13	364.0	0.0
262	16	7	832.0	0.0
263	7	13	364.0	0.0
264	8	15	416.0	0.0
265	16	7	832.0	0.0
266	16	5	832.0	0.0
267	7	11	364.0	0.0
268	7	11	364.0	0.0
269	7	11	364.0	0.0
270	7	16	364.0	0.0
271	7	17	364.0	0.0
272	7	15	364.0	0.0
273	7	14	364.0	0.0
274	15	9	780.0	0.0
275	15	8	780.0	0.0
276	15	7	780.0	0.0
277	8	15	416.0	0.0
278	8	15	416.0	0.0
279	15	7	780.0	0.0
280	8	15	416.0	0.0
281	7	13	364.0	0.0
282	7	10	364.0	0.0
283	8	13	416.0	0.0
284	11	13	572.0	0.0
285	7	13	364.0	0.0
286	15	7	780.0	0.0
287	16	7	832.0	0.0
288	8	13	416.0	0.0
289	13	9	676.0	0.0
290	7	13	364.0	0.0
291	7	13	364.0	0.0
292	13	11	676.0	0.0
293	8	16	416.0	0.0
294	7	15	364.0	0.0
295	7	15	364.0	0.0
296	7	16	364.0	0.0
297	7	17	364.0	0.0
298	16	9	832.0	0.0
299	8	11	416.0	0.0
300	8	14	416.0	0.0
301	16	8	832.0	0.0
302	7	11	364.0	0.0
303	8	13	416.0	0.0
304	7	18	364.0	0.0
305	15	10	780.0	0.0
306	16	6	832.0	0.0
307	15	7	780.0	0.0
308	16	6	832.0	0.0
309	7	13	364.0	0.0
310	7	15	364.0	0.0
311	18	6	936.0	0.0
312	7	14	364.0	0.0
313	11	9	572.0	0.0
314	15	7	780.0	0.0
315	7	13	364.0	0.0
316	8	15	416.0	0.0
317	13	11	676.0	0.0
318	7	16	364.0	0.0
319	7	16	364.0	0.0
320	7	16	364.0	0.0
321	7	15	364.0	0.0
322	7	16	364.0	0.0
323	16	8	832.0	0.0
324	7	10	364.0	0.0
325	7	9	364.0	0.0
326	7	10	364.0	0.0
327	14	8	728.0	0.0
328	7	13	364.0	0.0
329	15	6	780.0	0.0
330	7	14	364.0	0.0
331	7	15	364.0	0.0
332	16	7	832.0	0.0
333	7	11	364.0	0.0
334	7	14	364.0	0.0
335	15	6	780.0	0.0
336	15	6	780.0	0.0
337	8	13	416.0	0.0
338	13	9	676.0	0.0
339	8	13	416.0	0.0
340	7	12	364.0	0.0
341	7	10	364.0	0.0
342	7	13	364.0	0.0
343	7	16	364.0	0.0
344	7	16	364.0	0.0
345	7	16	364.0	0.0
346	12	10	624.0	0.0
347	13	11	676.0	0.0
348	16	6	832.0	0.0
349	7	13	364.0	0.0
350	7	14	364.0	0.0
351	7	12	364.0	0.0
352	7	10	364.0	0.0
353	12	8	624.0	0.0
354	7	14	364.0	0.0
355	7	13	364.0	0.0
356	7	16	364.0	0.0
357	7	16	364.0	0.0
358	22	2	1144.0	0.0
359	7	16	364.0	0.0
360	15	9	780.0	0.0
361	7	15	364.0	0.0
362	7	15	364.0	0.0
363	11	14	572.0	0.0
364	15	9	780.0	0.0
365	16	8	832.0	0.0
366	16	6	832.0	0.0
367	13	9	676.0	0.0
368	13	11	676.0	0.0
369	7	16	364.0	0.0
370	7	15	364.0	0.0
371	12	11	624.0	0.0
372	8	14	416.0	0.0
373	15	7	780.0	0.0
374	15	4	780.0	0.0
375	7	10	364.0	0.0
376	7	15	364.0	0.0
377	8	16	416.0	0.0
378	8	16	416.0	0.0
379	15	9	780.0	0.0
380	7	15	364.0	0.0
381	15	6	780.0	0.0
382	15	9	780.0	0.0
383	7	15	364.0	0.0
384	8	15	416.0	0.0
385	15	8	780.0	0.0
386	16	7	832.0	0.0
387	7	9	364.0	0.0
388	7	16	364.0	0.0
389	14	8	728.0	0.0
390	7	15	364.0	0.0
391	7	15	364.0	0.0
392	16	7	832.0	0.0
393	7	9	364.0	0.0
394	7	11	364.0	0.0
395	7	11	364.0	0.0
396	7	13	364.0	0.0
397	7	16	364.0	0.0
398	16	9	832.0	0.0
399	7	11	364.0	0.0
400	8	13	416.0	0.0
401	15	7	780.0	0.0
402	16	6	832.0	0.0
403	15	6	780.0	0.0
404	7	13	364.0	0.0
405	7	16	364.0	0.0
406	7	15	364.0	0.0
407	7	17	364.0	0.0
408	7	15	364.0	0.0
409	15	9	780.0	0.0
410	7	13	364.0	0.0
411	7	13	364.0	0.0
412	7	16	364.0	0.0
413	16	8	832.0	0.0
414	16	5	832.0	0.0
415	7	13	364.0	0.0
416	7	15	364.0	0.0
417	8	16	416.0	0.0
418	14	11	728.0	0.0
419	13	7	676.0	0.0
420	7	13	364.0	0.0
421	15	9	780.0	0.0
422	7	13	364.0	0.0
423	15	7	780.0	0.0
424	7	13	364.0	0.0
425	7	10	364.0	0.0
426	7	13	364.0	0.0
427	7	13	364.0	0.0
428	16	5	832.0	0.0
429	7	11	364.0	0.0
430	7	17	364.0	0.0
431	16	8	832.0	0.0
432	7	9	364.0	0.0
433	7	11	364.0	0.0
434	7	13	364.0	0.0
435	16	7	832.0	0.0
436	7	13	364.0	0.0
437	7	13	364.0	0.0
438	16	5	832.0	0.0
439	16	6	832.0	0.0
440	7	14	364.0	0.0
441	16	6	832.0	0.0
442	7	10	364.0	0.0
443	7	12	364.0	0.0
444	8	13	416.0	0.0
445	8	13	416.0	0.0
446	7	14	364.0	0.0
447	7	14	364.0	0.0
448	7	13	364.0	0.0
449	16	6	832.0	0.0
450	11	10	572.0	0.0
451	11	12	572.0	0.0
452	11	12	572.0	0.0
453	8	14	416.0	0.0
454	15	7	780.0	0.0
455	7	13	364.0	0.0
456	7	15	364.0	0.0
457	24	0	1248.0	0.0
458	8	16	416.0	0.0
459	8	15	416.0	0.0
460	16	8	832.0	0.0
461	8	14	416.0	0.0
462	7	14	364.0	0.0
463	15	8	780.0	0.0
464	7	16	364.0	0.0
465	16	7	832.0	0.0
466	15	6	780.0	0.0
467	7	13	364.0	0.0
468	8	16	416.0	0.0
469	16	8	832.0	0.0
470	7	15	364.0	0.0
471	7	14	364.0	0.0
472	7	15	364.0	0.0
473	7	18	364.0	0.0
474	15	6	780.0	0.0
475	7	16	364.0	0.0
476	8	15	416.0	0.0
477	11	9	572.0	0.0
478	14	7	728.0	0.0
479	8	15	416.0	0.0
480	15	7	780.0	0.0
481	16	8	832.0	0.0
482	7	12	364.0	0.0
483	8	10	416.0	0.0
484	8	12	416.0	0.0
485	8	14	416.0	0.0
486	7	14	364.0	0.0
487	7	13	364.0	0.0
488	21	0	1092.0	0.0
489	7	16	364.0	0.0
490	15	8	780.0	0.0
491	15	6	780.0	0.0
492	7	15	364.0	0.0
493	7	16	364.0	0.0
494	19	5	988.0	0.0
495	11	11	572.0	0.0
496	15	6	780.0	0.0
497	14	5	728.0	0.0
498	20	4	1040.0	0.0
499	7	17	364.0	0.0
500	16	9	832.0	0.0
501	16	6	832.0	0.0
502	7	10	364.0	0.0
503	7	14	364.0	0.0
504	13	10	676.0	0.0
505	7	16	364.0	0.0
506	8	16	416.0	0.0
507	8	14	416.0	0.0
508	17	9	884.0	0.0
509	15	5	780.0	0.0
510	7	15	364.0	0.0
511	7	15	364.0	0.0
512	7	17	364.0	0.0
513	16	9	832.0	0.0
514	8	13	416.0	0.0
515	8	12	416.0	0.0
516	15	6	780.0	0.0
517	7	13	364.0	0.0
518	7	15	364.0	0.0
519	7	17	364.0	0.0
520	7	17	364.0	0.0
521	7	16	364.0	0.0
522	11	15	572.0	0.0
523	15	6	780.0	0.0
524	15	9	780.0	0.0
525	13	8	676.0	0.0
526	8	16	416.0	0.0
527	15	9	780.0	0.0
528	7	17	364.0	0.0
529	7	17	364.0	0.0
530	7	16	364.0	0.0
531	7	15	364.0	0.0
532	16	7	832.0	0.0
533	7	12	364.0	0.0
534	7	10	364.0	0.0
535	9	11	468.0	0.0
536	16	7	832.0	0.0
537	7	15	364.0	0.0
538	7	14	364.0	0.0
539	8	13	416.0	0.0
540	15	5	780.0	0.0
541	8	15	416.0	0.0
542	11	12	572.0	0.0
543	16	9	832.0	0.0
544	7	13	364.0	0.0
545	15	8	780.0	0.0
546	8	15	416.0	0.0
547	16	9	832.0	0.0
548	15	1	780.0	0.0
549	7	12	364.0	0.0
550	8	14	416.0	0.0
551	15	10	780.0	0.0
552	12	9	624.0	0.0
553	15	9	780.0	0.0
554	12	12	624.0	0.0
555	22	3	1144.0	0.0
556	7	15	364.0	0.0
557	16	9	832.0	0.0
558	15	3	780.0	0.0
559	7	13	364.0	0.0
560	8	12	416.0	0.0
561	7	13	364.0	0.0
562	7	13	364.0	0.0
563	13	7	676.0	0.0
564	7	16	364.0	0.0
565	8	15	416.0	0.0
566	8	15	416.0	0.0
567	20	4	1040.0	0.0
568	7	14	364.0	0.0
569	7	13	364.0	0.0
570	15	9	780.0	0.0
571	7	15	364.0	0.0
572	7	13	364.0	0.0
573	7	11	364.0	0.0
574	7	13	364.0	0.0
575	7	16	364.0	0.0
576	7	16	364.0	0.0
577	8	13	416.0	0.0
578	15	7	780.0	0.0
579	7	13	364.0	0.0
580	7	14	364.0	0.0
581	7	9	364.0	0.0
582	8	11	416.0	0.0
583	16	7	832.0	0.0
584	8	11	416.0	0.0
585	16	6	832.0	0.0
586	16	3	832.0	0.0
587	7	13	364.0	0.0
588	8	14	416.0	0.0
589	8	13	416.0	0.0
590	8	13	416.0	0.0
591	7	12	364.0	0.0
592	7	13	364.0	0.0
593	7	15	364.0	0.0
594	15	10	780.0	0.0
595	10	11	520.0	0.0
596	7	14	364.0	0.0
597	15	5	780.0	0.0
598	7	15	364.0	0.0
599	8	16	416.0	0.0
600	16	8	832.0	0.0
601	7	14	364.0	0.0
602	7	14	364.0	0.0
603	8	14	416.0	0.0
604	12	13	624.0	0.0
605	7	11	364.0	0.0
606	7	12	364.0	0.0
607	8	14	416.0	0.0
608	7	14	364.0	0.0
609	15	6	780.0	0.0
610	8	13	416.0	0.0
611	16	8	832.0	0.0
612	7	14	364.0	0.0
613	7	14	364.0	0.0
614	13	7	676.0	0.0
615	7	13	364.0	0.0
616	7	12	364.0	0.0
617	11	10	572.0	0.0
618	7	11	364.0	0.0
619	7	14	364.0	0.0
620	16	5	832.0	0.0
621	7	11	364.0	0.0
622	8	12	416.0	0.0
623	7	13	364.0	0.0
624	7	13	364.0	0.0
625	7	13	364.0	0.0
626	15	6	780.0	0.0
627	16	7	832.0	0.0
628	8	13	416.0	0.0
629	7	14	364.0	0.0
630	7	13	364.0	0.0
631	7	12	364.0	0.0
632	13	8	676.0	0.0
633	14	7	728.0	0.0
634	8	12	416.0	0.0
635	7	15	364.0	0.0
636	15	8	780.0	0.0
637	7	13	364.0	0.0
638	7	13	364.0	0.0
639	15	8	780.0	0.0
640	7	10	364.0	0.0
641	16	3	832.0	0.0
642	13	9	676.0	0.0
643	15	6	780.0	0.0
644	7	13	364.0	0.0
645	7	15	364.0	0.0
646	15	7	780.0	0.0
647	15	6	780.0	0.0
648	7	13	364.0	0.0
649	7	12	364.0	0.0
650	7	16	364.0	0.0
651	10	15	520.0	0.0
652	12	12	624.0	0.0
653	8	13	416.0	0.0
654	16	4	832.0	0.0
655	7	12	364.0	0.0
656	7	13	364.0	0.0
657	7	14	364.0	0.0
658	7	14	364.0	0.0
659	7	13	364.0	0.0
660	7	16	364.0	0.0
661	7	17	364.0	0.0
662	7	16	364.0	0.0
663	14	10	728.0	0.0
664	15	8	780.0	0.0
665	7	16	364.0	0.0
666	13	11	676.0	0.0
667	16	9	832.0	0.0
668	7	14	364.0	0.0
669	8	15	416.0	0.0
670	8	16	416.0	0.0
671	14	10	728.0	0.0
672	7	15	364.0	0.0
673	12	10	624.0	0.0
674	13	9	676.0	0.0
675	7	16	364.0	0.0
676	8	14	416.0	0.0
677	7	14	364.0	0.0
678	7	13	364.0	0.0
679	16	5	832.0	0.0
680	7	11	364.0	0.0
681	7	13	364.0	0.0
682	7	15	364.0	0.0
683	15	8	780.0	0.0
684	7	14	364.0	0.0
685	16	3	832.0	0.0
686	8	10	416.0	0.0
687	15	7	780.0	0.0
688	7	17	364.0	0.0
689	7	18	364.0	0.0
690	16	7	832.0	0.0
691	7	9	364.0	0.0
692	7	13	364.0	0.0
693	8	14	416.0	0.0
694	15	6	780.0	0.0
695	16	7	832.0	0.0
696	7	11	364.0	0.0
697	7	10	364.0	0.0
698	15	8	780.0	0.0
699	7	14	364.0	0.0
700	16	5	832.0	0.0
701	7	12	364.0	0.0
702	7	13	364.0	0.0
703	7	15	364.0	0.0
704	7	16	364.0	0.0
705	7	14	364.0	0.0
706	15	6	780.0	0.0
707	7	14	364.0	0.0
708	15	6	780.0	0.0
709	7	13	364.0	0.0
710	15	6	780.0	0.0
711	13	8	676.0	0.0
712	7	14	364.0	0.0
713	15	6	780.0	0.0
714	15	5	780.0	0.0
715	7	13	364.0	0.0
716	8	16	416.0	0.0
717	16	9	832.0	0.0
718	15	5	780.0	0.0
719	7	15	364.0	0.0
720	7	15	364.0	0.0
721	16	6	832.0	0.0
722	7	14	364.0	0.0
723	15	6	780.0	0.0
724	7	13	364.0	0.0
725	7	13	364.0	0.0
726	8	14	416.0	0.0
727	11	12	572.0	0.0
728	8	11	416.0	0.0
729	8	14	416.0	0.0
730	16	7	832.0	0.0
731	7	12	364.0	0.0
732	8	12	416.0	0.0
733	7	14	364.0	0.0
734	15	8	780.0	0.0
735	7	13	364.0	0.0
736	24	1	1248.0	0.0
737	10	13	520.0	0.0
738	8	13	416.0	0.0
739	12	9	624.0	0.0
740	17	7	884.0	0.0
741	7	14	364.0	0.0
742	16	8	832.0	0.0
743	13	3	676.0	0.0
744	7	14	364.0	0.0
745	7	14	364.0	0.0
746	7	14	364.0	0.0
747	8	13	416.0	0.0
748	15	8	780.0	0.0
749	16	9	832.0	0.0
750	15	6	780.0	0.0
751	8	12	416.0	0.0
752	8	15	416.0	0.0
753	16	7	832.0	0.0
754	7	13	364.0	0.0
755	7	13	364.0	0.0
756	8	13	416.0	0.0
757	15	7	780.0	0.0
758	15	9	780.0	0.0
759	15	6	780.0	0.0
760	7	15	364.0	0.0
761	8	15	416.0	0.0
762	13	12	676.0	0.0
763	7	15	364.0	0.0
764	24	-2	1248.0	0.0
765	13	8	676.0	0.0
766	7	15	364.0	0.0
767	7	14	364.0	0.0
768	13	10	676.0	0.0
769	7	14	364.0	0.0
770	8	14	416.0	0.0
771	11	12	572.0	0.0
772	15	6	780.0	0.0
773	8	12	416.0	0.0
774	16	5	832.0	0.0
775	7	11	364.0	0.0
776	7	11	364.0	0.0
777	16	3	832.0	0.0
778	7	12	364.0	0.0
779	7	13	364.0	0.0
780	8	13	416.0	0.0
781	11	13	572.0	0.0
782	8	13	416.0	0.0
783	16	6	832.0	0.0
784	15	4	780.0	0.0
785	12	9	624.0	0.0
786	7	16	364.0	0.0
787	7	16	364.0	0.0
788	7	16	364.0	0.0
789	15	9	780.0	0.0
790	7	14	364.0	0.0
791	8	14	416.0	0.0
792	7	15	364.0	0.0
793	14	11	728.0	0.0
794	7	16	364.0	0.0
795	15	8	780.0	0.0
796	12	9	624.0	0.0
797	16	8	832.0	0.0
798	14	7	728.0	0.0
799	7	13	364.0	0.0
800	15	7	780.0	0.0
801	7	13	364.0	0.0
802	7	15	364.0	0.0
803	8	16	416.0	0.0
804	8	14	416.0	0.0
805	8	13	416.0	0.0
806	7	15	364.0	0.0
807	19	4	988.0	0.0
808	7	15	364.0	0.0
809	18	4	936.0	0.0
810	7	12	364.0	0.0
811	7	13	364.0	0.0
812	15	6	780.0	0.0
813	14	11	728.0	0.0
814	15	8	780.0	0.0
815	7	15	364.0	0.0
816	16	7	832.0	0.0
817	8	13	416.0	0.0
818	8	14	416.0	0.0
819	7	14	364.0	0.0
820	7	15	364.0	0.0
821	7	16	364.0	0.0
822	8	16	416.0	0.0
823	16	8	832.0	0.0
824	15	6	780.0	0.0
825	7	10	364.0	0.0
826	7	12	364.0	0.0
827	7	14	364.0	0.0
828	8	16	416.0	0.0
829	15	7	780.0	0.0
830	7	16	364.0	0.0
831	7	16	364.0	0.0
832	16	7	832.0	0.0
833	7	9	364.0	0.0
834	8	11	416.0	0.0
835	7	14	364.0	0.0
836	7	11	364.0	0.0
837	7	13	364.0	0.0
838	7	15	364.0	0.0
839	14	6	728.0	0.0
840	7	10	364.0	0.0
841	8	11	416.0	0.0
842	15	4	780.0	0.0
843	8	12	416.0	0.0
844	8	14	416.0	0.0
845	8	13	416.0	0.0
846	12	10	624.0	0.0
847	15	7	780.0	0.0
848	10	11	520.0	0.0
849	7	16	364.0	0.0
850	16	8	832.0	0.0
851	8	13	416.0	0.0
852	7	14	364.0	0.0
853	14	5	728.0	0.0
854	7	13	364.0	0.0
855	16	7	832.0	0.0
856	7	14	364.0	0.0
857	16	8	832.0	0.0
858	7	15	364.0	0.0
859	15	6	780.0	0.0
860	7	13	364.0	0.0
861	7	13	364.0	0.0
862	7	16	364.0	0.0
863	16	7	832.0	0.0
864	7	14	364.0	0.0
865	7	13	364.0	0.0
866	13	8	676.0	0.0
867	7	14	364.0	0.0
868	7	13	364.0	0.0
869	7	13	364.0	0.0
870	8	12	416.0	0.0
871	15	5	780.0	0.0
872	7	16	364.0	0.0
873	16	8	832.0	0.0
874	15	7	780.0	0.0
875	15	9	780.0	0.0
876	7	13	364.0	0.0
877	15	7	780.0	0.0
878	7	16	364.0	0.0
879	8	15	416.0	0.0
880	16	8	832.0	0.0
881	7	14	364.0	0.0
882	8	16	416.0	0.0
883	16	7	832.0	0.0
884	14	6	728.0	0.0
885	11	13	572.0	0.0
886	7	15	364.0	0.0
887	7	16	364.0	0.0
888	16	9	832.0	0.0
889	12	9	624.0	0.0
890	15	6	780.0	0.0
891	15	6	780.0	0.0
892	7	12	364.0	0.0
893	7	15	364.0	0.0
894	7	16	364.0	0.0
895	14	9	728.0	0.0
896	7	13	364.0	0.0
897	15	6	780.0	0.0
898	7	13	364.0	0.0
899	7	16	364.0	0.0
900	7	13	364.0	0.0
901	12	9	624.0	0.0
902	8	16	416.0	0.0
903	7	16	364.0	0.0
904	7	17	364.0	0.0
905	7	16	364.0	0.0
906	7	14	364.0	0.0
907	7	10	364.0	0.0
908	12	8	624.0	0.0
909	7	13	364.0	0.0
910	16	4	832.0	0.0
911	7	10	364.0	0.0
912	10	12	520.0	0.0
913	15	10	780.0	0.0
914	7	12	364.0	0.0
915	7	14	364.0	0.0
916	7	16	364.0	0.0
917	16	8	832.0	0.0
918	7	13	364.0	0.0
919	7	13	364.0	0.0
920	7	13	364.0	0.0
921	7	15	364.0	0.0
922	21	2	1092.0	0.0
923	7	14	364.0	0.0
924	16	7	832.0	0.0
925	7	13	364.0	0.0
926	15	6	780.0	0.0
927	7	16	364.0	0.0
928	16	5	832.0	0.0
929	16	5	832.0	0.0
930	16	6	832.0	0.0
931	15	5	780.0	0.0
932	7	12	364.0	0.0
933	7	13	364.0	0.0
934	7	16	364.0	0.0
935	16	7	832.0	0.0
936	7	13	364.0	0.0
937	7	15	364.0	0.0
938	15	9	780.0	0.0
939	7	13	364.0	0.0
940	7	16	364.0	0.0
941	7	16	364.0	0.0
942	8	16	416.0	0.0
943	7	17	364.0	0.0
944	16	7	832.0	0.0
945	7	13	364.0	0.0
946	7	13	364.0	0.0
947	7	12	364.0	0.0
948	7	14	364.0	0.0
949	16	6	832.0	0.0
950	7	13	364.0	0.0
951	7	13	364.0	0.0
952	7	13	364.0	0.0
953	7	15	364.0	0.0
954	7	15	364.0	0.0
955	15	8	780.0	0.0
956	7	13	364.0	0.0
957	7	16	364.0	0.0
958	14	9	728.0	0.0
959	7	12	364.0	0.0
960	8	13	416.0	0.0
961	7	14	364.0	0.0
962	7	16	364.0	0.0
963	15	9	780.0	0.0
964	7	13	364.0	0.0
965	7	13	364.0	0.0
966	7	13	364.0	0.0
967	11	11	572.0	0.0
968	7	14	364.0	0.0
969	16	7	832.0	0.0
970	7	10	364.0	0.0
971	8	13	416.0	0.0
972	16	5	832.0	0.0
973	12	10	624.0	0.0
974	16	8	832.0	0.0
975	7	14	364.0	0.0
976	15	9	780.0	0.0
977	7	12	364.0	0.0
978	8	13	416.0	0.0
979	16	3	832.0	0.0
980	7	12	364.0	0.0
981	7	14	364.0	0.0
982	7	16	364.0	0.0
983	8	16	416.0	0.0
984	16	8	832.0	0.0
985	8	14	416.0	0.0
986	15	9	780.0	0.0
987	7	13	364.0	0.0
988	7	13	364.0	0.0
989	7	15	364.0	0.0
990	15	8	780.0	0.0
991	7	16	364.0	0.0
992	16	7	832.0	0.0
993	7	11	364.0	0.0
994	7	13	364.0	0.0
995	7	16	364.0	0.0
