EpNum	EpSteps	Reward	ener	dist
201	39	329.0	1863.825683894414	0.0
202	51	318.0	2468.321210111419	0.0
203	28	429	1587.9474734076127	0.0
204	18	438	789.2955262170049	0.0
205	41	328.0	1732.9301576774099	0.0
206	36	286.0	1835.0256838944142	0.0
207	30	426	1776.747473407613	0.0
208	115	298.0	4973.929578275634	0.0
209	57	310.0	2929.738525841622	0.0
210	27	386.0	1280.1910524340094	0.0
211	75	249.0	3228.382104868018	0.0
212	72	252.0	2986.9038943812166	0.0
213	24	344.0	1101.9737367038067	0.0
214	45	324.0	2092.382104868018	0.0
215	27	340.0	1174.5301576774102	0.0
216	47	410	2174.842999624617	0.0
217	37	376.0	2015.5821048680182	0.0
218	31	426	1488.8692629208108	0.0
219	44	369.0	2231.521210111419	0.0
220	30	428	1756.5647891378155	0.0
221	31	291.0	1531.947473407613	0.0
222	36	420	1706.469262920811	0.0
223	49	408	2661.1212101114193	0.0
224	36	377.0	1707.1474734076126	0.0
225	42	327.0	1999.6429996246163	0.0
226	28	385.0	1652.5647891378155	0.0
227	39	328.0	1991.703894381216	0.0
228	47	412	2194.3474734076126	0.0
229	85	283.0	3813.6776310850223	0.0
230	31	292.0	1531.2692629208111	0.0
231	35	243.0	1334.7737367038064	0.0
232	60	309.0	2426.164789137814	0.0
233	24	388.0	995.6346314604059	0.0
234	40	328.0	1981.1212101114186	0.0
235	53	406	2721.06031535482	0.0
236	84	285.0	3359.2167363284225	0.0
237	21	437	1179.5128419472078	0.0
238	34	289.0	1432.1910524340092	0.0
239	35	422	1589.8519471906081	0.0
240	30	383.0	1564.0692629208108	0.0
241	51	407	2211.886578651013	0.0
242	37	419	2205.3647891378155	0.0
243	26	297.0	1098.9564209736038	0.0
244	50	318.0	2265.5474734076124	0.0
245	27	431	1664.5038943812165	0.0
246	54	270.0	2729.9821048680183	0.0
247	33	424	1444.13015767741	0.0
248	50	272.0	1904.1301576774085	0.0
249	41	281.0	1924.7474734076127	0.0
250	91	277.0	3488.321210111418	0.0
251	59	219.0	3247.0949468152266	0.0
252	71	298.0	2871.6429996246156	0.0
253	23	436	1284.1910524340092	0.0
254	57	312.0	2523.886578651013	0.0
255	27	387.0	1386.5301576774102	0.0
256	25	342.0	1176.191052434009	0.0
257	51	227.0	2553.799420598221	0.0
258	90	322.0	3905.4340520586265	0.0
259	76	247.0	3003.7647891378147	0.0
260	62	352.0	3146.66031535482	0.0
261	51	362.0	2447.460315354819	0.0
262	18	394.0	958.8955262170049	0.0
263	17	305.0	736.6173157302029	0.0
264	66	258.0	2590.7821048680175	0.0
265	24	389.0	1187.4519471906087	0.0
266	20	439	1278.286578651014	0.0
267	41	372.0	2181.1821048680176	0.0
268	39	240.0	1331.4519471906083	0.0
269	23	390.0	1113.2346314604056	0.0
270	28	249.0	1162.5910524340095	0.0
271	78	379	3574.8429996246177	0.0
272	47	365.0	2302.042999624617	0.0
273	25	385.0	1069.1737367038065	0.0
274	46	277.0	2206.964789137815	0.0
275	55	313.0	2292.6865786510134	0.0
276	33	379.0	1806.225683894414	0.0
277	71	296.0	2934.9038943812147	0.0
278	17	393.0	929.1128419472077	0.0
279	38	330.0	1640.8692629208106	0.0
280	35	333.0	1590.5301576774098	0.0
281	21	391.0	903.5737367038068	0.0
282	43	415	2093.364789137815	0.0
283	55	310.0	2165.486578651012	0.0
284	29	429	1724.747473407613	0.0
285	30	384.0	1500.1301576774101	0.0
286	34	424	2070.9038943812166	0.0
287	23	433	1134.0955262170048	0.0
288	52	272.0	2157.5474734076115	0.0
289	43	326.0	2093.364789137815	0.0
290	49	275.0	1895.8865786510123	0.0
291	29	295.0	1086.034631460406	0.0
292	16	441	876.4346314604057	0.0
293	19	350.0	755.817315730203	0.0
294	51	362.0	2211.8865786510123	0.0
295	37	332.0	1310.8955262170048	0.0
296	47	320.0	2151.9474734076116	0.0
297	36	241.0	1217.173736703806	0.0
298	45	233.0	1708.7474734076122	0.0
299	71	385	2296.1910524340074	0.0
300	33	380.0	1189.0519471906077	0.0
301	95	227.0	3316.0776310850206	0.0
302	67	256.0	2600.382104868017	0.0
303	45	233.0	1686.5301576774089	0.0
304	26	343.0	1269.9128419472077	0.0
305	35	333.0	1356.9910524340094	0.0
306	35	333.0	1803.2083681642118	0.0
307	65	123.0	2303.886578651012	0.0
308	37	377.0	1758.4692629208105	0.0
309	47	276.0	1429.1128419472077	0.0
310	83	285.0	3263.4603153548182	0.0
311	55	356.0	2248.9301576774083	0.0
312	18	439	874.0955262170049	0.0
313	80	154.0	2702.9647891378145	0.0
314	33	424	1806.9038943812163	0.0
315	53	270.0	1741.7910524340086	0.0
316	12	444	689.2955262170049	0.0
317	48	366.0	1716.0083681642116	0.0
318	45	412	2283.5212101114184	0.0
319	33	379.0	1997.3647891378155	0.0
320	40	328.0	1936.008368164211	0.0
321	32	381.0	1434.5301576774098	0.0
322	80	287.0	2488.9301576774074	0.0
323	46	367.0	1524.4955262170038	0.0
324	35	286.0	1207.5737367038064	0.0
325	64	350.0	2016.3128419472062	0.0
326	47	276.0	1918.4083681642107	0.0
327	40	283.0	1469.6083681642112	0.0
328	56	357.0	3068.199420598221	0.0
329	41	192.0	1626.5910524340088	0.0
330	43	416	2071.1474734076123	0.0
331	42	326.0	2127.5212101114184	0.0
332	27	294.0	1151.6346314604057	0.0
333	53	270.0	1401.2346314604054	0.0
334	30	246.0	1095.634631460406	0.0
335	73	340.0	2890.842999624615	0.0
336	28	383.0	1225.8519471906088	0.0
337	39	375.0	1776.9910524340085	0.0
338	44	279.0	1932.6865786510132	0.0
339	27	385.0	1406.7128419472072	0.0
340	54	315.0	1814.6519471906063	0.0
341	54	223.0	1900.1301576774101	0.0
342	40	284.0	1573.234631460405	0.0
343	51	316.0	2233.4256838944134	0.0
344	38	421	1959.8865786510132	0.0
345	67	257.0	1919.9474734076093	0.0
346	30	293.0	1180.4346314604056	0.0
347	34	424	1516.9910524340091	0.0
348	42	370.0	1529.8519471906075	0.0
349	26	252.0	1120.4955262170047	0.0
350	59	400	2584.808368164211	0.0
351	20	392.0	915.5128419472079	0.0
352	13	443	784.3737367038067	0.0
353	25	387.0	1302.7128419472074	0.0
354	24	432	1357.0519471906084	0.0
355	35	423	2145.799420598221	0.0
356	152	262.0	5222.790473032231	0.0
357	73	385	3102.8429996246155	0.0
358	28	384.0	1331.5128419472073	0.0
359	36	375.0	1578.5910524340086	0.0
360	54	90.0	2092.625683894413	0.0
361	72	251.0	2456.5647891378135	0.0
362	73	250.0	2380.008368164209	0.0
363	23	434	1113.2346314604058	0.0
364	54	225.0	1560.2519471906066	0.0
365	33	381.0	1294.7128419472076	0.0
366	24	389.0	1316.008368164212	0.0
367	19	393.0	990.7128419472077	0.0
368	56	222.0	2428.1301576774094	0.0
369	27	340.0	1152.9910524340087	0.0
370	29	384.0	1065.8519471906088	0.0
371	19	439	1033.7910524340098	0.0
372	18	394.0	1001.9737367038067	0.0
373	63	305.0	2453.60836816421	0.0
374	47	231.0	1452.0083681642097	0.0
375	76	292.0	3045.4865786510118	0.0
376	66	168.0	1738.7128419472056	0.0
377	42	324.0	1296.312841947208	0.0
378	38	374.0	1682.5910524340093	0.0
379	88	324.0	2778.408368164211	0.0
380	34	334.0	1070.7737367038067	0.0
381	63	350.0	1880.1910524340092	0.0
382	30	337.0	926.0346314604061	0.0
383	62	351.0	2189.6083681642094	0.0
384	52	269.0	1392.991052434008	0.0
385	52	272.0	2091.573736703806	0.0
386	20	438	957.2346314604058	0.0
387	23	344.0	773.356420973604	0.0
388	53	314.0	2380.503894381215	0.0
389	60	264.0	1362.0955262170046	0.0
390	32	291.0	838.2173157302033	0.0
391	47	232.0	1577.8519471906063	0.0
392	53	360.0	2188.6865786510125	0.0
393	29	337.0	1042.956420973604	0.0
394	39	283.0	1351.6346314604048	0.0
395	58	220.0	2236.008368164211	0.0
396	56	267.0	1430.7128419472056	0.0
397	37	330.0	1014.0955262170054	0.0
398	58	354.0	2299.9474734076116	0.0
399	35	244.0	1058.8346314604057	0.0
400	52	225.0	1860.06926292081	0.0
401	29	340.0	1512.069262920811	0.0
402	74	249.0	2731.521210111417	0.0
403	53	404	1444.3128419472057	0.0
404	59	265.0	2224.7474734076113	0.0
405	58	353.0	2340.991052434008	0.0
406	12	445	774.7737367038067	0.0
407	49	320.0	1980.6865786510134	0.0
408	39	328.0	1138.9564209736043	0.0
409	46	322.0	1163.7564209736042	0.0
410	44	370.0	1886.8955262170036	0.0
411	10	446	649.2346314604058	0.0
412	50	318.0	2350.3474734076117	0.0
413	53	270.0	1932.2519471906064	0.0
414	39	329.0	2098.7212101114183	0.0
415	107	307.0	3877.494946815222	0.0
416	58	266.0	2256.1910524340074	0.0
417	35	333.0	1823.3910524340095	0.0
418	92	231.0	3476.3821048680165	0.0
419	41	325.0	2009.547473407612	0.0
420	33	379.0	1784.6865786510136	0.0
421	27	429	1216.9301576774105	0.0
422	28	340.0	991.634631460406	0.0
423	86	281.0	2206.651947190605	0.0
424	86	371	4188.764209736038	0.0
425	56	358.0	2451.0256838944138	0.0
426	33	379.0	1594.2256838944147	0.0
427	51	315.0	2085.364789137814	0.0
428	39	285.0	1585.8519471906072	0.0
429	64	303.0	2379.086578651012	0.0
430	46	321.0	1888.6256838944125	0.0
431	55	313.0	1867.3301576774077	0.0
432	44	279.0	1911.147473407612	0.0
433	38	286.0	1278.7737367038055	0.0
434	23	254.0	879.695526217005	0.0
435	19	437	1289.5474734076133	0.0
436	77	335.0	3290.6603153548194	0.0
437	19	439	1011.5737367038067	0.0
438	48	321.0	1715.3301576774088	0.0
439	70	298.0	2584.7474734076104	0.0
440	25	297.0	898.217315730203	0.0
441	41	326.0	1074.0346314604058	0.0
442	38	285.0	1279.4519471906083	0.0
443	21	346.0	882.7128419472078	0.0
444	18	439	833.0519471906088	0.0
445	63	215.0	2368.130157677408	0.0
446	34	333.0	1624.008368164211	0.0
447	60	218.0	2236.382104868016	0.0
448	69	253.0	2364.503894381214	0.0
449	48	319.0	1311.5128419472073	0.0
450	31	426	1766.1647891378154	0.0
451	26	385.0	1057.9128419472077	0.0
452	35	287.0	1037.973736703807	0.0
453	56	311.0	1708.008368164209	0.0
454	25	389.0	1197.051947190608	0.0
455	31	335.0	1041.2955262170049	0.0
456	48	185.0	1672.9301576774092	0.0
457	31	335.0	893.2346314604063	0.0
458	20	438	1084.4346314604059	0.0
459	61	307.0	2265.486578651013	0.0
460	82	242.0	3278.790473032229	0.0
461	11	356.0	551.817315730203	0.0
462	47	232.0	1344.9910524340078	0.0
463	53	315.0	2039.9474734076111	0.0
464	28	385.0	1631.0256838944151	0.0
465	36	197.0	1027.3910524340101	0.0
466	55	313.0	1337.6692629208094	0.0
467	58	400	2172.74747340761	0.0
468	15	443	845.2955262170047	0.0
469	6	449	398.1564209736038	0.0
470	22	300.0	912.495526217005	0.0
471	33	424	1549.1128419472072	0.0
472	8	403.0	502.8346314604058	0.0
473	41	282.0	2224.2603153548202	0.0
474	33	378.0	1464.3128419472073	0.0
475	41	417	1711.391052434008	0.0
476	39	327.0	947.8173157302034	0.0
477	75	204.0	2272.0083681642086	0.0
478	31	336.0	1020.4346314604061	0.0
479	26	342.0	866.095526217005	0.0
480	31	380.0	893.2346314604061	0.0
481	71	250.0	2043.147473407609	0.0
482	20	346.0	980.1301576774107	0.0
483	35	377.0	1888.0083681642116	0.0
484	47	321.0	1301.9128419472065	0.0
485	21	302.0	775.695526217005	0.0
486	53	315.0	1274.0346314604053	0.0
487	82	287.0	2422.651947190605	0.0
488	95	138.0	2165.8519471906043	0.0
489	26	297.0	1290.7737367038062	0.0
490	78	155.0	2301.4865786510118	0.0
491	18	304.0	682.956420973604	0.0
492	27	386.0	982.712841947208	0.0
493	57	266.0	1799.6955262170027	0.0
494	47	321.0	1365.851947190606	0.0
495	37	196.0	1269.8519471906086	0.0
496	44	235.0	1550.4083681642105	0.0
497	29	339.0	1300.7474734076125	0.0
498	53	315.0	1635.4519471906071	0.0
499	88	191.0	2204.991052434004	0.0
500	56	357.0	1706.651947190606	0.0
501	14	444	771.7564209736039	0.0
502	27	341.0	1002.895526217005	0.0
503	46	275.0	1420.1910524340085	0.0
504	60	173.0	980.4955262170059	0.0
505	25	341.0	1324.9301576774099	0.0
506	91	233.0	2253.9737367038033	0.0
507	33	290.0	1444.1301576774092	0.0
508	35	288.0	1356.9910524340091	0.0
509	40	329.0	1596.1301576774088	0.0
510	26	342.0	1269.2346314604058	0.0
511	56	402	1726.1564209736011	0.0
512	24	343.0	996.3128419472079	0.0
513	115	208.0	3741.616736328423	0.0
514	203	31.0	4797.060315354819	0.0
515	18	439	1043.695526217005	0.0
516	77	244.0	1462.7128419472053	0.0
517	96	317.0	3919.2776310850213	0.0
518	27	430	1449.791052434009	0.0
519	35	377.0	1272.8692629208101	0.0
520	20	345.0	702.1564209736041	0.0
521	67	345.0	3151.5821048680177	0.0
522	52	359.0	2587.6513677888306	0.0
523	30	293.0	904.4955262170052	0.0
524	54	312.0	1836.8692629208085	0.0
525	25	296.0	686.2173157302032	0.0
526	28	294.0	1036.0692629208118	0.0
527	32	379.0	1116.8692629208113	0.0
528	32	291.0	1030.0346314604062	0.0
529	48	275.0	1311.5128419472064	0.0
530	18	350.0	853.9128419472078	0.0
531	65	168.0	1560.869262920807	0.0
532	9	448	640.3128419472076	0.0
533	38	241.0	1132.0692629208108	0.0
534	21	389.0	904.2519471906088	0.0
535	57	267.0	1207.4519471906078	0.0
536	38	285.0	1216.1910524340087	0.0
537	27	382.0	875.6955262170051	0.0
538	57	310.0	1953.1821048680156	0.0
539	21	346.0	755.5128419472079	0.0
540	28	431	950.59105243401	0.0
541	24	388.0	846.217315730203	0.0
542	49	274.0	1150.1564209736032	0.0
543	73	296.0	2681.555841571823	0.0
544	18	393.0	853.9128419472078	0.0
545	33	335.0	976.3737367038071	0.0
546	50	228.0	1801.1821048680188	0.0
547	25	296.0	707.7564209736041	0.0
548	60	218.0	1576.130157677407	0.0
549	23	300.0	1008.9301576774108	0.0
550	15	308.0	612.4346314604059	0.0
551	15	353.0	654.8346314604058	0.0
552	21	346.0	754.834631460406	0.0
553	40	239.0	1362.5910524340086	0.0
554	61	262.0	1904.0692629208081	0.0
555	34	380.0	1454.4083681642119	0.0
556	36	242.0	1322.8346314604041	0.0
557	46	366.0	1398.6519471906076	0.0
558	24	345.0	1338.225683894415	0.0
559	58	311.0	1578.469262920809	0.0
560	18	439	1129.8519471906086	0.0
561	34	378.0	1263.947473407612	0.0
562	26	204.0	1312.312841947207	0.0
563	31	428	2108.0776310850224	0.0
564	14	399.0	879.4519471906086	0.0
565	40	372.0	1448.06926292081	0.0
566	32	336.0	1074.4692629208114	0.0
567	48	319.0	1460.9301576774092	0.0
568	50	319.0	1775.5737367038048	0.0
569	37	285.0	1078.712841947208	0.0
570	66	301.0	1824.8692629208074	0.0
571	25	430	601.4173157302032	0.0
572	136	187.0	2198.7128419471987	0.0
573	21	391.0	838.9564209736039	0.0
574	31	338.0	1788.3821048680177	0.0
575	32	427	1497.7910524340084	0.0
576	40	373.0	2172.2603153548193	0.0
577	80	288.0	1895.330157677407	0.0
578	24	387.0	826.712841947208	0.0
579	31	381.0	1041.973736703807	0.0
580	9	447	511.75642097360384	0.0
581	35	289.0	974.7128419472082	0.0
582	29	429	1088.0692629208118	0.0
583	29	384.0	1512.069262920811	0.0
584	67	301.0	1749.669262920807	0.0
585	29	294.0	1619.0865786510137	0.0
586	53	271.0	1402.591052434006	0.0
587	38	286.0	1408.0083681642107	0.0
588	146	176.0	3806.3558415718167	0.0
589	32	425	1649.2429996246165	0.0
590	24	388.0	1316.0083681642118	0.0
591	78	333.0	1919.2083681642077	0.0
592	46	322.0	2593.99047303223	0.0
593	58	356.0	2154.5994205982183	0.0
594	26	385.0	1079.4519471906087	0.0
595	54	358.0	1328.0692629208088	0.0
596	16	396.0	877.7910524340098	0.0
597	31	380.0	1064.869262920812	0.0
598	42	281.0	1618.0429996246162	0.0
599	71	208.0	1747.0256838944117	0.0
600	45	322.0	1900.5647891378148	0.0
601	16	396.0	1091.1474734076132	0.0
602	28	340.0	1440.564789137816	0.0
603	28	248.0	779.6346314604061	0.0
604	32	335.0	1265.6083681642126	0.0
605	60	353.0	2364.93852584162	0.0
606	31	292.0	1405.425683894414	0.0
607	29	339.0	1619.0865786510133	0.0
608	34	333.0	1177.1128419472063	0.0
609	50	271.0	1182.6519471906076	0.0
610	108	125.0	1972.9910524340014	0.0
611	25	434	1731.46031535482	0.0
612	49	184.0	1173.0519471906093	0.0
613	39	419	2525.434052058627	0.0
614	73	250.0	1999.7647891378115	0.0
615	102	220.0	2321.9212101114144	0.0
616	72	342.0	3886.7988411964434	0.0
617	7	448	493.23463146040575	0.0
618	31	248.0	935.6346314604062	0.0
619	36	377.0	1750.9038943812157	0.0
620	45	279.0	1943.6429996246154	0.0
621	83	330.0	1925.4865786510081	0.0
622	24	433	1465.4256838944148	0.0
623	40	326.0	2001.9821048680171	0.0
624	21	436	1394.9038943812166	0.0
625	27	250.0	1408.7474734076127	0.0
626	36	287.0	1474.9647891378156	0.0
627	31	382.0	1447.825683894414	0.0
628	20	393.0	916.1910524340097	0.0
629	40	238.0	1128.3737367038066	0.0
630	38	285.0	1023.6955262170053	0.0
631	25	163.0	879.3910524340099	0.0
632	18	440	1216.0083681642122	0.0
633	30	337.0	1054.5910524340095	0.0
634	17	260.0	802.5910524340097	0.0
635	124	243.0	2466.469262920805	0.0
636	29	338.0	1044.9910524340096	0.0
637	27	341.0	983.3910524340099	0.0
638	24	343.0	826.712841947208	0.0
639	64	215.0	1465.7910524340068	0.0
640	35	287.0	1144.3128419472066	0.0
641	28	384.0	949.912841947208	0.0
642	43	278.0	1008.4346314604064	0.0
643	23	344.0	710.095526217005	0.0
644	50	318.0	1054.0955262170053	0.0
645	18	350.0	641.2346314604059	0.0
646	84	284.0	1657.1128419472034	0.0
647	88	279.0	2014.5301576774043	0.0
648	58	266.0	1278.9564209736036	0.0
649	29	293.0	874.0346314604061	0.0
650	22	346.0	913.1737367038069	0.0
651	35	334.0	1228.4346314604045	0.0
652	34	243.0	984.6173157302032	0.0
653	42	281.0	1084.9910524340096	0.0
654	17	394.0	801.9128419472078	0.0
655	23	343.0	732.312841947208	0.0
656	15	306.0	655.5128419472078	0.0
657	29	249.0	639.8173157302034	0.0
658	36	332.0	813.3564209736045	0.0
659	56	266.0	1091.5128419472078	0.0
660	35	288.0	973.3564209736044	0.0
661	40	327.0	1044.251947190609	0.0
662	110	213.0	1630.0955262169998	0.0
663	43	233.0	902.0955262170055	0.0
664	27	340.0	1025.112841947208	0.0
665	38	284.0	981.9737367038073	0.0
666	63	215.0	1435.3301576774068	0.0
667	47	321.0	1218.46926292081	0.0
668	61	306.0	1117.2955262170049	0.0
669	78	200.0	1558.469262920807	0.0
670	46	186.0	973.9737367038075	0.0
671	100	222.0	1833.6083681642056	0.0
672	30	204.0	927.39105243401	0.0
673	61	262.0	1224.9910524340085	0.0
674	38	148.0	854.7737367038073	0.0
675	71	252.0	1555.208368164208	0.0
676	36	242.0	941.9128419472082	0.0
677	37	375.0	973.0519471906092	0.0
678	71	205.0	1065.2346314604067	0.0
679	89	189.0	1365.9128419472054	0.0
680	34	244.0	880.3128419472082	0.0
681	51	272.0	1235.3301576774104	0.0
682	25	386.0	985.7301576774108	0.0
683	69	299.0	2130.9647891378127	0.0
684	48	274.0	1057.1128419472082	0.0
685	48	318.0	844.4346314604066	0.0
686	17	395.0	674.7128419472078	0.0
687	57	130.0	1142.8346314604062	0.0
688	16	350.0	665.1128419472078	0.0
689	27	341.0	1131.4519471906087	0.0
690	39	238.0	928.3128419472083	0.0
691	40	325.0	873.9737367038074	0.0
692	60	217.0	1001.3564209736049	0.0
693	44	278.0	933.9128419472084	0.0
694	61	172.0	969.234631460407	0.0
695	74	205.0	1434.591052434006	0.0
696	123	155.0	2139.208368164203	0.0
697	24	298.0	741.2346314604061	0.0
698	29	249.0	768.3737367038071	0.0
699	46	277.0	1228.373736703805	0.0
