311.7412332389785	1869.0900115221048
430.4985274606464	1869.0900115221048
549.2558216823144	1869.0900115221048
668.0131159039823	1869.0900115221048
786.7704101256503	1869.0900115221048
905.5277043473183	1869.0900115221048
1024.284998568986	1869.0900115221048
1143.042292790654	1869.0900115221048
1261.799587012322	1869.0900115221048
1380.55688123399	1869.0900115221048
1499.314175455658	1869.0900115221048
1618.071469677326	1869.0900115221048
1736.8287638989939	1869.0900115221048
1855.5860581206618	1869.0900115221048
1974.3433523423298	1869.0900115221048
2093.1006465639975	1869.0900115221048
2211.8579407856655	1869.0900115221048
2330.6152350073335	1869.0900115221048
2401	1820.7174822931033
2401	1801
2519.757294221668	1801
2638.514588443336	1801
2757.271882665004	1801
2876.029176886672	1801
2994.78647110834	1801
2886.456234669992	1801
2767.6989404483243	1801
2648.9416462266563	1801
2530.1843520049883	1801
2411.4270577833204	1801
2401	1692.6697635616524
2401	1573.9124693399845
2401	1455.1551751183165
2401	1336.3978808966485
2401	1217.6405866749806
2401	1201
2519.757294221668	1201
2638.514588443336	1201
2757.271882665004	1201
2876.029176886672	1201
2994.78647110834	1201
2886.456234669992	1201
2767.6989404483243	1201
2648.9416462266563	1201
2530.1843520049883	1201
2411.4270577833204	1201
2292.6697635616524	1201
2173.9124693399845	1201
2055.1551751183165	1201
1936.3978808966485	1201
1817.6405866749806	1201
1801	1303.1167075466874
1801	1421.8740017683554
1801	1540.6312959900233
1801	1659.3885902116913
1801	1778.1458844333592
1705.0968213449728	1801
1586.3395271233048	1801
1467.5822329016369	1801
1348.824938679969	1801
1230.067644458301	1801
1201	1711.310350236633
1201	1592.553056014965
1201	1473.795761793297
1201	1355.038467571629
1201	1236.2811733499611
1201	1201
1319.757294221668	1201
1438.514588443336	1201
1557.271882665004	1201
1676.0291768866718	1201
1794.7864711083398	1201
1913.5437653300078	1201
2032.3010595516757	1201
2151.0583537733437	1201
2269.8156479950117	1201
2388.5729422166796	1201
2507.3302364383476	1201
2626.0875306600155	1201
2744.8448248816835	1201
2863.6021191033515	1201
2982.3594133250194	1201
2898.8832924533126	1201
2780.1259982316446	1201
2661.3687040099767	1201
2542.6114097883087	1201
2423.8541155666408	1201
2305.096821344973	1201
2186.339527123305	1201
2067.582232901637	1201
1948.824938679969	1201
1830.067644458301	1201
1801	1111.310350236633
1801	992.553056014965
1801	873.7957617932971
1801	755.0384675716291
1801	636.2811733499611
1801	517.5238791282932
1801	398.7665849066252
1801	280.00929068495725
1801	161.25199646328932
1801	42.49470224162138
1723.7374080199534	1
1604.9801137982854	1
1486.2228195766174	1
1367.4655253549495	1
1248.7082311332815	1
1129.9509369116136	1
1011.1936426899456	1
892.4363484682776	1
773.6790542466097	1
654.9217600249417	1
601	65.83553419672626
601	184.5928284183942
601	303.3501226400621
601	422.10741686173003
601	540.864711083398
601	659.622005305066
601	778.3792995267339
601	897.1365937484019
601	1015.8938879700698
601	1134.6511821917377
653.4084764134057	1201
772.1657706350736	1201
890.9230648567416	1201
1009.6803590784095	1201
1128.4376533000775	1201
1247.1949475217455	1201
1365.9522417434134	1201
1484.7095359650814	1201
1603.4668301867493	1201
1722.2241244084173	1201
1840.9814186300853	1201
1959.7387128517532	1201
2078.496007073421	1201
2197.253301295089	1201
2316.010595516757	1201
2434.767889738425	1201
2553.525183960093	1201
2672.282478181761	1201
2791.0397724034287	1201
2909.7970666250967	1201
2971.4456391532353	1201
2852.6883449315674	1201
2733.9310507098994	1201
2615.1737564882314	1201
2496.4164622665635	1201
2377.6591680448955	1201
2258.9018738232276	1201
2140.1445796015596	1201
2021.3872853798916	1201
1902.6299911582237	1201
1783.8726969365557	1201
1665.1154027148878	1201
1546.3581084932198	1201
1427.6008142715518	1201
1308.8435200498839	1201
1190.086225828216	1201
1071.328931606548	1201
952.57163738488	1201
833.814343163212	1201
715.057048941544	1201
596.2997547198761	1201
477.54246049820813	1201
358.78516627654017	1201
240.02787205487223	1201
121.2705778332043	1201
2.513283611536366	1201
0	1084.7559893898683
0	965.9986951682004
0	847.2414009465324
0	728.4841067248644
0	609.7268125031965
110.03048171847149	601
228.78777594013943	601
347.54507016180736	601
466.30236438347526	601
585.0596586051432	601
703.8169528268112	601
822.5742470484792	601
941.3315412701471	601
1060.088835491815	601
1178.846129713483	601
1297.6034239351509	601
1416.3607181568188	601
1535.1180123784868	601
1653.8753066001548	601
1772.6326008218227	601
1891.3898950434907	601
2010.1471892651587	601
2128.9044834868264	601
311.7412332389785	1869.0900115221048
430.4985274606464	1869.0900115221048
549.2558216823144	1869.0900115221048
668.0131159039823	1869.0900115221048
786.7704101256503	1869.0900115221048
905.5277043473183	1869.0900115221048
1024.284998568986	1869.0900115221048
1143.042292790654	1869.0900115221048
1261.799587012322	1869.0900115221048
1380.55688123399	1869.0900115221048
1499.314175455658	1869.0900115221048
1618.071469677326	1869.0900115221048
1736.8287638989939	1869.0900115221048
1855.5860581206618	1869.0900115221048
1974.3433523423298	1869.0900115221048
2093.1006465639975	1869.0900115221048
2211.8579407856655	1869.0900115221048
2330.6152350073335	1869.0900115221048
2449.3725292290014	1869.0900115221048
2568.1298234506694	1869.0900115221048
2686.8871176723374	1869.0900115221048
2805.6444118940053	1869.0900115221048
2924.4017061156733	1869.0900115221048
2956.8409996626588	1869.0900115221048
