132.25777007424486	3595.312236397171
130.6760441724632	3594.8840319796527
131.312209848694	3595.472116654326
131.77556335386123	3595.366063519925
133.35478324035836	3595.073765301686
233.57916713072458	3595.080454833948
369.8601732020331	3594.7502948433157
503.27201996005425	3595.4007955507896
619.948793446907	3594.7145111705527
760.0358036874445	3595.387532800219
950.7942867439388	3595.7594729548573
1139.2436835689691	3595.7824946745004
1316.9924002066782	3595.8455607810142
1513.1181694922743	3594.6254632043992
1752.4152993828277	3595.479849583532
1991.5127617186813	3595.093633151309
2213.933476891143	3594.7760173872925
2334.3579361746706	3594.652182782101
2507.0088773564516	3595.1958878053256
2680.9500474288266	3595.531112806579
2853.875050092462	3595.3772209162616
2941.2994425706047	3594.5767401653497
3134.240721570124	3594.9237876109264
3327.9592624733696	3595.458212112223
3521.1983261813284	3595.7458947252617
3593.794248887333	3595.716076760674
3667.7440318233835	3594.7948948307867
3744.6040674431088	3596.1594531665673
3821.246595540226	3595.2452447934816
3878.268841126333	3594.6905990407754
4079.3286207772	3595.2886971842518
4277.60573974879	3595.2394869476634
4477.548446294538	3595.82760143299
4678.69790760611	3595.972894454637
4777.951674028436	3594.8694676341474
4898.243399229211	3595.1658401330947
4976.095359555869	3595.3293879135135
4955.422724120145	3595.0146000229543
4878.312134961453	3595.8840150951924
4714.592228665332	3595.334722585319
4553.008615378127	3595.054475545241
4468.202620979719	3595.4428478718232
4608.791309506373	3596.0347055712928
4772.821972149601	3595.004068139427
4936.494713282801	3594.5471854370385
4907.698204435578	3594.951262145537
4957.11049417601	3594.531655730326
4893.7762518358595	3594.557969221843
4752.416485997633	3595.607067364412
4607.914674256279	3594.8296185119993
4493.174504122677	3595.9979632803206
4569.959241684457	3594.8148156025973
4710.691395745789	3594.652140069892
4856.004008469807	3595.540047427489
130.9212618368758	3594.096501295546
129.8170573176632	3594.0176474546674
129.95464139524734	3594.883016341905
130.1338250660678	3595.0563368348176
161.15435440712872	3594.077241929967
402.80667979274574	3594.6642419226355
646.8838767597827	3595.016280997939
889.1852765848691	3594.5808730720564
1131.0756687666903	3593.926012180655
1328.8240945932994	3594.9068668174496
1426.2958180154842	3593.998145953553
1590.9161688842414	3593.89683753718
1755.8000147810455	3594.157957468111
1917.6245944796376	3594.014179586818
2041.4264911098924	3594.070574340025
2213.622490490827	3594.6287939817207
2384.0852312647503	3594.145508633215
2557.861679250737	3593.9714665452548
2729.248762736967	3594.8185213831484
2883.332316280134	3595.05906107165
2994.768882841474	3594.717164925277
3154.4269986944387	3594.0746882494473
3315.5230510486276	3594.917932052037
3391.007663149498	3594.480777589979
3581.2952147041287	3595.1809966126357
3784.765967575067	3595.3640046921073
3883.1683298163025	3595.4184950624317
3999.9292156210286	3594.64719959071
4115.745368203731	3593.946959180604
4232.8414344282455	3594.9203384946063
