TS	X	Y	Direction	Line_Man	Column_Man
0	4.354202397924777	14.723166583768666	1	3	1
1	4.354202397924777	14.723166583768666	1	3.0	1.0
2	4.354202397924777	14.723166583768666	1	3.0	1.0
3	4.354202397924777	14.723166583768666	1	3.0	1.0
4	4.354202397924777	14.723166583768666	1	3.0	1.0
5	4.354202397924777	14.723166583768666	1	3.0	1.0
6	4.354202397924777	14.723166583768666	1	3.0	1.0
7	4.354202397924777	14.723166583768666	1	3.0	1.0
8	4.354202397924777	14.723166583768666	1	3.0	1.0
9	4.354202397924777	14.723166583768666	1	3.0	1.0
10	4.354202397924777	14.723166583768666	1	3.0	1.0
11	4.354202397924777	14.723166583768666	1	3.0	1.0
12	4.354202397924777	14.723166583768666	1	3.0	1.0
13	4.354202397924777	14.723166583768666	1	3.0	1.0
14	4.354202397924777	14.723166583768666	1	3.0	1.0
15	4.354202397924777	14.723166583768666	1	3.0	1.0
16	4.354202397924777	14.723166583768666	1	3.0	1.0
17	4.354202397924777	14.723166583768666	1	3.0	1.0
18	4.354202397924777	14.723166583768666	1	3.0	1.0
19	4.354202397924777	14.723166583768666	1	3.0	1.0
20	4.354202397924777	14.723166583768666	1	3.0	1.0
21	4.354202397924777	14.723166583768666	1	3.0	1.0
22	4.354202397924777	14.723166583768666	1	3.0	1.0
23	4.354202397924777	14.723166583768666	1	3.0	1.0
24	4.354202397924777	14.723166583768666	1	3.0	1.0
25	4.354202397924777	14.723166583768666	1	3.0	1.0
26	4.354202397924777	14.723166583768666	1	3.0	1.0
27	4.354202397924777	14.723166583768666	1	3.0	1.0
28	4.354202397924777	14.723166583768666	1	3.0	1.0
29	4.354202397924777	14.723166583768666	1	3.0	1.0
30	4.354202397924777	14.723166583768666	1	3.0	1.0
31	4.354202397924777	14.723166583768666	1	3.0	1.0
32	4.354202397924777	14.723166583768666	1	3.0	1.0
33	4.354202397924777	14.723166583768666	1	3.0	1.0
34	4.354202397924777	14.723166583768666	1	3.0	1.0
35	4.354202397924777	14.723166583768666	1	3.0	1.0
36	4.354202397924777	14.723166583768666	1	3.0	1.0
37	4.354202397924777	14.723166583768666	1	3.0	1.0
38	4.354202397924777	14.723166583768666	1	3.0	1.0
39	4.354202397924777	14.723166583768666	1	3.0	1.0
40	4.354202397924777	14.723166583768666	1	3.0	1.0
41	4.354202397924777	14.723166583768666	1	3.0	1.0
42	4.354202397924777	14.723166583768666	1	3.0	1.0
43	4.354202397924777	14.723166583768666	1	3.0	1.0
44	4.354202397924777	14.723166583768666	1	3.0	1.0
45	4.354202397924777	14.723166583768666	1	3.0	1.0
46	4.354202397924777	14.723166583768666	1	3.0	1.0
47	4.354202397924777	14.723166583768666	1	3.0	1.0
48	4.354202397924777	14.723166583768666	1	3.0	1.0
49	4.354202397924777	14.723166583768666	1	3.0	1.0
50	4.354202397924777	14.723166583768666	1	3.0	1.0
51	4.354202397924777	14.723166583768666	1	3.0	1.0
52	4.354202397924777	14.723166583768666	1	3.0	1.0
53	4.354202397924777	14.723166583768666	1	3.0	1.0
54	4.354202397924777	14.723166583768666	1	3.0	1.0
55	4.354202397924777	14.723166583768666	1	3.0	1.0
56	4.354202397924777	14.723166583768666	1	3.0	1.0
57	4.354202397924777	14.723166583768666	1	3.0	1.0
58	4.354202397924777	14.723166583768666	1	3.0	1.0
59	4.354202397924777	14.723166583768666	1	3.0	1.0
60	4.354202397924777	14.723166583768666	1	3.0	1.0
61	4.354202397924777	14.723166583768666	1	3.0	1.0
62	4.354202397924777	14.723166583768666	1	3.0	1.0
63	4.354202397924777	14.723166583768666	1	3.0	1.0
64	4.354202397924777	14.723166583768666	1	3.0	1.0
65	4.354202397924777	14.723166583768666	1	3.0	1.0
66	4.354202397924777	14.723166583768666	1	3.0	1.0
67	4.354202397924777	14.723166583768666	1	3.0	1.0
68	4.354202397924777	14.723166583768666	1	3.0	1.0
69	4.354202397924777	14.723166583768666	1	3.0	1.0
70	4.354202397924777	14.723166583768666	1	3.0	1.0
71	4.354202397924777	14.723166583768666	1	3.0	1.0
72	4.354202397924777	14.723166583768666	1	3.0	1.0
73	4.354202397924777	14.723166583768666	1	3.0	1.0
74	4.354202397924777	14.723166583768666	1	3.0	1.0
75	4.354202397924777	14.723166583768666	1	3.0	1.0
76	4.354202397924777	14.723166583768666	1	3.0	1.0
77	4.354202397924777	14.723166583768666	1	3.0	1.0
78	4.354202397924777	14.723166583768666	1	3.0	1.0
79	4.354202397924777	14.723166583768666	1	3.0	1.0
80	4.354202397924777	14.723166583768666	1	3.0	1.0
81	4.354202397924777	14.723166583768666	1	3.0	1.0
82	4.354202397924777	14.723166583768666	1	3.0	1.0
83	4.354202397924777	14.723166583768666	1	3.0	1.0
84	4.354202397924777	14.723166583768666	1	3.0	1.0
85	4.354202397924777	14.723166583768666	1	3.0	1.0
86	4.354202397924777	14.723166583768666	1	3.0	1.0
87	4.354202397924777	14.723166583768666	1	3.0	1.0
88	4.354202397924777	14.723166583768666	1	3.0	1.0
89	4.354202397924777	14.723166583768666	1	3.0	1.0
90	4.354202397924777	14.723166583768666	1	3.0	1.0
91	4.354202397924777	14.723166583768666	1	3.0	1.0
92	4.354202397924777	14.723166583768666	1	3.0	1.0
93	4.354202397924777	14.723166583768666	1	3.0	1.0
94	4.354202397924777	14.723166583768666	1	3.0	1.0
95	4.354202397924777	14.723166583768666	1	3.0	1.0
96	4.354202397924777	14.723166583768666	1	3.0	1.0
97	4.354202397924777	14.723166583768666	1	3.0	1.0
98	4.354202397924777	14.723166583768666	1	3.0	1.0
