TS	X	Y	Direction	Line_Man	Column_Man
0	27.43979729849198	14.919971042641711	1	3	5
1	27.43979729849198	14.919971042641711	0	3.0	5.0
2	27.43979729849198	14.919971042641711	0	3.0	5.0
3	27.43979729849198	14.919971042641711	0	3.0	5.0
4	27.43979729849198	14.919971042641711	0	3.0	5.0
5	27.43979729849198	14.919971042641711	0	3.0	5.0
6	27.43979729849198	14.919971042641711	0	3.0	5.0
7	27.43979729849198	14.919971042641711	0	3.0	5.0
8	27.43979729849198	14.919971042641711	0	3.0	5.0
9	27.43979729849198	14.919971042641711	0	3.0	5.0
10	27.43979729849198	14.919971042641711	0	3.0	5.0
11	27.43979729849198	14.919971042641711	0	3.0	5.0
12	27.43979729849198	14.919971042641711	0	3.0	5.0
13	27.43979729849198	14.919971042641711	0	3.0	5.0
14	27.43979729849198	14.919971042641711	0	3.0	5.0
15	27.43979729849198	14.919971042641711	0	3.0	5.0
16	27.43979729849198	14.919971042641711	0	3.0	5.0
17	27.43979729849198	14.919971042641711	0	3.0	5.0
18	27.43979729849198	14.919971042641711	0	3.0	5.0
19	27.43979729849198	14.919971042641711	0	3.0	5.0
20	27.43979729849198	14.919971042641711	0	3.0	5.0
21	27.43979729849198	14.919971042641711	0	3.0	5.0
22	27.43979729849198	14.919971042641711	0	3.0	5.0
23	27.43979729849198	14.919971042641711	0	3.0	5.0
24	27.43979729849198	14.919971042641711	0	3.0	5.0
25	27.43979729849198	14.919971042641711	0	3.0	5.0
26	27.43979729849198	14.919971042641711	0	3.0	5.0
27	27.43979729849198	14.919971042641711	0	3.0	5.0
28	27.43979729849198	14.919971042641711	0	3.0	5.0
29	27.43979729849198	14.919971042641711	0	3.0	5.0
30	27.43979729849198	14.919971042641711	0	3.0	5.0
31	27.43979729849198	14.919971042641711	0	3.0	5.0
32	27.43979729849198	14.919971042641711	0	3.0	5.0
33	27.43979729849198	14.919971042641711	0	3.0	5.0
34	27.43979729849198	14.919971042641711	0	3.0	5.0
35	27.43979729849198	14.919971042641711	0	3.0	5.0
36	27.43979729849198	14.919971042641711	0	3.0	5.0
37	27.43979729849198	14.919971042641711	0	3.0	5.0
38	27.43979729849198	14.919971042641711	0	3.0	5.0
39	27.43979729849198	14.919971042641711	0	3.0	5.0
40	27.43979729849198	14.919971042641711	0	3.0	5.0
41	27.43979729849198	14.919971042641711	0	3.0	5.0
42	27.43979729849198	14.919971042641711	0	3.0	5.0
43	27.43979729849198	14.919971042641711	0	3.0	5.0
44	27.43979729849198	14.919971042641711	0	3.0	5.0
45	27.43979729849198	14.919971042641711	0	3.0	5.0
46	27.43979729849198	14.919971042641711	0	3.0	5.0
47	27.43979729849198	14.919971042641711	0	3.0	5.0
48	27.43979729849198	14.919971042641711	0	3.0	5.0
49	27.43979729849198	14.919971042641711	0	3.0	5.0
50	27.43979729849198	14.919971042641711	0	3.0	5.0
51	27.43979729849198	14.919971042641711	0	3.0	5.0
52	27.43979729849198	14.919971042641711	0	3.0	5.0
53	27.43979729849198	14.919971042641711	0	3.0	5.0
54	27.43979729849198	14.919971042641711	0	3.0	5.0
55	27.43979729849198	14.919971042641711	0	3.0	5.0
56	27.43979729849198	14.919971042641711	0	3.0	5.0
57	27.43979729849198	14.919971042641711	0	3.0	5.0
58	27.43979729849198	14.919971042641711	0	3.0	5.0
59	27.43979729849198	14.919971042641711	0	3.0	5.0
60	27.43979729849198	14.919971042641711	0	3.0	5.0
61	27.43979729849198	14.919971042641711	0	3.0	5.0
62	27.43979729849198	14.919971042641711	0	3.0	5.0
63	27.43979729849198	14.919971042641711	0	3.0	5.0
64	27.43979729849198	14.919971042641711	0	3.0	5.0
65	27.43979729849198	14.919971042641711	0	3.0	5.0
66	27.43979729849198	14.919971042641711	0	3.0	5.0
67	27.43979729849198	14.919971042641711	0	3.0	5.0
68	27.43979729849198	14.919971042641711	0	3.0	5.0
69	27.43979729849198	14.919971042641711	0	3.0	5.0
70	27.43979729849198	14.919971042641711	0	3.0	5.0
71	27.43979729849198	14.919971042641711	0	3.0	5.0
72	27.43979729849198	14.919971042641711	0	3.0	5.0
73	27.43979729849198	14.919971042641711	0	3.0	5.0
74	27.43979729849198	14.919971042641711	0	3.0	5.0
75	27.43979729849198	14.919971042641711	0	3.0	5.0
76	27.43979729849198	14.919971042641711	0	3.0	5.0
77	27.43979729849198	14.919971042641711	0	3.0	5.0
78	27.43979729849198	14.919971042641711	0	3.0	5.0
79	27.43979729849198	14.919971042641711	0	3.0	5.0
80	27.43979729849198	14.919971042641711	0	3.0	5.0
81	27.43979729849198	14.919971042641711	0	3.0	5.0
82	27.43979729849198	14.919971042641711	0	3.0	5.0
83	27.43979729849198	14.919971042641711	0	3.0	5.0
84	27.43979729849198	14.919971042641711	0	3.0	5.0
85	27.43979729849198	14.919971042641711	0	3.0	5.0
86	27.43979729849198	14.919971042641711	0	3.0	5.0
87	27.43979729849198	14.919971042641711	0	3.0	5.0
88	27.43979729849198	14.919971042641711	0	3.0	5.0
89	27.43979729849198	14.919971042641711	0	3.0	5.0
90	27.43979729849198	14.919971042641711	0	3.0	5.0
91	27.43979729849198	14.919971042641711	0	3.0	5.0
92	27.43979729849198	14.919971042641711	0	3.0	5.0
93	27.43979729849198	14.919971042641711	0	3.0	5.0
94	27.43979729849198	14.919971042641711	0	3.0	5.0
95	27.43979729849198	14.919971042641711	0	3.0	5.0
96	27.43979729849198	14.919971042641711	0	3.0	5.0
97	27.43979729849198	14.919971042641711	0	3.0	5.0
98	27.43979729849198	14.919971042641711	0	3.0	5.0
99	27.43979729849198	14.919971042641711	0	3.0	5.0
100	27.43979729849198	14.919971042641711	0	3.0	5.0
101	27.43979729849198	14.919971042641711	0	3.0	5.0
102	27.43979729849198	14.919971042641711	0	3.0	5.0
103	27.43979729849198	14.919971042641711	0	3.0	5.0
104	27.43979729849198	14.919971042641711	0	3.0	5.0
105	27.43979729849198	14.919971042641711	0	3.0	5.0
106	27.43979729849198	14.919971042641711	0	3.0	5.0
107	27.43979729849198	14.919971042641711	0	3.0	5.0
108	27.43979729849198	14.919971042641711	0	3.0	5.0
109	27.43979729849198	14.919971042641711	0	3.0	5.0
110	27.43979729849198	14.919971042641711	0	3.0	5.0
111	27.43979729849198	14.919971042641711	0	3.0	5.0
112	27.43979729849198	14.919971042641711	0	3.0	5.0
113	27.43979729849198	14.919971042641711	0	3.0	5.0
114	27.43979729849198	14.919971042641711	0	3.0	5.0
115	27.43979729849198	14.919971042641711	0	3.0	5.0
116	27.43979729849198	14.919971042641711	0	3.0	5.0
117	27.43979729849198	14.919971042641711	0	3.0	5.0
118	27.43979729849198	14.919971042641711	0	3.0	5.0
119	27.43979729849198	14.919971042641711	0	3.0	5.0
120	27.43979729849198	14.919971042641711	0	3.0	5.0
121	27.43979729849198	14.919971042641711	0	3.0	5.0
122	27.43979729849198	14.919971042641711	0	3.0	5.0
123	27.43979729849198	14.919971042641711	0	3.0	5.0
124	27.43979729849198	14.919971042641711	0	3.0	5.0
125	27.43979729849198	14.919971042641711	0	3.0	5.0
126	27.43979729849198	14.919971042641711	0	3.0	5.0
127	27.43979729849198	14.919971042641711	0	3.0	5.0
128	27.43979729849198	14.919971042641711	0	3.0	5.0
129	27.43979729849198	14.919971042641711	0	3.0	5.0
130	27.43979729849198	14.919971042641711	0	3.0	5.0
131	27.43979729849198	14.919971042641711	0	3.0	5.0
