TS	X	Y
0	833	0
1	1666	0
2	3332	833
3	833	0
4	3332	833
5	3332	833
6	1666	4165
7	1666	3332
8	1666	4165
9	3332	833
10	3332	833
11	1666	3332
12	1666	1666
13	1666	3332
14	1666	3332
15	1666	4165
16	3332	3332
17	1666	1666
18	3332	833
19	1666	833
20	3332	833
21	833	0
22	833	0
23	1666	833
24	3332	3332
25	833	0
26	1666	0
27	1666	833
28	2499	3332
29	1666	3332
30	1666	0
31	1666	4165
32	1666	0
33	833	0
34	1666	3332
35	1666	3332
36	3332	833
37	2499	3332
38	3332	833
39	3332	833
40	3332	3332
41	1666	0
42	833	1666
43	1666	4165
44	3332	833
45	3332	833
46	1666	833
47	3332	833
48	1666	3332
49	833	0
50	3332	833
51	1666	833
52	1666	833
53	3332	833
54	1666	833
55	3332	833
56	1666	3332
57	1666	3332
58	3332	833
59	4165	833
60	833	1666
61	3332	833
62	1666	3332
63	3332	3332
64	1666	833
65	2499	3332
66	833	0
67	1666	1666
68	1666	833
69	3332	833
70	4165	3332
71	3332	833
72	3332	833
73	1666	3332
74	3332	3332
75	1666	4165
76	3332	833
77	1666	0
78	833	0
79	2499	3332
80	833	1666
81	1666	0
82	3332	833
83	3332	833
84	3332	833
85	833	0
86	1666	4165
87	3332	833
88	1666	0
89	1666	3332
90	3332	833
91	1666	833
92	3332	833
93	1666	3332
94	1666	3332
95	833	0
96	3332	833
97	833	1666
98	1666	833
99	1666	3332
100	1666	833
101	1666	3332
102	1666	0
103	833	1666
104	1666	0
105	1666	3332
106	1666	4165
107	1666	3332
