TS	X	Y
0	0	3332
1	0	2499
2	3332	1666
3	3332	1666
4	2499	1666
5	3332	1666
6	3332	1666
7	3332	1666
8	2499	4165
9	2499	1666
10	0	3332
11	1666	4165
12	0	3332
13	3332	1666
14	2499	4165
15	1666	4165
16	0	3332
17	0	2499
18	0	3332
19	0	2499
20	3332	1666
21	1666	833
22	2499	4165
23	1666	833
24	3332	1666
25	0	3332
26	0	3332
27	0	3332
28	1666	0
29	0	2499
30	833	4165
31	0	3332
32	3332	1666
33	3332	1666
34	0	2499
35	2499	833
36	0	3332
37	0	2499
38	1666	4165
39	833	2499
40	0	3332
41	3332	1666
42	0	2499
43	3332	1666
44	0	3332
45	0	3332
46	0	3332
47	3332	1666
48	0	2499
49	1666	833
50	3332	1666
51	0	3332
52	1666	833
53	3332	1666
54	3332	1666
55	0	3332
56	2499	4165
57	2499	1666
58	0	3332
59	0	3332
60	0	3332
61	0	3332
62	0	2499
63	2499	833
64	0	3332
65	0	3332
66	833	2499
67	0	3332
68	3332	1666
69	0	3332
70	0	2499
71	3332	1666
72	2499	833
73	0	2499
74	1666	4165
75	0	3332
76	2499	1666
77	1666	833
78	0	3332
79	0	3332
80	0	3332
81	3332	1666
82	0	2499
83	0	3332
84	0	2499
85	0	2499
86	3332	1666
87	0	2499
88	1666	4165
89	3332	1666
90	3332	1666
91	0	3332
92	3332	1666
93	0	3332
94	3332	1666
95	2499	1666
96	0	3332
97	0	2499
98	3332	1666
99	0	2499
100	0	3332
101	1666	4165
102	0	3332
103	0	3332
104	3332	1666
105	3332	1666
106	0	2499
107	3332	1666
