TS	X	Y
0	4165	833
1	2499	0
2	3332	3332
3	3332	4165
4	0	833
5	3332	3332
6	2499	0
7	3332	3332
8	833	0
9	4165	0
10	4165	0
11	2499	0
12	833	4165
13	2499	0
14	4165	0
15	3332	4165
16	0	833
17	3332	4165
18	4165	833
19	3332	3332
20	3332	4165
21	0	833
22	3332	3332
23	0	833
24	3332	833
25	3332	833
26	833	0
27	833	0
28	4165	0
29	4165	833
30	2499	0
31	3332	833
32	4165	833
33	833	0
34	833	4165
35	833	0
36	0	833
37	3332	3332
38	3332	3332
39	3332	3332
40	833	4165
41	3332	833
42	3332	3332
43	0	833
44	0	833
45	0	833
46	3332	3332
47	833	2499
48	3332	4165
49	833	4165
50	833	0
51	2499	0
52	4165	0
53	2499	0
54	2499	0
55	0	833
56	833	0
57	0	833
58	4165	0
59	0	833
60	833	4165
61	3332	833
62	3332	833
63	833	2499
64	3332	4165
65	3332	4165
66	833	4165
67	3332	4165
68	2499	0
69	3332	833
70	4165	833
71	0	833
72	833	2499
73	3332	4165
74	833	4165
75	3332	3332
76	2499	0
77	833	2499
78	3332	833
79	3332	3332
80	3332	4165
81	3332	3332
82	3332	4165
83	833	2499
84	4165	0
85	3332	833
86	0	833
87	833	2499
88	2499	0
89	4165	833
90	833	0
91	833	0
92	833	0
93	3332	833
94	833	0
95	0	833
96	4165	0
97	833	2499
98	4165	833
99	0	833
100	3332	3332
101	3332	3332
102	2499	0
103	3332	3332
104	3332	4165
105	4165	833
106	3332	4165
107	4165	833
