TS	X	Y
0	4165	833
1	1666	3332
2	833	3332
3	3332	0
4	0	2499
5	833	0
6	4165	833
7	833	0
8	833	3332
9	1666	1666
10	1666	1666
11	1666	1666
12	3332	833
13	1666	3332
14	1666	3332
15	1666	1666
16	2499	1666
17	3332	833
18	1666	3332
19	2499	1666
20	0	2499
21	2499	1666
22	833	0
23	2499	1666
24	0	2499
25	1666	1666
26	1666	1666
27	1666	3332
28	2499	1666
29	3332	3332
30	833	3332
31	1666	3332
32	1666	3332
33	3332	0
34	3332	3332
35	3332	2499
36	4165	833
37	833	3332
38	1666	1666
39	2499	1666
40	3332	2499
41	3332	833
42	3332	0
43	3332	833
44	3332	0
45	833	0
46	1666	1666
47	2499	1666
48	4165	833
49	833	3332
50	3332	0
51	3332	2499
52	1666	3332
53	2499	1666
54	2499	1666
55	833	0
56	1666	1666
57	833	3332
58	3332	3332
59	3332	3332
60	833	0
61	3332	0
62	4165	833
63	833	3332
64	1666	3332
65	3332	833
66	2499	1666
67	1666	1666
68	2499	1666
69	4165	833
70	1666	1666
71	3332	833
72	1666	1666
73	833	0
74	2499	1666
75	1666	1666
76	3332	2499
77	1666	3332
78	3332	0
79	1666	3332
80	3332	0
81	3332	0
82	0	2499
83	833	3332
84	3332	0
85	2499	1666
86	3332	3332
87	2499	1666
88	3332	3332
89	4165	833
90	833	0
91	833	0
92	1666	3332
93	1666	3332
94	3332	833
95	833	0
96	1666	3332
97	3332	0
98	2499	1666
99	2499	1666
100	833	0
101	3332	2499
102	1666	3332
103	1666	1666
104	0	2499
105	1666	3332
106	2499	1666
107	1666	3332
