TS	X	Y
0	2499	833
1	2499	0
2	2499	1666
3	4165	3332
4	4165	3332
5	2499	1666
6	2499	4165
7	2499	4165
8	2499	833
9	2499	4165
10	2499	0
11	2499	833
12	2499	4165
13	2499	0
14	4165	3332
15	2499	1666
16	4165	3332
17	833	3332
18	2499	4165
19	2499	1666
20	833	3332
21	2499	4165
22	4165	3332
23	2499	0
24	1666	3332
25	0	2499
26	2499	0
27	2499	1666
28	1666	833
29	2499	0
30	1666	833
31	2499	833
32	1666	833
33	2499	4165
34	0	2499
35	0	2499
36	4165	3332
37	2499	4165
38	2499	4165
39	2499	0
40	0	2499
41	4165	3332
42	1666	4165
43	1666	833
44	2499	1666
45	1666	4165
46	1666	1666
47	2499	0
48	833	3332
49	2499	1666
50	2499	4165
51	2499	4165
52	2499	0
53	4165	3332
54	2499	0
55	2499	4165
56	1666	833
57	1666	833
58	2499	4165
59	2499	4165
60	2499	1666
61	2499	4165
62	2499	0
63	2499	833
64	4165	3332
65	2499	833
66	1666	4165
67	0	2499
68	0	2499
69	2499	4165
70	1666	833
71	0	2499
72	2499	4165
73	0	2499
74	2499	1666
75	2499	1666
76	0	2499
77	4165	3332
78	3332	833
79	2499	4165
80	1666	833
81	2499	0
82	2499	1666
83	4165	3332
84	833	3332
85	4165	3332
86	2499	4165
87	1666	4165
88	1666	833
89	4165	3332
90	2499	1666
91	3332	833
92	2499	4165
93	1666	833
94	1666	833
95	833	3332
96	1666	1666
97	2499	0
98	2499	4165
99	0	2499
100	2499	4165
101	1666	1666
102	1666	833
103	2499	4165
104	2499	1666
105	4165	3332
106	2499	1666
107	2499	4165
