TS	X	Y
0	2499	833
1	3332	2499
2	1666	1666
3	3332	2499
4	4165	1666
5	1666	2499
6	4165	1666
7	2499	833
8	2499	833
9	2499	833
10	2499	833
11	1666	1666
12	4165	1666
13	3332	2499
14	3332	1666
15	4165	1666
16	3332	0
17	833	833
18	2499	0
19	4165	1666
20	2499	0
21	2499	833
22	4165	1666
23	4165	1666
24	4165	1666
25	3332	2499
26	3332	2499
27	2499	0
28	2499	0
29	2499	833
30	3332	0
31	2499	833
32	3332	2499
33	4165	1666
34	2499	833
35	1666	2499
36	2499	0
37	4165	1666
38	3332	1666
39	2499	833
40	4165	1666
41	4165	1666
42	2499	833
43	2499	0
44	4165	833
45	2499	0
46	2499	833
47	3332	2499
48	2499	833
49	3332	2499
50	2499	833
51	2499	0
52	3332	2499
53	1666	1666
54	2499	833
55	1666	1666
56	4165	1666
57	1666	1666
58	4165	1666
59	3332	0
60	4165	1666
61	2499	833
62	2499	833
63	1666	1666
64	3332	2499
65	4165	1666
66	2499	833
67	4165	1666
68	3332	0
69	1666	1666
70	1666	1666
71	3332	1666
72	4165	1666
73	3332	0
74	2499	833
75	4165	1666
76	4165	1666
77	2499	833
78	2499	0
79	4165	1666
80	4165	833
81	4165	1666
82	4165	833
83	3332	1666
84	3332	1666
85	1666	1666
86	2499	833
87	4165	1666
88	3332	2499
89	2499	833
90	4165	1666
91	4165	1666
92	2499	833
93	1666	1666
94	2499	833
95	2499	0
96	1666	1666
97	2499	833
98	4165	1666
99	2499	833
100	833	833
101	0	3332
102	2499	833
103	4165	1666
104	4165	1666
105	4165	1666
106	4165	1666
107	2499	833
