TS	X	Y	Direction	Line_Man	Column_Man
0	2673.739726765458	2907.1688964952436	0	2	4
1	2513.1584147563754	2907.1688964952436	0	2.0	4.0
2	2401	2858.7459992425365	0	2.0	4.0
3	2401	2698.164687233454	0	2.0	4.0
4	2401	2537.5833752243716	0	2.0	4.0
5	2401	2377.002063215289	0	2.0	4.0
6	2401	2216.4207512062067	0	2.0	4.0
7	2401	2055.839439197124	0	2.0	4.0
8	2401	1895.2581271880417	0	2.0	4.0
9	2401	1734.6768151789593	0	2.0	4.0
10	2401	1574.0955031698768	0	2.0	4.0
11	2401	1413.5141911607943	0	2.0	4.0
12	2401	1252.9328791517119	0	2.0	4.0
13	2401	1092.3515671426294	0	2.0	4.0
14	2401	931.7702551335469	0	2.0	4.0
15	2401	771.1889431244645	0	2.0	4.0
16	2401	610.607631115382	0	2.0	4.0
17	2401	450.0263191062996	0	2.0	4.0
18	2401	289.44500709721717	0	2.0	4.0
19	2401	128.86369508813476	0	2.0	4.0
20	2368.282383079052	1	0	2.0	4.0
21	2207.7010710699697	1	0	2.0	4.0
22	2047.1197590608872	1	0	2.0	4.0
23	1886.5384470518047	1	0	2.0	4.0
24	1725.9571350427223	1	0	2.0	4.0
25	1565.3758230336398	1	0	2.0	4.0
26	1404.7945110245573	1	0	2.0	4.0
27	1244.2131990154749	1	0	2.0	4.0
28	1083.6318870063924	1	0	2.0	4.0
29	923.0505749973099	1	0	2.0	4.0
30	762.4692629882275	1	0	2.0	4.0
31	601.887950979145	1	0	2.0	4.0
32	601	160.69336102993742	1	2.0	4.0
33	601	321.27467303901983	1	2.0	4.0
34	601	481.85598504810224	1	2.0	4.0
35	601	642.4372970571847	1	2.0	4.0
36	601	803.0186090662671	1	2.0	4.0
37	601	963.5999210753496	1	2.0	4.0
38	601	1124.181233084432	1	2.0	4.0
