TS	X	Y	Direction	Line_Man	Column_Man
0	404.3565518267012	551.9860752940207	0	2	1
1	334	546.6187491821311	0	2.0	1.0
2	334	470.89487124354025	0	2.0	1.0
3	334	395.17099330494943	0	2.0	1.0
4	334	319.4471153663586	0	2.0	1.0
5	334	243.72323742776783	0	2.0	1.0
6	334	167.99935948917704	0	2.0	1.0
7	334	92.27548155058625	0	2.0	1.0
8	334	16.55160361199546	0	2.0	1.0
9	334	1	1	2.0	1.0
10	409.7238779385908	1	1	2.0	1.0
11	485.44775587718163	1	1	2.0	1.0
12	561.1716338157725	1	1	2.0	1.0
13	636.8955117543633	1	1	2.0	1.0
14	712.6193896929541	1	1	2.0	1.0
