TS	X	Y	Direction	Line_Man	Column_Man
0	433.0213107056162	644.8404369018721	1	2	1
1	494.9806739105737	644.8404369018721	1	2.0	1.0
2	556.9400371155313	644.8404369018721	1	2.0	1.0
3	618.8994003204888	644.8404369018721	1	2.0	1.0
4	680.8587635254463	644.8404369018721	1	2.0	1.0
5	742.8181267304038	644.8404369018721	1	2.0	1.0
6	804.7774899353614	644.8404369018721	1	2.0	1.0
7	866.7368531403189	644.8404369018721	1	2.0	1.0
8	928.6962163452764	644.8404369018721	1	2.0	1.0
9	990.6555795502339	644.8404369018721	1	2.0	1.0
10	945.3850572448086	644.8404369018721	0	2.0	1.0
11	883.4256940398511	644.8404369018721	0	2.0	1.0
12	821.4663308348936	644.8404369018721	0	2.0	1.0
13	759.5069676299361	644.8404369018721	0	2.0	1.0
14	697.5476044249785	644.8404369018721	0	2.0	1.0
