TS	X	Y	Direction	Line_Man	Column_Man
0	447.8726984487354	316.79089948291175	0	1	2
1	363.30147223087374	316.79089948291175	0	1.0	2.0
2	278.7302460130121	316.79089948291175	0	1.0	2.0
3	194.15901979515044	316.79089948291175	0	1.0	2.0
4	109.58779357728878	316.79089948291175	0	1.0	2.0
5	25.016567359427114	316.79089948291175	0	1.0	2.0
6	61.55465885843455	316.79089948291175	1	1.0	2.0
7	146.1258850762962	316.79089948291175	1	1.0	2.0
8	230.69711129415788	316.79089948291175	1	1.0	2.0
9	315.26833751201957	316.79089948291175	1	1.0	2.0
10	399.8395637298812	316.79089948291175	1	1.0	2.0
11	484.41078994774284	316.79089948291175	1	1.0	2.0
12	568.9820161656045	316.79089948291175	1	1.0	2.0
13	653.5532423834661	316.79089948291175	1	1.0	2.0
14	738.1244686013277	316.79089948291175	1	1.0	2.0
