TS	X	Y
0	5000	0
1	1250	5000
2	6250	6250
3	2500	1250
4	6250	8750
5	5000	3750
6	7500	1250
7	8750	6250
8	8750	6250
9	8750	1250
10	3750	0
11	8750	2500
12	2500	3750
13	6250	8750
14	5000	6250
15	8750	2500
16	5000	3750
17	5000	2500
18	5000	8750
19	5000	0
20	0	8750
21	7500	5000
22	6250	8750
23	7500	3750
24	8750	1250
25	5000	0
26	2500	1250
27	0	0
28	5000	8750
29	5000	8750
30	5000	8750
31	6250	5000
32	8750	2500
33	5000	3750
34	1250	5000
35	3750	5000
36	1250	5000
37	2500	3750
38	1250	0
39	3750	6250
40	8750	1250
41	2500	1250
42	8750	1250
43	7500	0
44	8750	2500
45	6250	7500
46	7500	8750
47	6250	8750
48	1250	8750
49	2500	1250
50	2500	6250
51	1250	5000
52	2500	3750
53	3750	5000
54	5000	2500
55	2500	3750
56	2500	6250
57	0	7500
58	1250	5000
59	0	2500
60	5000	1250
61	8750	6250
62	8750	0
63	5000	1250
64	6250	5000
65	2500	1250
66	7500	5000
67	6250	8750
68	5000	7500
69	7500	8750
70	8750	2500
71	2500	1250
72	3750	6250
73	8750	3750
74	3750	1250
75	8750	3750
76	0	3750
77	7500	0
78	2500	1250
79	5000	8750
80	7500	0
81	3750	3750
82	7500	0
83	2500	1250
84	2500	6250
85	6250	8750
86	5000	8750
87	3750	5000
88	7500	8750
89	8750	6250
90	2500	3750
91	7500	0
92	7500	5000
93	6250	6250
94	0	3750
95	3750	2500
96	5000	2500
