TS	X	Y
0	1250	2500
1	2500	1250
2	3750	2500
3	3750	3750
4	7500	2500
5	0	5000
6	8750	8750
7	8750	7500
8	5000	5000
9	2500	3750
10	1250	6250
11	0	6250
12	6250	6250
13	7500	0
14	3750	7500
15	6250	8750
16	7500	6250
17	1250	6250
18	5000	0
19	8750	7500
20	5000	3750
21	3750	7500
22	3750	5000
23	0	7500
24	5000	0
25	2500	3750
26	6250	1250
27	3750	7500
28	1250	5000
29	8750	8750
30	2500	8750
31	2500	0
32	6250	1250
33	5000	3750
34	2500	7500
35	7500	6250
36	5000	5000
37	7500	1250
38	0	7500
39	8750	5000
40	6250	8750
41	3750	7500
42	6250	5000
43	1250	2500
44	7500	2500
45	3750	3750
46	5000	3750
47	6250	2500
48	2500	6250
49	1250	2500
50	0	8750
51	0	2500
52	6250	5000
53	6250	8750
54	2500	3750
55	6250	5000
56	3750	7500
57	6250	1250
58	6250	1250
59	5000	8750
60	2500	6250
61	3750	8750
62	8750	3750
63	2500	2500
64	2500	5000
65	0	2500
66	3750	7500
67	3750	5000
68	5000	3750
69	3750	7500
70	3750	7500
71	0	2500
72	0	1250
73	3750	7500
74	8750	2500
75	1250	6250
76	6250	1250
77	6250	3750
78	0	1250
79	8750	7500
80	2500	6250
81	8750	7500
82	6250	1250
83	8750	6250
84	8750	7500
85	8750	7500
86	8750	0
87	2500	8750
88	1250	6250
89	6250	8750
90	2500	6250
91	2500	7500
92	0	2500
93	6250	1250
94	0	1250
95	3750	2500
96	6250	6250
