TS	X	Y
0	1250	0
1	6250	2500
2	5000	5000
3	2500	2500
4	6250	3750
5	5000	5000
6	8750	8750
7	3750	3750
8	1250	0
9	5000	2500
10	1250	8750
11	6250	0
12	0	3750
13	0	7500
14	8750	2500
15	3750	5000
16	8750	8750
17	0	7500
18	1250	7500
19	5000	6250
20	1250	6250
21	3750	5000
22	5000	6250
23	0	6250
24	2500	5000
25	1250	7500
26	3750	7500
27	5000	5000
28	5000	5000
29	5000	6250
30	1250	6250
31	5000	3750
32	5000	3750
33	8750	8750
34	5000	6250
35	3750	1250
36	8750	8750
37	6250	2500
38	1250	0
39	1250	6250
40	1250	8750
41	2500	8750
42	0	3750
43	6250	2500
44	0	6250
45	1250	0
46	8750	7500
47	0	3750
48	8750	8750
49	3750	6250
50	3750	5000
51	1250	5000
52	2500	1250
53	8750	8750
54	8750	7500
55	1250	5000
56	1250	7500
57	3750	1250
58	0	7500
59	8750	8750
60	1250	6250
61	0	3750
62	1250	6250
63	1250	0
64	1250	0
65	5000	3750
66	0	7500
67	6250	8750
68	3750	8750
69	1250	7500
70	3750	3750
71	3750	1250
72	6250	3750
73	6250	0
74	3750	5000
75	7500	6250
76	0	1250
77	0	7500
78	3750	7500
79	5000	0
80	1250	5000
81	7500	5000
82	8750	0
83	3750	5000
84	1250	5000
85	0	2500
86	0	7500
87	1250	0
88	1250	6250
89	3750	3750
90	2500	0
91	6250	8750
92	5000	3750
93	0	3750
94	5000	3750
95	1250	5000
96	3750	1250
