TS	X	Y	Direction	Line_Man	Column_Man
0	916.986073863891	473.162024621297	0	1	1
1	840.2167768683295	473.162024621297	0	1.0	1.0
2	763.447479872768	473.162024621297	0	1.0	1.0
3	686.6781828772065	473.162024621297	0	1.0	1.0
4	609.908885881645	473.162024621297	0	1.0	1.0
5	533.1395888860835	473.162024621297	0	1.0	1.0
6	456.370291890522	473.162024621297	0	1.0	1.0
7	379.60099489496054	473.162024621297	0	1.0	1.0
8	334	504.33032672189796	1	1.0	1.0
9	334	581.0996237174594	1	1.0	1.0
10	334	657.8689207130209	1	1.0	1.0
11	334	734.6382177085824	1	1.0	1.0
12	334	811.4075147041439	1	1.0	1.0
13	334	888.1768116997054	1	1.0	1.0
14	334	964.9461086952668	1	1.0	1.0
15	334	956.2845943091718	0	1.0	1.0
16	334	879.5152973136103	0	1.0	1.0
17	334	802.7460003180488	0	1.0	1.0
18	334	725.9767033224873	0	1.0	1.0
