TS	X	Y	Direction	Line_Man	Column_Man
0	5.4730809996012795	3.1587539626430274	1	3	1
1	6.519374205953271	3.1587539626430274	1	3.0	1.0
2	7.565667412305263	3.1587539626430274	1	3.0	1.0
3	8.611960618657255	3.1587539626430274	1	3.0	1.0
4	9.658253825009247	3.1587539626430274	1	3.0	1.0
5	10.704547031361239	3.1587539626430274	1	3.0	1.0
6	11.75084023771323	3.1587539626430274	1	3.0	1.0
7	12.797133444065222	3.1587539626430274	1	3.0	1.0
8	13	2.315327312225813	0	3.0	1.0
9	13	1.269034105873821	0	3.0	1.0
10	13	0.22274089952182896	0	3.0	1.0
11	13	0.8235523068301631	1	3.0	1.0
12	13	1.8698455131821552	1	3.0	1.0
13	13	2.916138719534147	1	3.0	1.0
14	13	3.962431925886139	1	3.0	1.0
15	13.00872513223813	5	1	3.0	1.0
16	14.055018338590122	5	1	3.0	1.0
17	15.101311544942114	5	1	3.0	1.0
18	15.852395248705893	5	0	3.0	1.0
19	14.806102042353901	5	0	3.0	1.0
20	13.759808836001909	5	0	3.0	1.0
21	12.713515629649917	5	0	3.0	1.0
22	11.667222423297925	5	0	3.0	1.0
23	10.620929216945934	5	0	3.0	1.0
24	9.574636010593942	5	0	3.0	1.0
25	9	5.47165719575805	1	3.0	1.0
26	9	6.517950402110042	1	3.0	1.0
27	9	7.564243608462034	1	3.0	1.0
28	9	8.610536814814026	1	3.0	1.0
29	8.343169978833982	9	0	3.0	1.0
30	7.2968767724819905	9	0	3.0	1.0
31	6.250583566129999	9	0	3.0	1.0
32	5.204290359778007	9	0	3.0	1.0
33	5	8.157997153426015	0	3.0	1.0
34	5	7.111703947074023	0	3.0	1.0
35	5	6.065410740722031	0	3.0	1.0
36	5	5.019117534370039	0	3.0	1.0
37	3.9728243280180475	5	0	3.0	1.0
38	2.9265311216660557	5	0	3.0	1.0
39	1.8802379153140636	5	0	3.0	1.0
40	1	4.833944708962072	0	3.0	1.0
41	1	3.78765150261008	0	3.0	1.0
42	1	2.7413582962580882	0	3.0	1.0
43	1	1.6950650899060962	0	3.0	1.0
44	1	0.6487718835541041	0	3.0	1.0
45	1	0.397521322797888	1	3.0	1.0
