TS	X	Y
0	2499	3332
1	2499	4165
2	3332	4165
3	2499	3332
4	2499	4165
5	3332	4165
6	2499	3332
7	2499	4165
8	3332	4165
9	2499	3332
10	2499	4165
11	3332	4165
12	2499	3332
13	2499	4165
14	3332	4165
15	2499	3332
16	2499	4165
17	3332	4165
18	2499	3332
19	2499	4165
20	3332	4165
21	2499	3332
22	2499	4165
23	3332	4165
24	2499	3332
25	2499	4165
26	3332	4165
27	2499	3332
28	2499	4165
29	3332	4165
30	2499	3332
31	2499	4165
32	3332	4165
33	2499	3332
34	2499	4165
35	3332	4165
36	2499	3332
37	2499	4165
38	3332	4165
39	2499	3332
40	2499	4165
41	3332	4165
42	2499	3332
43	2499	4165
44	3332	4165
45	2499	3332
46	2499	4165
47	3332	4165
48	2499	3332
49	2499	4165
50	3332	4165
51	2499	3332
52	2499	4165
53	3332	4165
54	2499	3332
55	2499	4165
56	3332	4165
57	2499	3332
58	2499	4165
59	3332	4165
60	2499	3332
61	2499	4165
62	3332	4165
63	2499	3332
64	2499	4165
65	3332	4165
66	2499	3332
67	2499	4165
68	3332	4165
69	2499	3332
70	2499	4165
71	3332	4165
72	2499	3332
73	2499	4165
74	3332	4165
75	2499	3332
76	2499	4165
77	3332	4165
78	2499	3332
79	2499	4165
80	3332	4165
81	2499	3332
82	2499	4165
83	3332	4165
84	2499	3332
85	2499	4165
86	3332	4165
87	2499	3332
88	2499	4165
89	3332	4165
90	2499	3332
91	2499	4165
92	3332	4165
93	2499	3332
94	2499	4165
95	3332	4165
96	2499	3332
97	2499	4165
98	3332	4165
99	2499	3332
100	2499	4165
101	3332	4165
102	2499	3332
103	2499	4165
104	3332	4165
105	2499	3332
106	2499	4165
107	3332	4165
