TS	X	Y
0	3332	0
1	4165	833
2	4165	0
3	3332	0
4	4165	833
5	4165	0
6	3332	0
7	4165	833
8	4165	0
9	3332	0
10	4165	833
11	4165	0
12	3332	0
13	4165	833
14	4165	0
15	3332	0
16	4165	833
17	4165	0
18	3332	0
19	4165	833
20	4165	0
21	3332	0
22	4165	833
23	4165	0
24	3332	0
25	4165	833
26	4165	0
27	3332	0
28	4165	833
29	4165	0
30	3332	0
31	4165	833
32	4165	0
33	3332	0
34	4165	833
35	4165	0
36	3332	0
37	4165	833
38	4165	0
39	3332	0
40	4165	833
41	4165	0
42	3332	0
43	4165	833
44	4165	0
45	3332	0
46	4165	833
47	4165	0
48	3332	0
49	4165	833
50	4165	0
51	3332	0
52	4165	833
53	4165	0
54	3332	0
55	4165	833
56	4165	0
57	3332	0
58	4165	833
59	4165	0
60	3332	0
61	4165	833
62	4165	0
63	3332	0
64	4165	833
65	4165	0
66	3332	0
67	4165	833
68	4165	0
69	3332	0
70	4165	833
71	4165	0
72	3332	0
73	4165	833
74	4165	0
75	3332	0
76	4165	833
77	4165	0
78	3332	0
79	4165	833
80	4165	0
81	3332	0
82	4165	833
83	4165	0
84	3332	0
85	4165	833
86	4165	0
87	3332	0
88	4165	833
89	4165	0
90	3332	0
91	4165	833
92	4165	0
93	3332	0
94	4165	833
95	4165	0
96	3332	0
97	4165	833
98	4165	0
99	3332	0
100	4165	833
101	4165	0
102	3332	0
103	4165	833
104	4165	0
105	3332	0
106	4165	833
107	4165	0
