TS	X	Y
0	833	0
1	1666	0
2	833	833
3	1666	833
4	833	833
5	1666	833
6	833	833
7	1666	833
8	833	833
9	1666	833
10	833	833
11	1666	833
12	833	833
13	1666	833
14	833	833
15	1666	833
16	833	833
17	1666	833
18	833	833
19	1666	833
20	833	833
21	1666	833
22	833	833
23	1666	833
24	833	833
25	1666	833
26	833	833
27	1666	833
28	833	833
29	1666	833
30	833	833
31	1666	833
32	833	833
33	1666	833
34	833	833
35	1666	833
36	833	833
37	1666	833
38	833	833
39	1666	833
40	833	833
41	1666	833
42	833	833
43	1666	833
44	833	833
45	1666	833
46	833	833
47	1666	833
48	833	833
49	1666	833
50	833	833
51	1666	833
52	833	833
53	1666	833
54	833	833
55	1666	833
56	833	833
57	1666	833
58	833	833
59	1666	833
60	833	833
61	1666	833
62	833	833
63	1666	833
64	833	833
65	1666	833
66	833	833
67	1666	833
68	833	833
69	1666	833
70	833	833
71	1666	833
72	833	833
73	1666	833
74	833	833
75	1666	833
76	833	833
77	1666	833
78	833	833
79	1666	833
80	833	833
81	1666	833
82	833	833
83	1666	833
84	833	833
85	1666	833
86	833	833
87	1666	833
88	833	833
89	1666	833
90	833	833
91	1666	833
92	833	833
93	1666	833
94	833	833
95	1666	833
96	833	833
97	1666	833
98	833	833
99	1666	833
100	833	833
101	1666	833
102	833	833
103	1666	833
104	833	833
105	1666	833
106	833	833
107	1666	833
