TS	X	Y
0	2499	4165
1	3332	3332
2	4165	3332
3	3332	4165
4	3332	3332
5	4165	3332
6	4165	4165
7	3332	3332
8	3332	2499
9	4165	3332
10	4165	4165
11	3332	3332
12	4165	3332
13	3332	4165
14	3332	3332
15	2499	4165
16	1666	3332
17	2499	2499
18	3332	2499
19	4165	2499
20	3332	1666
21	4165	1666
22	3332	2499
23	2499	1666
24	2499	833
25	2499	0
26	1666	0
27	2499	833
28	1666	833
29	2499	1666
30	2499	2499
31	1666	3332
32	2499	2499
33	2499	1666
34	3332	1666
35	3332	833
36	2499	833
37	1666	833
38	2499	833
39	1666	833
40	1666	0
41	833	0
42	0	833
43	0	0
44	833	0
45	0	0
46	833	0
47	833	833
48	1666	1666
49	2499	833
50	1666	833
51	833	833
52	833	0
53	1666	833
54	1666	1666
55	2499	1666
56	1666	833
57	833	0
58	0	0
59	833	0
60	1666	833
61	833	0
62	833	833
63	833	1666
64	0	1666
65	0	833
66	833	833
67	833	1666
68	833	833
69	833	1666
70	833	2499
71	1666	2499
72	833	1666
73	833	833
74	1666	1666
75	833	1666
76	833	833
77	833	1666
78	0	1666
79	833	1666
80	0	1666
81	833	1666
82	0	2499
83	0	1666
84	0	833
85	0	0
86	0	833
87	0	0
88	833	0
89	833	833
90	1666	1666
91	2499	833
92	3332	1666
93	2499	2499
94	3332	3332
95	4165	3332
96	4165	2499
97	3332	3332
98	2499	4165
99	2499	3332
100	2499	2499
101	3332	2499
102	3332	1666
103	2499	1666
104	3332	1666
105	2499	2499
106	3332	1666
107	2499	1666
