TS	X	Y
0	3332	4165
1	3332	3332
2	2499	4165
3	3332	4165
4	3332	3332
5	4165	2499
6	4165	1666
7	4165	833
8	3332	0
9	3332	833
10	2499	0
11	2499	833
12	1666	1666
13	833	1666
14	0	1666
15	833	1666
16	1666	1666
17	833	833
18	833	0
19	1666	833
20	1666	1666
21	833	833
22	1666	1666
23	833	833
24	1666	0
25	833	833
26	0	0
27	0	833
28	0	0
29	0	833
30	0	0
31	833	833
32	1666	1666
33	833	833
34	1666	0
35	833	0
36	0	833
37	833	1666
38	1666	833
39	1666	1666
40	833	1666
41	1666	833
42	2499	0
43	1666	833
44	1666	0
45	833	833
46	0	1666
47	833	2499
48	833	1666
49	0	1666
50	0	2499
51	833	3332
52	0	4165
53	833	4165
54	1666	3332
55	1666	4165
56	833	3332
57	1666	4165
58	833	4165
59	1666	3332
60	833	3332
61	1666	4165
62	2499	4165
63	3332	4165
64	3332	3332
65	4165	4165
66	4165	3332
67	3332	4165
68	4165	4165
69	3332	4165
70	3332	3332
71	3332	2499
72	2499	3332
73	1666	2499
74	2499	1666
75	2499	2499
76	2499	1666
77	3332	833
78	2499	0
79	1666	0
80	2499	833
81	3332	833
82	2499	1666
83	2499	2499
84	3332	2499
85	3332	3332
86	3332	2499
87	2499	2499
88	2499	1666
89	2499	2499
90	3332	2499
91	3332	3332
92	4165	2499
93	4165	1666
94	3332	833
95	2499	1666
96	1666	833
97	1666	1666
98	833	2499
99	1666	1666
100	833	2499
101	0	3332
102	833	3332
103	1666	3332
104	833	4165
105	833	3332
106	1666	4165
107	2499	4165
