TS	X	Y
0	4165	0
1	3332	833
2	4165	1666
3	3332	2499
4	3332	3332
5	4165	4165
6	3332	3332
7	2499	4165
8	3332	4165
9	2499	4165
10	1666	3332
11	1666	4165
12	833	4165
13	1666	3332
14	2499	3332
15	2499	4165
16	3332	4165
17	4165	4165
18	3332	4165
19	4165	4165
20	3332	3332
21	4165	3332
22	4165	4165
23	3332	4165
24	4165	4165
25	3332	4165
26	4165	4165
27	4165	3332
28	3332	3332
29	4165	2499
30	3332	2499
31	4165	3332
32	3332	4165
33	3332	3332
34	4165	3332
35	3332	2499
36	4165	3332
37	3332	4165
38	4165	4165
39	3332	4165
40	4165	4165
41	3332	4165
42	2499	3332
43	2499	2499
44	2499	1666
45	3332	2499
46	4165	1666
47	3332	833
48	4165	1666
49	3332	1666
50	2499	833
51	1666	0
52	1666	833
53	833	0
54	1666	833
55	833	0
56	833	833
57	0	1666
58	833	1666
59	1666	2499
60	1666	3332
61	1666	4165
62	2499	3332
63	1666	2499
64	2499	1666
65	3332	833
66	2499	1666
67	3332	833
68	2499	0
69	1666	0
70	833	0
71	833	833
72	1666	1666
73	833	833
74	833	0
75	0	0
76	0	833
77	833	0
78	833	833
79	0	1666
80	833	833
81	0	1666
82	0	2499
83	833	2499
84	0	3332
85	833	3332
86	1666	4165
87	2499	4165
88	3332	4165
89	3332	3332
90	3332	4165
91	2499	4165
92	3332	4165
93	4165	4165
94	4165	3332
95	4165	4165
96	4165	3332
97	3332	4165
98	4165	4165
99	3332	4165
100	3332	3332
101	2499	4165
102	1666	3332
103	1666	4165
104	2499	3332
105	1666	2499
106	1666	1666
107	1666	2499
