EpNum	EpSteps	Reward	ener	dist	NumCovTargets
1	9	44	319.93910524340095	0.0	5
2	9	22	128.8	0.0	3
3	9	11	86.4	0.0	2
4	9	54	383.87821048680195	0.0	6
5	9	54	363.0173157302029	0.0	6
6	9	65	319.93910524340095	0.0	7
7	9	65	512.4346314604059	0.0	7
8	9	43	235.13910524340093	0.0	5
9	9	22	213.6	0.0	3
10	9	22	213.6	0.0	3
11	9	43	342.1564209736039	0.0	5
12	9	65	490.89552621700483	0.0	7
13	9	66	363.01731573020294	0.0	7
14	9	65	426.9564209736039	0.0	7
15	9	33	192.73910524340096	0.0	4
16	9	54	235.13910524340093	0.0	6
17	9	65	319.93910524340095	0.0	7
18	9	43	363.0173157302029	0.0	5
19	9	43	341.4782104868019	0.0	5
20	9	44	235.13910524340093	0.0	5
21	9	54	256.6782104868019	0.0	6
22	9	76	426.2782104868019	0.0	8
23	9	32	214.27821048680187	0.0	4
24	9	65	405.41731573020286	0.0	7
25	9	33	235.13910524340093	0.0	4
26	9	54	363.01731573020294	0.0	6
27	9	54	235.13910524340093	0.0	6
28	9	22	128.79999999999998	0.0	3
29	9	43	192.73910524340093	0.0	5
30	9	65	341.47821048680197	0.0	7
31	9	54	213.6	0.0	6
32	9	54	299.0782104868019	0.0	6
33	9	43	278.2173157302028	0.0	5
34	9	65	341.47821048680197	0.0	7
35	9	44	277.539105243401	0.0	5
36	9	65	255.99999999999997	0.0	7
37	9	43	235.13910524340093	0.0	5
38	9	65	404.73910524340096	0.0	7
39	9	22	171.19999999999996	0.0	3
40	9	44	235.13910524340093	0.0	5
41	9	43	298.40000000000003	0.0	5
42	9	65	319.93910524340106	0.0	7
43	9	87	426.9564209736039	0.0	9
44	9	76	362.339105243401	0.0	8
45	9	55	319.939105243401	0.0	6
46	9	54	384.55642097360385	0.0	6
47	9	43	192.73910524340096	0.0	5
48	9	65	319.93910524340095	0.0	7
49	9	44	341.4782104868019	0.0	5
50	9	65	319.939105243401	0.0	7
51	9	43	171.2	0.0	5
52	9	43	299.0782104868019	0.0	5
53	9	43	192.73910524340096	0.0	5
54	9	54	277.53910524340097	0.0	6
55	9	54	383.87821048680195	0.0	6
56	9	54	213.60000000000002	0.0	6
57	9	54	256.6782104868019	0.0	6
58	9	65	341.4782104868019	0.0	7
59	9	65	341.47821048680197	0.0	7
60	9	65	383.87821048680195	0.0	7
61	9	76	447.81731573020295	0.0	8
62	9	54	299.07821048680194	0.0	6
63	9	44	277.53910524340097	0.0	5
64	9	32	214.2782104868019	0.0	4
65	9	65	404.739105243401	0.0	7
66	9	22	171.19999999999996	0.0	3
67	9	66	426.9564209736039	0.0	7
68	9	22	255.99999999999997	0.0	3
69	9	22	171.19999999999996	0.0	3
70	9	55	341.4782104868019	0.0	6
71	9	44	341.4782104868019	0.0	5
72	9	43	363.0173157302029	0.0	5
73	9	43	298.4	0.0	5
74	9	22	298.4	0.0	3
75	9	43	235.13910524340093	0.0	5
76	9	54	405.4173157302029	0.0	6
77	9	65	299.07821048680194	0.0	7
78	9	54	256.6782104868019	0.0	6
79	9	54	319.93910524340095	0.0	6
80	9	65	319.939105243401	0.0	7
81	9	65	490.89552621700483	0.0	7
82	9	66	340.8	0.0	7
83	9	54	213.6	0.0	6
84	9	65	256.0	0.0	7
85	9	43	235.13910524340096	0.0	5
86	9	54	277.53910524340097	0.0	6
87	9	54	299.0782104868019	0.0	6
88	9	43	383.87821048680195	0.0	5
89	9	33	277.53910524340097	0.0	4
90	9	33	277.53910524340097	0.0	4
91	9	76	469.3564209736039	0.0	8
92	9	32	214.27821048680187	0.0	4
93	9	65	363.0173157302029	0.0	7
94	9	76	511.75642097360384	0.0	8
95	9	33	255.99999999999997	0.0	4
96	9	65	341.47821048680197	0.0	7
97	9	55	404.739105243401	0.0	6
98	9	22	298.4	0.0	3
99	9	54	277.5391052434009	0.0	6
100	9	43	299.07821048680194	0.0	5
101	9	54	277.53910524340097	0.0	6
102	9	22	171.2	0.0	3
103	9	54	447.8173157302029	0.0	6
104	9	65	319.93910524340095	0.0	7
105	9	44	277.5391052434009	0.0	5
106	9	54	362.339105243401	0.0	6
107	9	76	383.8782104868019	0.0	8
108	9	22	171.2	0.0	3
109	9	33	277.539105243401	0.0	4
110	9	44	235.13910524340093	0.0	5
111	9	43	383.87821048680195	0.0	5
112	9	44	448.49552621700485	0.0	5
113	9	65	447.81731573020295	0.0	7
114	9	33	192.73910524340093	0.0	4
115	9	43	405.41731573020286	0.0	5
116	9	76	533.2955262170049	0.0	8
117	9	65	405.41731573020286	0.0	7
118	9	65	383.87821048680195	0.0	7
119	9	76	404.739105243401	0.0	8
120	9	65	447.8173157302029	0.0	7
121	9	54	277.53910524340097	0.0	6
122	9	76	319.93910524340095	0.0	8
123	9	65	277.53910524340097	0.0	7
124	9	65	404.739105243401	0.0	7
125	9	65	383.87821048680195	0.0	7
126	9	43	192.73910524340093	0.0	5
127	9	44	256.6782104868019	0.0	5
128	9	44	235.13910524340093	0.0	5
129	9	65	405.4173157302029	0.0	7
130	9	44	277.53910524340097	0.0	5
131	9	54	299.07821048680194	0.0	6
132	9	33	341.4782104868019	0.0	4
133	9	87	404.73910524340096	0.0	9
134	9	76	363.0173157302029	0.0	8
135	9	65	383.20000000000005	0.0	7
136	9	54	298.4000000000001	0.0	6
137	9	44	213.6	0.0	5
138	9	65	319.939105243401	0.0	7
139	9	54	277.53910524340097	0.0	6
140	9	76	383.878210486802	0.0	8
141	9	65	319.939105243401	0.0	7
142	9	76	362.3391052434009	0.0	8
143	9	54	277.53910524340097	0.0	6
144	9	54	277.5391052434009	0.0	6
145	9	65	362.339105243401	0.0	7
146	9	33	213.6	0.0	4
147	9	65	362.3391052434009	0.0	7
148	9	65	277.539105243401	0.0	7
149	9	76	383.87821048680195	0.0	8
150	9	76	533.2955262170049	0.0	8
151	9	44	256.0	0.0	5
152	9	65	255.99999999999997	0.0	7
153	9	54	256.6782104868019	0.0	6
154	9	44	405.4173157302029	0.0	5
155	9	43	277.53910524340097	0.0	5
156	9	65	404.73910524340096	0.0	7
157	9	55	319.939105243401	0.0	6
158	9	22	213.6	0.0	3
159	9	87	447.139105243401	0.0	9
160	9	76	383.87821048680195	0.0	8
161	9	65	362.33910524340104	0.0	7
162	9	65	340.8	0.0	7
163	9	43	299.0782104868019	0.0	5
164	9	54	405.41731573020286	0.0	6
165	9	43	299.078210486802	0.0	5
166	9	65	319.93910524340095	0.0	7
167	9	32	150.33910524340098	0.0	4
168	9	54	383.87821048680195	0.0	6
169	9	65	363.0173157302029	0.0	7
170	9	65	319.93910524340095	0.0	7
171	9	33	319.93910524340095	0.0	4
172	9	54	469.3564209736038	0.0	6
173	9	33	192.73910524340096	0.0	4
174	9	65	383.8782104868019	0.0	7
175	9	65	404.739105243401	0.0	7
176	9	65	447.81731573020284	0.0	7
177	9	65	383.2	0.0	7
178	9	65	319.93910524340095	0.0	7
179	9	54	277.53910524340097	0.0	6
180	9	76	404.739105243401	0.0	8
181	9	65	405.4173157302029	0.0	7
182	9	76	490.21731573020287	0.0	8
183	9	76	298.4	0.0	8
184	9	54	426.9564209736039	0.0	6
185	9	76	468.67821048680196	0.0	8
186	9	54	383.2	0.0	6
187	9	44	320.61731573020285	0.0	5
188	9	65	319.93910524340095	0.0	7
189	9	43	235.13910524340096	0.0	5
190	9	43	171.20000000000002	0.0	5
191	9	65	341.47821048680197	0.0	7
192	9	65	490.21731573020287	0.0	7
193	9	65	383.87821048680195	0.0	7
194	9	54	235.13910524340093	0.0	6
195	9	65	362.339105243401	0.0	7
196	9	76	405.4173157302029	0.0	8
197	9	65	468.6782104868019	0.0	7
198	9	76	404.739105243401	0.0	8
199	9	54	256.6782104868019	0.0	6
200	9	76	490.21731573020287	0.0	8
201	9	65	340.8	0.0	7
202	9	76	447.13910524340093	0.0	8
203	9	65	341.47821048680197	0.0	7
204	9	65	383.8782104868019	0.0	7
205	9	65	404.73910524340096	0.0	7
206	9	66	404.73910524340096	0.0	7
207	9	54	319.93910524340095	0.0	6
208	9	54	404.739105243401	0.0	6
209	9	76	447.8173157302029	0.0	8
210	9	76	341.47821048680197	0.0	8
211	9	76	532.6173157302029	0.0	8
212	9	65	425.6	0.0	7
213	9	65	405.4173157302029	0.0	7
214	9	76	319.93910524340095	0.0	8
215	9	76	447.8173157302029	0.0	8
216	9	54	404.739105243401	0.0	6
217	9	65	511.75642097360384	0.0	7
218	9	54	383.87821048680195	0.0	6
219	9	76	363.0173157302029	0.0	8
220	9	76	511.07821048680194	0.0	8
221	9	76	404.739105243401	0.0	8
222	9	76	447.13910524340093	0.0	8
223	9	65	489.53910524340097	0.0	7
224	9	65	319.939105243401	0.0	7
225	9	87	469.3564209736039	0.0	9
226	9	76	490.2173157302029	0.0	8
227	9	66	340.80000000000007	0.0	7
228	9	77	426.2782104868019	0.0	8
229	9	76	383.878210486802	0.0	8
230	9	54	235.13910524340093	0.0	6
231	9	87	362.339105243401	0.0	9
232	9	54	383.2	0.0	6
233	9	54	404.73910524340096	0.0	6
234	9	43	214.2782104868019	0.0	5
235	9	76	425.6	0.0	8
236	9	65	340.80000000000007	0.0	7
237	9	76	404.739105243401	0.0	8
238	9	76	362.339105243401	0.0	8
239	9	44	235.13910524340093	0.0	5
240	9	76	362.339105243401	0.0	8
241	9	65	426.95642097360394	0.0	7
242	9	54	298.4	0.0	6
243	9	76	362.3391052434009	0.0	8
244	9	76	362.339105243401	0.0	8
245	9	76	447.81731573020295	0.0	8
246	9	76	425.6	0.0	8
247	9	76	383.20000000000005	0.0	8
248	9	65	425.6	0.0	7
249	9	65	490.21731573020287	0.0	7
250	9	54	277.53910524340097	0.0	6
251	9	87	340.8	0.0	9
252	9	65	383.8782104868019	0.0	7
253	9	43	363.0173157302029	0.0	5
254	9	76	468.6782104868019	0.0	8
255	9	76	405.4173157302029	0.0	8
256	9	55	404.739105243401	0.0	6
257	9	87	425.6	0.0	9
258	9	76	425.6	0.0	8
259	9	76	340.80000000000007	0.0	8
260	9	76	340.8	0.0	8
261	9	76	362.339105243401	0.0	8
262	9	55	255.99999999999997	0.0	6
263	9	87	532.6173157302029	0.0	9
264	9	65	362.3391052434009	0.0	7
265	9	77	383.878210486802	0.0	8
266	9	66	383.878210486802	0.0	7
267	9	76	383.20000000000005	0.0	8
268	9	76	404.739105243401	0.0	8
269	9	76	383.20000000000005	0.0	8
270	9	54	256.67821048680185	0.0	6
271	9	65	447.8173157302029	0.0	7
272	9	65	426.9564209736039	0.0	7
273	9	76	425.6	0.0	8
274	8	99	459.07821048680194	0.0	10
275	9	76	383.20000000000005	0.0	8
276	9	76	468.0	0.0	8
277	9	65	511.75642097360384	0.0	7
278	9	55	298.4	0.0	6
279	9	87	489.53910524340097	0.0	9
280	9	65	469.35642097360386	0.0	7
281	9	54	299.07821048680194	0.0	6
282	9	87	383.20000000000005	0.0	9
283	9	65	405.41731573020286	0.0	7
284	9	87	447.13910524340093	0.0	9
285	9	54	447.81731573020284	0.0	6
286	9	76	490.21731573020287	0.0	8
287	9	65	447.8173157302029	0.0	7
288	9	65	383.878210486802	0.0	7
289	9	65	298.4	0.0	7
290	9	76	425.6	0.0	8
291	9	76	425.6	0.0	8
292	9	76	340.79999999999995	0.0	8
293	9	76	340.80000000000007	0.0	8
294	9	76	404.739105243401	0.0	8
295	9	76	447.139105243401	0.0	8
296	9	76	340.80000000000007	0.0	8
297	9	76	404.739105243401	0.0	8
298	9	76	489.53910524340097	0.0	8
299	9	66	383.2	0.0	7
300	9	76	340.8	0.0	8
301	9	76	340.80000000000007	0.0	8
302	9	76	425.6	0.0	8
303	9	76	468.67821048680196	0.0	8
304	9	65	362.339105243401	0.0	7
305	9	65	383.2	0.0	7
306	9	76	405.4173157302029	0.0	8
307	9	76	425.6	0.0	8
308	9	65	383.2	0.0	7
309	9	76	383.87821048680195	0.0	8
310	9	76	425.6	0.0	8
311	9	76	447.139105243401	0.0	8
312	9	65	554.1564209736039	0.0	7
313	9	76	340.8	0.0	8
314	9	76	447.13910524340093	0.0	8
315	9	65	255.99999999999997	0.0	7
316	9	65	319.93910524340095	0.0	7
317	9	66	426.278210486802	0.0	7
318	9	76	362.3391052434009	0.0	8
319	9	87	404.739105243401	0.0	9
320	9	65	468.0	0.0	7
321	9	87	425.6	0.0	9
322	9	76	298.4	0.0	8
323	9	87	511.07821048680194	0.0	9
324	9	65	383.87821048680195	0.0	7
325	9	76	404.739105243401	0.0	8
326	9	87	489.53910524340097	0.0	9
327	9	65	362.3391052434009	0.0	7
328	9	65	426.278210486802	0.0	7
329	9	65	489.53910524340097	0.0	7
330	9	76	383.87821048680195	0.0	8
331	9	87	383.20000000000005	0.0	9
332	9	65	298.40000000000003	0.0	7
333	9	76	447.13910524340093	0.0	8
334	9	76	363.0173157302029	0.0	8
335	9	87	404.739105243401	0.0	9
336	9	76	362.339105243401	0.0	8
337	9	65	426.2782104868019	0.0	7
338	9	76	404.73910524340096	0.0	8
339	9	76	340.8	0.0	8
340	9	87	383.20000000000005	0.0	9
341	9	76	425.6	0.0	8
342	9	76	340.80000000000007	0.0	8
343	9	54	298.4	0.0	6
344	9	76	383.2	0.0	8
345	9	65	298.4	0.0	7
346	9	87	383.2	0.0	9
347	9	76	554.1564209736039	0.0	8
348	9	76	383.20000000000005	0.0	8
349	9	87	425.6	0.0	9
350	9	76	425.6	0.0	8
351	9	87	404.73910524340096	0.0	9
352	9	76	340.8	0.0	8
353	9	76	383.87821048680195	0.0	8
354	9	76	383.20000000000005	0.0	8
355	9	87	425.6	0.0	9
356	9	76	489.53910524340097	0.0	8
357	9	98	468.67821048680196	0.0	10
358	9	76	340.80000000000007	0.0	8
359	9	76	319.93910524340095	0.0	8
360	9	87	468.0	0.0	9
361	9	76	362.339105243401	0.0	8
362	9	55	341.47821048680197	0.0	6
363	9	87	383.20000000000005	0.0	9
364	9	87	425.6	0.0	9
365	9	87	383.2	0.0	9
366	9	65	383.20000000000005	0.0	7
367	9	87	554.1564209736039	0.0	9
368	9	76	404.739105243401	0.0	8
