EpNum	EpSteps	Reward	ener	dist	NumCovTargets
1	9	-9	171.19999999999996	0.0	0
2	6	5	227.2	0.0	1
3	2	9	104.0	0.0	1
4	9	-9	341.4782104868019	0.0	0
5	9	-9	256.6782104868019	0.0	0
6	9	-9	171.20000000000002	0.0	0
7	9	2	383.87821048680195	0.0	1
8	8	3	289.4782104868019	0.0	1
9	2	9	83.13910524340096	0.0	1
10	6	5	142.4	0.0	1
11	6	5	206.33910524340098	0.0	1
12	9	-9	256.6782104868019	0.0	0
13	9	-9	235.13910524340093	0.0	0
14	9	-9	128.79999999999998	0.0	0
15	9	-9	128.79999999999998	0.0	0
16	9	-9	128.79999999999998	0.0	0
17	9	-9	128.79999999999998	0.0	0
18	9	-9	128.79999999999998	0.0	0
19	9	-9	128.79999999999998	0.0	0
20	9	-9	128.79999999999998	0.0	0
21	9	-9	128.79999999999998	0.0	0
22	9	-9	128.79999999999998	0.0	0
23	9	-9	128.79999999999998	0.0	0
24	9	-9	128.79999999999998	0.0	0
25	9	-9	128.79999999999998	0.0	0
26	9	-9	128.79999999999998	0.0	0
27	9	-9	128.79999999999998	0.0	0
28	9	-9	128.79999999999998	0.0	0
29	9	-9	128.79999999999998	0.0	0
30	9	-9	128.79999999999998	0.0	0
31	9	-9	128.79999999999998	0.0	0
32	9	-9	128.79999999999998	0.0	0
33	9	-9	128.79999999999998	0.0	0
34	9	-9	128.79999999999998	0.0	0
35	9	-9	128.79999999999998	0.0	0
36	9	-9	128.79999999999998	0.0	0
37	9	-9	128.79999999999998	0.0	0
38	9	-9	128.79999999999998	0.0	0
39	9	-9	128.79999999999998	0.0	0
40	9	-9	128.79999999999998	0.0	0
41	9	-9	128.79999999999998	0.0	0
42	9	-9	128.79999999999998	0.0	0
43	9	-9	128.79999999999998	0.0	0
44	9	-9	128.79999999999998	0.0	0
45	9	-9	128.79999999999998	0.0	0
46	9	-9	128.79999999999998	0.0	0
47	9	-9	128.79999999999998	0.0	0
48	9	-9	171.2	0.0	0
49	6	5	142.4	0.0	1
50	9	-9	128.79999999999998	0.0	0
51	9	-9	128.79999999999998	0.0	0
52	9	-9	128.79999999999998	0.0	0
53	9	-9	128.79999999999998	0.0	0
54	9	-9	128.79999999999998	0.0	0
55	9	-9	128.79999999999998	0.0	0
56	9	-9	128.79999999999998	0.0	0
57	9	-9	128.79999999999998	0.0	0
58	9	-9	128.79999999999998	0.0	0
59	9	-9	128.79999999999998	0.0	0
60	9	-9	128.79999999999998	0.0	0
61	9	-9	128.79999999999998	0.0	0
62	9	-9	128.79999999999998	0.0	0
63	9	-9	171.2	0.0	0
64	9	-9	128.79999999999998	0.0	0
65	9	-9	128.79999999999998	0.0	0
66	9	-9	128.79999999999998	0.0	0
67	9	-9	128.79999999999998	0.0	0
68	9	-9	128.79999999999998	0.0	0
69	9	-9	128.79999999999998	0.0	0
70	9	2	171.2	0.0	1
71	9	-9	128.79999999999998	0.0	0
72	9	-9	128.79999999999998	0.0	0
73	9	-9	128.79999999999998	0.0	0
74	9	-9	128.79999999999998	0.0	0
75	9	-9	128.79999999999998	0.0	0
76	9	-9	128.79999999999998	0.0	0
77	9	-9	128.79999999999998	0.0	0
78	9	-9	128.79999999999998	0.0	0
79	9	-9	128.79999999999998	0.0	0
80	9	-9	128.79999999999998	0.0	0
81	9	-9	235.13910524340093	0.0	0
82	9	-9	128.79999999999998	0.0	0
83	9	-9	128.79999999999998	0.0	0
84	9	-9	128.79999999999998	0.0	0
85	9	-9	128.79999999999998	0.0	0
86	9	-9	128.79999999999998	0.0	0
87	9	-9	128.79999999999998	0.0	0
88	9	-9	128.79999999999998	0.0	0
89	9	-9	128.79999999999998	0.0	0
90	9	-9	128.79999999999998	0.0	0
91	9	-9	128.79999999999998	0.0	0
92	9	-9	128.79999999999998	0.0	0
93	9	-9	128.79999999999998	0.0	0
94	9	-9	128.79999999999998	0.0	0
95	9	-9	128.79999999999998	0.0	0
96	9	-9	128.79999999999998	0.0	0
97	9	-9	128.79999999999998	0.0	0
98	9	-9	128.79999999999998	0.0	0
99	9	-9	128.79999999999998	0.0	0
100	9	-9	128.79999999999998	0.0	0
101	9	-9	128.79999999999998	0.0	0
102	9	-9	128.79999999999998	0.0	0
103	9	-9	171.2	0.0	0
104	9	-9	128.79999999999998	0.0	0
105	9	-9	128.79999999999998	0.0	0
106	9	-9	128.79999999999998	0.0	0
107	9	-9	128.79999999999998	0.0	0
108	9	-9	128.79999999999998	0.0	0
109	9	-9	192.73910524340096	0.0	0
110	9	-9	128.79999999999998	0.0	0
111	9	-9	128.79999999999998	0.0	0
112	9	-9	128.79999999999998	0.0	0
113	9	-9	128.79999999999998	0.0	0
114	9	-9	128.79999999999998	0.0	0
