EpNum	EpSteps	Reward	ener	dist	NumCovTargets
1	9	44	23105.13051151313	0.0	5
2	13	40	54653.25255756564	0.0	5
3	14	18	23571.33051151313	0.0	3
4	11	42	26496.66102302626	0.0	5
5	14	-3	14718.6	0.0	1
6	11	42	24703.53051151313	0.0	5
7	14	7	18248.40000000001	0.0	2
8	14	18	35953.86102302626	0.0	3
9	14	18	23571.33051151313	0.0	3
10	14	18	34160.730511513124	0.0	3
11	14	28	39540.122046052515	0.0	4
12	14	7	32424.061023026257	0.0	2
13	13	40	24508.800000000003	0.0	5
14	14	18	28894.26102302626	0.0	3
15	12	41	43208.19153453938	0.0	5
16	8	45	22305.93051151313	0.0	5
17	14	18	41333.25255756563	0.0	3
18	14	18	36010.32204605251	0.0	3
19	8	45	20512.800000000003	0.0	5
20	14	28	41276.791534539385	0.0	4
21	14	18	43013.461023026255	0.0	3
22	14	7	48449.313580591894	0.0	2
23	14	18	55452.45255756564	0.0	3
24	14	18	39483.66102302625	0.0	3
25	14	-3	37746.99153453939	0.0	1
26	14	39	32424.06102302626	0.0	5
27	14	7	32480.52204605252	0.0	2
28	14	18	23571.330511513137	0.0	3
29	14	-3	25308.000000000007	0.0	1
30	14	18	27101.130511513136	0.0	3
31	6	47	24237.33051151313	0.0	5
32	14	28	35953.86102302626	0.0	4
33	14	18	41276.79153453939	0.0	3
34	12	41	36148.59153453939	0.0	5
35	14	39	43069.9220460525	0.0	5
36	5	48	27024.391534539387	0.0	5
37	14	-3	48392.85255756563	0.0	1
38	14	28	35953.86102302626	0.0	4
39	6	47	31353.391534539387	0.0	5
40	3	50	14780.130511513129	0.0	5
41	4	49	15579.330511513128	0.0	5
42	14	18	37746.99153453938	0.0	3
43	14	28	53715.78306907876	0.0	4
44	9	44	33750.99153453939	0.0	5
45	14	18	28894.26102302626	0.0	3
46	14	-3	25308.000000000004	0.0	1
47	14	18	48336.39153453938	0.0	3
48	14	18	37746.99153453939	0.0	3
49	14	39	34217.191534539386	0.0	5
50	13	40	35154.66102302626	0.0	5
51	14	-3	25308.000000000004	0.0	1
52	9	44	21312.000000000004	0.0	5
53	14	28	43069.92204605252	0.0	4
54	14	-3	35953.86102302625	0.0	1
55	6	47	22500.661023026256	0.0	5
56	14	18	32424.061023026265	0.0	3
57	14	18	41276.791534539385	0.0	3
58	14	18	44806.59153453938	0.0	3
59	13	40	33361.530511513134	0.0	5
60	14	28	46599.722046052506	0.0	4
61	11	42	19380.6	0.0	5
62	7	46	35682.39153453939	0.0	5
63	14	18	41276.791534539385	0.0	3
64	14	28	32424.061023026265	0.0	4
65	14	28	32424.06102302626	0.0	4
66	14	18	41276.791534539385	0.0	3
67	10	43	32813.522046052516	0.0	5
68	9	44	24841.8	0.0	5
69	14	18	28894.26102302626	0.0	3
70	14	18	28894.261023026258	0.0	3
71	14	28	23571.330511513133	0.0	4
72	14	18	37746.99153453939	0.0	3
73	14	28	30630.930511513132	0.0	4
74	10	43	30963.930511513132	0.0	5
75	9	44	26691.391534539387	0.0	5
76	14	18	35953.86102302626	0.0	3
77	14	-3	18248.400000000005	0.0	1
78	14	-3	23571.330511513133	0.0	1
79	14	18	25364.46102302626	0.0	3
