Episode_Group	numSteps	Reward	Energy
1	96.0	-37.96	1423652.2988127484
2	96.0	-36.88	1426988.1122982323
3	96.0	-36.42	1425255.0152593763
4	96.0	-36.18	1425780.7764438337
5	96.0	-37.04	1421528.059997206
6	96.0	-36.62	1423404.2540749186
7	96.0	-37.7	1424476.970521546
8	96.0	-37.92	1422348.492890461
9	96.0	-37.7	1424750.4481526308
10	96.0	-38.16	1423564.3063759445
11	96.0	-38.82	1421170.8287448594
12	96.0	-38.18	1424224.6869681731
13	96.0	-38.64	1427400.4481526306
14	96.0	-37.34	1427804.3063759445
15	96.0	-37.34	1432082.455715827
16	96.0	-37.56	1436608.6497935394
17	96.0	-37.32	1441399.843871252
18	96.0	-36.66	1439401.746832396
19	96.0	-35.32	1444188.7020945656
20	96.0	-35.1	1445921.7991334219
21	96.0	-35.12	1442468.3215023365
22	95.9	-33.94	1438706.3662401664
23	95.9	-33.3	1436716.7468323952
24	95.9	-33.5	1432594.4109779962
25	95.9	-32.2	1436317.127424624
26	95.9	-32.2	1438454.082686794
27	95.9	-31.76	1440977.9409101077
28	95.9	-31.78	1443640.6573567356
29	95.9	-31.12	1443779.5155800493
30	95.9	-31.36	1441507.9409101082
31	95.9	-30.72	1453374.620182102
32	95.9	-30.92	1456832.3366287295
33	95.9	-31.58	1454447.3366287295
34	95.16	-30.16	1444933.4784054158
35	94.7	-28.62	1442901.5754442718
36	94.7	-28.82	1446372.0083375268
37	94.7	-28.38	1442106.5754442718
38	94.56	-26.92	1446486.2471530694
39	94.56	-27.54	1449952.441230782
40	94.56	-27.76	1446103.583007468
41	94.56	-27.74	1447306.6800463242
42	94.56	-27.96	1445455.9188618667
43	94.56	-26.66	1444522.060638553
44	94.56	-26.02	1445998.6353084943
45	94.56	-25.8	1440677.4412307816
46	94.56	-25.34	1443483.2547162655
47	94.56	-25.34	1439482.8218230105
48	94.56	-25.12	1434557.0083375266
49	94.56	-24.88	1432567.3889297554
50	94.56	-24.46	1431642.0083375266
51	94.56	-25.08	1431124.724784154
52	94.56	-24.4	1425925.4336675853
53	94.56	-24.84	1432062.8218230105
54	94.56	-24.62	1432458.2024152388
55	94.56	-23.74	1436988.6353084943
56	94.4	-22.7	1433724.015900723
57	94.4	-22.04	1436782.1129395794
58	94.4	-21.6	1435722.1129395794
59	94.4	-21.16	1432255.918861867
60	94.4	-20.92	1436239.3964929518
61	94.4	-19.82	1435435.918861867
62	94.4	-19.8	1441173.6876095207
63	94.4	-19.56	1446381.4563571748
64	94.4	-19.36	1443714.5010950046
65	94.4	-18.72	1444240.2622794623
66	94.4	-18.28	1434918.6353084946
67	94.4	-18.08	1433459.015900723
68	94.4	-17.86	1431847.8218230105
69	94.4	-18.96	1426669.7247841542
70	94.4	-18.36	1423212.0083375268
71	94.4	-19.02	1425752.8218230107
72	94.5	-19.56	1430974.396492952
73	94.5	-20.2	1430692.441230782
74	94.5	-19.98	1428433.5830074684
75	94.5	-19.98	1427100.1053763833
76	94.5	-19.12	1421509.6724831283
77	94.5	-19.34	1418594.6724831283
78	94.5	-20.0	1420727.3889297557
79	94.5	-19.78	1424563.530706442
80	94.5	-19.54	1424037.7695219845
81	94.5	-20.18	1419646.1948520432
82	94.5	-20.62	1418447.3366287295
83	94.5	-19.08	1419633.4784054158
84	95.24	-20.26	1424907.3366287295
85	95.7	-22.0	1426144.2395898732
86	95.7	-22.22	1420154.1872888466
87	95.7	-22.64	1419072.993211134
88	95.84	-23.42	1419884.1349878204
89	95.84	-23.42	1416001.3662401664
90	95.84	-23.62	1414003.2692013104
91	95.84	-23.84	1413729.7915702253
92	95.84	-23.84	1413855.9333469116
93	95.84	-24.48	1410120.5004536565
94	95.84	-25.12	1411163.5451914868
95	95.84	-24.92	1416897.0751235979
96	95.84	-24.48	1416219.739269199
97	95.84	-24.92	1413170.119861428
98	95.84	-25.36	1414112.4557158267
99	95.84	-25.8	1417544.739269199
100	95.84	-25.8	1414208.9257837152
101	95.84	-26.02	1411790.0152593753
102	95.84	-27.12	1416867.4034148005
103	95.84	-27.12	1409405.0152593753
104	95.84	-27.56	1399578.821181663
105	95.84	-28.02	1402906.1570360616
106	96.0	-29.48	1399781.1047350352
107	96.0	-29.28	1393912.9553951526
108	96.0	-29.72	1391384.858356296
109	96.0	-31.46	1389925.238948525
110	96.0	-31.68	1378874.7537542435
111	96.0	-32.54	1376859.7014532173
112	96.0	-31.88	1367659.977443393
113	96.0	-32.1	1359406.8281035104
114	96.0	-32.08	1357821.066919053
115	96.0	-33.16	1351305.253433569
116	96.0	-33.18	1354775.6863268244
117	96.0	-33.38	1350779.492249112
118	96.0	-34.26	1350935.305734596
119	96.0	-33.38	1352117.2086957395
120	96.0	-33.98	1348794.111656883
121	96.0	-33.74	1348785.6340257982
122	96.0	-34.84	1347174.4399480855
123	96.0	-34.84	1343981.723501458
124	96.0	-35.28	1340120.1488315167
125	96.0	-35.72	1343834.3876470593
126	96.0	-36.14	1346484.3876470593
127	96.0	-36.58	1344343.1935693466
128	96.0	-36.56	1339257.3277828365
129	96.0	-36.34	1340195.4248216928
130	96.0	-37.0	1332871.8948895815
131	96.0	-36.36	1334053.7978507252
132	96.0	-35.92	1335096.8425885553
133	96.0	-36.16	1333380.700811869
134	96.0	-36.82	1329254.1261419274
135	96.0	-36.62	1327929.1261419274
136	96.0	-36.18	1331500.2679186137
137	96.0	-36.2	1329771.4096952998
138	96.0	-35.98	1322330.2156175873
139	96.0	-35.32	1319410.9768020448
140	96.0	-34.88	1317265.5439087898
141	96.0	-35.32	1310863.1557533646
142	96.0	-34.68	1308469.6781222795
143	96.0	-34.9	1306101.6333844496
144	96.0	-35.12	1295089.2975300509
145	96.0	-34.66	1283243.8123357694
146	96.0	-35.34	1271133.327141488
147	96.0	-35.56	1264217.894248233
148	96.0	-35.12	1255035.125500579
149	95.86	-34.14	1248768.1702384087
150	95.86	-34.34	1243181.9761606962
151	95.86	-34.56	1236279.2597140684
152	95.86	-34.56	1226944.9162964732
153	95.86	-34.14	1222027.5804420745
154	95.86	-34.16	1224547.1998498458
155	95.86	-33.28	1217341.3340633356
156	95.86	-32.62	1219991.3340633356
157	95.86	-32.4	1214787.8041312243
158	95.86	-32.18	1209475.0876845967
159	95.86	-31.52	1205756.6100535116
160	95.86	-31.3	1208949.3265001392
161	95.86	-30.9	1207632.804131224
162	95.86	-31.58	1199665.848869054
163	95.86	-31.14	1196477.371237969
164	95.86	-31.36	1186613.027820374
165	95.86	-30.5	1178103.3561115763
166	95.86	-31.14	1167339.0649950074
167	95.86	-31.36	1162392.057431811
168	95.86	-30.92	1153335.4304608435
169	95.86	-32.24	1144829.9975675885
170	95.86	-32.24	1142436.5199365034
171	95.86	-32.24	1134595.7064510197
172	95.86	-32.02	1123444.512373307
173	95.86	-31.8	1121328.7511888496
174	95.86	-31.16	1117479.8929655356
175	95.86	-30.94	1106185.6018489667
176	95.86	-30.94	1096868.2136935415
177	95.86	-30.94	1086499.3031692014
178	95.86	-30.52	1076816.2061303451
179	95.86	-30.98	1065105.340343835
180	95.86	-30.54	1064171.4821205211
181	95.86	-30.74	1050744.4745573248
182	95.86	-30.96	1039723.661071841
183	95.86	-31.6	1031731.2729164158
184	95.86	-31.16	1028143.1758775595
185	95.86	-30.92	1024525.4071299057
186	95.86	-30.26	1016941.1160133369
187	95.86	-30.24	1012553.7801589381
