TS	X	Y	Direction	Line_Man	Column_Man
0	2368.09475433923	3163.584037483327	1	5	3
1	2526.753419747748	3163.584037483327	1	5.0	3.0
2	2685.412085156266	3163.584037483327	1	5.0	3.0
3	2844.0707505647842	3163.584037483327	1	5.0	3.0
4	3002.7294159733024	3163.584037483327	1	5.0	3.0
5	3161.3880813818205	3163.584037483327	1	5.0	3.0
6	3320.0467467903386	3163.584037483327	1	5.0	3.0
7	3478.7054121988567	3163.584037483327	1	5.0	3.0
8	3637.364077607375	3163.584037483327	1	5.0	3.0
9	3796.022743015893	3163.584037483327	1	5.0	3.0
10	3954.681408424411	3163.584037483327	1	5.0	3.0
11	4113.340073832929	3163.584037483327	1	5.0	3.0
12	4271.998739241448	3163.584037483327	1	5.0	3.0
13	4430.657404649966	3163.584037483327	1	5.0	3.0
14	4589.316070058485	3163.584037483327	1	5.0	3.0
15	4747.9747354670035	3163.584037483327	1	5.0	3.0
16	4906.633400875522	3163.584037483327	1	5.0	3.0
17	4930.707933715959	3163.584037483327	0	5.0	3.0
18	4772.049268307441	3163.584037483327	0	5.0	3.0
19	4613.390602898922	3163.584037483327	0	5.0	3.0
20	4454.731937490404	3163.584037483327	0	5.0	3.0
21	4296.073272081885	3163.584037483327	0	5.0	3.0
22	4137.4146066733665	3163.584037483327	0	5.0	3.0
23	3978.7559412648484	3163.584037483327	0	5.0	3.0
24	3820.0972758563303	3163.584037483327	0	5.0	3.0
25	3661.438610447812	3163.584037483327	0	5.0	3.0
26	3502.779945039294	3163.584037483327	0	5.0	3.0
27	3344.121279630776	3163.584037483327	0	5.0	3.0
28	3333	3311.121423261069	1	5.0	3.0
29	3333	3469.7800886695873	1	5.0	3.0
30	3333	3628.4387540781054	1	5.0	3.0
31	3333	3787.0974194866235	1	5.0	3.0
32	3333	3945.7560848951416	1	5.0	3.0
33	3333	4104.41475030366	1	5.0	3.0
34	3333	4263.073415712179	1	5.0	3.0
35	3333	4421.732081120697	1	5.0	3.0
36	3333	4580.390746529216	1	5.0	3.0
