TS	X	Y	Direction	Line_Man	Column_Man
0	2056.521559076924	3846.732676550829	1	5	2
1	2209.8104010409547	3846.732676550829	1	5.0	2.0
2	2363.0992430049855	3846.732676550829	1	5.0	2.0
3	2516.3880849690163	3846.732676550829	1	5.0	2.0
4	2669.676926933047	3846.732676550829	1	5.0	2.0
5	2822.965768897078	3846.732676550829	1	5.0	2.0
6	2976.2546108611086	3846.732676550829	1	5.0	2.0
7	3129.5434528251394	3846.732676550829	1	5.0	2.0
8	3282.83229478917	3846.732676550829	1	5.0	2.0
9	3436.121136753201	3846.732676550829	1	5.0	2.0
10	3589.4099787172318	3846.732676550829	1	5.0	2.0
11	3742.6988206812625	3846.732676550829	1	5.0	2.0
12	3895.9876626452933	3846.732676550829	1	5.0	2.0
13	4049.276504609324	3846.732676550829	1	5.0	2.0
14	4202.565346573355	3846.732676550829	1	5.0	2.0
15	4355.854188537386	3846.732676550829	1	5.0	2.0
16	4509.143030501417	3846.732676550829	1	5.0	2.0
17	4662.431872465449	3846.732676550829	1	5.0	2.0
18	4815.72071442948	3846.732676550829	1	5.0	2.0
19	4969.009556393511	3846.732676550829	1	5.0	2.0
20	4873.701601642458	3846.732676550829	0	5.0	2.0
21	4720.4127596784265	3846.732676550829	0	5.0	2.0
22	4567.123917714395	3846.732676550829	0	5.0	2.0
23	4413.835075750364	3846.732676550829	0	5.0	2.0
24	4260.546233786333	3846.732676550829	0	5.0	2.0
25	4107.2573918223015	3846.732676550829	0	5.0	2.0
26	3953.9685498582708	3846.732676550829	0	5.0	2.0
27	3800.67970789424	3846.732676550829	0	5.0	2.0
28	3647.390865930209	3846.732676550829	0	5.0	2.0
29	3494.1020239661784	3846.732676550829	0	5.0	2.0
30	3340.8131820021476	3846.732676550829	0	5.0	2.0
31	3187.524340038117	3846.732676550829	0	5.0	2.0
32	3034.235498074086	3846.732676550829	0	5.0	2.0
33	2880.9466561100553	3846.732676550829	0	5.0	2.0
34	2727.6578141460245	3846.732676550829	0	5.0	2.0
35	2574.3689721819937	3846.732676550829	0	5.0	2.0
36	2421.080130217963	3846.732676550829	0	5.0	2.0
