TS	X	Y	Direction	Line_Man	Column_Man
0	1704.8310925747849	1534.6385154291308	0	2	2
1	1491.6927605247586	1534.6385154291308	0	2.0	2.0
2	1278.5544284747323	1534.6385154291308	0	2.0	2.0
3	1065.416096424706	1534.6385154291308	0	2.0	2.0
4	852.2777643746797	1534.6385154291308	0	2.0	2.0
5	834	1339.7779477537842	0	2.0	2.0
6	834	1126.639615703758	0	2.0	2.0
7	834	913.5012836537317	0	2.0	2.0
8	834	700.3629516037054	0	2.0	2.0
9	834	487.224619553679	0	2.0	2.0
10	834	274.08628750365267	0	2.0	2.0
11	834	60.94795545362632	0	2.0	2.0
12	680.8096234036	1	0	2.0	2.0
13	467.6712913535736	1	0	2.0	2.0
14	254.53295930354727	1	0	2.0	2.0
15	41.39462725352092	1	0	2.0	2.0
16	0	172.74370479650543	1	2.0	2.0
17	0	385.8820368465318	1	2.0	2.0
18	0	599.0203688965581	1	2.0	2.0
19	0	812.1587009465845	1	2.0	2.0
20	191.29703299661082	834	1	2.0	2.0
21	404.4353650466372	834	1	2.0	2.0
22	617.5736970966635	834	1	2.0	2.0
23	830.7120291466899	834	1	2.0	2.0
24	1043.8503611967162	834	1	2.0	2.0
25	1256.9886932467425	834	1	2.0	2.0
26	1470.1270252967688	834	1	2.0	2.0
27	1683.265357346795	834	1	2.0	2.0
28	1896.4036893968214	834	1	2.0	2.0
29	2109.5420214468477	834	1	2.0	2.0
30	2322.680353496874	834	1	2.0	2.0
31	2535.8186855469003	834	1	2.0	2.0
32	2748.9570175969266	834	1	2.0	2.0
33	2962.095349646953	834	1	2.0	2.0
34	3175.233681696979	834	1	2.0	2.0
35	3388.3720137470054	834	1	2.0	2.0
36	3601.5103457970317	834	1	2.0	2.0
