TS	X	Y	Direction	Line_Man	Column_Man
0	3080.9995021719105	930.9999170286517	0	1	5
1	2854.7087974748174	930.9999170286517	0	1.0	5.0
2	2628.4180927777243	930.9999170286517	0	1.0	5.0
3	2402.127388080631	930.9999170286517	0	1.0	5.0
4	2175.836683383538	930.9999170286517	0	1.0	5.0
5	1949.5459786864449	930.9999170286517	0	1.0	5.0
6	1723.2552739893517	930.9999170286517	0	1.0	5.0
7	1496.9645692922586	930.9999170286517	0	1.0	5.0
8	1270.6738645951655	930.9999170286517	0	1.0	5.0
9	1044.3831598980723	930.9999170286517	0	1.0	5.0
10	818.0924552009791	930.9999170286517	0	1.0	5.0
11	591.8017505038858	930.9999170286517	0	1.0	5.0
12	365.5110458067926	930.9999170286517	0	1.0	5.0
13	139.22034110969935	930.9999170286517	0	1.0	5.0
14	0	1018.0702806160456	1	1.0	5.0
15	0	1244.3609853131388	1	1.0	5.0
16	0	1470.651690010232	1	1.0	5.0
17	29.942394707325093	1667	1	1.0	5.0
18	256.23309940441834	1667	1	1.0	5.0
19	482.5238041015116	1667	1	1.0	5.0
20	708.8145087986048	1667	1	1.0	5.0
21	935.1052134956981	1667	1	1.0	5.0
22	1161.3959181927912	1667	1	1.0	5.0
23	1387.6866228898843	1667	1	1.0	5.0
24	1613.9773275869775	1667	1	1.0	5.0
25	1840.2680322840706	1667	1	1.0	5.0
26	2066.5587369811637	1667	1	1.0	5.0
27	2292.849441678257	1667	1	1.0	5.0
28	2519.14014637535	1667	1	1.0	5.0
29	2745.430851072443	1667	1	1.0	5.0
30	2971.7215557695363	1667	1	1.0	5.0
31	3198.0122604666294	1667	1	1.0	5.0
32	3424.3029651637225	1667	1	1.0	5.0
33	3650.5936698608157	1667	1	1.0	5.0
34	3876.884374557909	1667	1	1.0	5.0
35	4103.175079255002	1667	1	1.0	5.0
36	4166	1830.465783952095	1	1.0	5.0
