TS	X	Y	Direction	Line_Man	Column_Man
0	2108.868369491525	3401.2240389915637	0	4	3
1	1884.264969273277	3401.2240389915637	0	4.0	3.0
2	1659.6615690550293	3401.2240389915637	0	4.0	3.0
3	1435.0581688367815	3401.2240389915637	0	4.0	3.0
4	1210.4547686185338	3401.2240389915637	0	4.0	3.0
5	985.851368400286	3401.2240389915637	0	4.0	3.0
6	761.2479681820382	3401.2240389915637	0	4.0	3.0
7	536.6445679637905	3401.2240389915637	0	4.0	3.0
8	312.0411677455427	3401.2240389915637	0	4.0	3.0
9	87.43776752729491	3401.2240389915637	0	4.0	3.0
10	1	3401.2240389915637	1	4.0	3.0
11	225.60340021824777	3401.2240389915637	1	4.0	3.0
12	450.20680043649554	3401.2240389915637	1	4.0	3.0
13	674.8102006547433	3401.2240389915637	1	4.0	3.0
14	899.4136008729911	3401.2240389915637	1	4.0	3.0
15	1124.0170010912389	3401.2240389915637	1	4.0	3.0
16	1348.6204013094866	3401.2240389915637	1	4.0	3.0
17	1573.2238015277344	3401.2240389915637	1	4.0	3.0
18	1797.8272017459822	3401.2240389915637	1	4.0	3.0
19	2022.43060196423	3401.2240389915637	1	4.0	3.0
20	2247.0340021824777	3401.2240389915637	1	4.0	3.0
21	2471.6374024007255	3401.2240389915637	1	4.0	3.0
22	2696.2408026189732	3401.2240389915637	1	4.0	3.0
23	2920.844202837221	3401.2240389915637	1	4.0	3.0
24	3145.447603055469	3401.2240389915637	1	4.0	3.0
25	3370.0510032737166	3401.2240389915637	1	4.0	3.0
26	3594.6544034919643	3401.2240389915637	1	4.0	3.0
27	3819.257803710212	3401.2240389915637	1	4.0	3.0
28	4043.86120392846	3401.2240389915637	1	4.0	3.0
29	4268.464604146708	3401.2240389915637	1	4.0	3.0
30	4493.068004364955	3401.2240389915637	1	4.0	3.0
31	4717.671404583203	3401.2240389915637	1	4.0	3.0
32	4942.274804801451	3401.2240389915637	1	4.0	3.0
33	4829.121794980301	3401.2240389915637	0	4.0	3.0
34	4604.5183947620535	3401.2240389915637	0	4.0	3.0
35	4379.914994543806	3401.2240389915637	0	4.0	3.0
36	4155.311594325558	3401.2240389915637	0	4.0	3.0
