TS	X	Y	Direction	Line_Man	Column_Man
0	33.46615797556548	2.1276229958278834	0	5	8
1	32.25980936888738	2.1276229958278834	0	5.0	8.0
2	32.25980936888738	2.1276229958278834	0	5.0	8.0
3	32.25980936888738	2.1276229958278834	0	5.0	8.0
4	32.25980936888738	2.1276229958278834	0	5.0	8.0
5	32.25980936888738	2.1276229958278834	0	5.0	8.0
6	32.25980936888738	2.1276229958278834	0	5.0	8.0
7	32.25980936888738	2.1276229958278834	0	5.0	8.0
8	32.25980936888738	2.1276229958278834	0	5.0	8.0
9	32.25980936888738	2.1276229958278834	0	5.0	8.0
10	32.25980936888738	2.1276229958278834	0	5.0	8.0
11	32.25980936888738	2.1276229958278834	0	5.0	8.0
12	32.25980936888738	2.1276229958278834	0	5.0	8.0
13	32.25980936888738	2.1276229958278834	0	5.0	8.0
14	32.25980936888738	2.1276229958278834	0	5.0	8.0
15	32.25980936888738	2.1276229958278834	0	5.0	8.0
16	32.25980936888738	2.1276229958278834	0	5.0	8.0
17	32.25980936888738	2.1276229958278834	0	5.0	8.0
18	32.25980936888738	2.1276229958278834	0	5.0	8.0
19	32.25980936888738	2.1276229958278834	0	5.0	8.0
20	32.25980936888738	2.1276229958278834	0	5.0	8.0
21	32.25980936888738	2.1276229958278834	0	5.0	8.0
22	32.25980936888738	2.1276229958278834	0	5.0	8.0
23	32.25980936888738	2.1276229958278834	0	5.0	8.0
24	32.25980936888738	2.1276229958278834	0	5.0	8.0
25	32.25980936888738	2.1276229958278834	0	5.0	8.0
26	32.25980936888738	2.1276229958278834	0	5.0	8.0
27	32.25980936888738	2.1276229958278834	0	5.0	8.0
28	32.25980936888738	2.1276229958278834	0	5.0	8.0
29	32.25980936888738	2.1276229958278834	0	5.0	8.0
30	32.25980936888738	2.1276229958278834	0	5.0	8.0
31	32.25980936888738	2.1276229958278834	0	5.0	8.0
32	32.25980936888738	2.1276229958278834	0	5.0	8.0
33	32.25980936888738	2.1276229958278834	0	5.0	8.0
34	32.25980936888738	2.1276229958278834	0	5.0	8.0
35	32.25980936888738	2.1276229958278834	0	5.0	8.0
36	32.25980936888738	2.1276229958278834	0	5.0	8.0
37	32.25980936888738	2.1276229958278834	0	5.0	8.0
38	32.25980936888738	2.1276229958278834	0	5.0	8.0
39	32.25980936888738	2.1276229958278834	0	5.0	8.0
40	32.25980936888738	2.1276229958278834	0	5.0	8.0
41	32.25980936888738	2.1276229958278834	0	5.0	8.0
42	32.25980936888738	2.1276229958278834	0	5.0	8.0
43	32.25980936888738	2.1276229958278834	0	5.0	8.0
44	32.25980936888738	2.1276229958278834	0	5.0	8.0
45	32.25980936888738	2.1276229958278834	0	5.0	8.0
46	32.25980936888738	2.1276229958278834	0	5.0	8.0
47	32.25980936888738	2.1276229958278834	0	5.0	8.0
48	32.25980936888738	2.1276229958278834	0	5.0	8.0
49	32.25980936888738	2.1276229958278834	0	5.0	8.0
50	32.25980936888738	2.1276229958278834	0	5.0	8.0
51	32.25980936888738	2.1276229958278834	0	5.0	8.0
52	32.25980936888738	2.1276229958278834	0	5.0	8.0
53	32.25980936888738	2.1276229958278834	0	5.0	8.0
54	32.25980936888738	2.1276229958278834	0	5.0	8.0
55	32.25980936888738	2.1276229958278834	0	5.0	8.0
56	32.25980936888738	2.1276229958278834	0	5.0	8.0
57	32.25980936888738	2.1276229958278834	0	5.0	8.0
58	32.25980936888738	2.1276229958278834	0	5.0	8.0
59	32.25980936888738	2.1276229958278834	0	5.0	8.0
60	32.25980936888738	2.1276229958278834	0	5.0	8.0
61	32.25980936888738	2.1276229958278834	0	5.0	8.0
62	32.25980936888738	2.1276229958278834	0	5.0	8.0
63	32.25980936888738	2.1276229958278834	0	5.0	8.0
64	32.25980936888738	2.1276229958278834	0	5.0	8.0
65	32.25980936888738	2.1276229958278834	0	5.0	8.0
66	32.25980936888738	2.1276229958278834	0	5.0	8.0
67	32.25980936888738	2.1276229958278834	0	5.0	8.0
68	32.25980936888738	2.1276229958278834	0	5.0	8.0
69	32.25980936888738	2.1276229958278834	0	5.0	8.0
70	32.25980936888738	2.1276229958278834	0	5.0	8.0
71	32.25980936888738	2.1276229958278834	0	5.0	8.0
72	32.25980936888738	2.1276229958278834	0	5.0	8.0
73	32.25980936888738	2.1276229958278834	0	5.0	8.0
74	32.25980936888738	2.1276229958278834	0	5.0	8.0
75	32.25980936888738	2.1276229958278834	0	5.0	8.0
76	32.25980936888738	2.1276229958278834	0	5.0	8.0
77	32.25980936888738	2.1276229958278834	0	5.0	8.0
78	32.25980936888738	2.1276229958278834	0	5.0	8.0
79	32.25980936888738	2.1276229958278834	0	5.0	8.0
