TS	X	Y
0	4	0
1	4	4
2	8	0
3	8	4
4	4	4
5	8	0
6	8	4
7	4	4
8	8	0
9	8	4
10	4	4
11	8	0
12	8	4
13	4	4
14	8	0
15	8	4
16	4	4
17	8	0
18	8	4
19	4	4
20	8	0
21	8	4
22	4	4
23	8	0
24	8	4
25	4	4
26	8	0
27	8	4
28	4	4
29	8	0
30	8	4
31	4	4
32	8	0
33	8	4
34	4	4
35	8	0
36	8	4
37	4	4
38	8	0
39	8	4
40	4	4
41	8	0
42	8	4
43	4	4
44	8	0
45	8	4
46	4	4
47	8	0
48	8	4
49	4	4
50	8	0
51	8	4
52	4	4
53	8	0
54	8	4
55	4	4
56	8	0
57	8	4
58	4	4
59	8	0
60	8	4
61	4	4
62	8	0
63	8	4
64	4	4
65	8	0
66	8	4
67	4	4
68	8	0
69	8	4
70	4	4
71	8	0
72	8	4
73	4	4
74	8	0
75	8	4
76	4	4
77	8	0
78	8	4
79	4	4
80	8	0
81	8	4
82	4	4
83	8	0
84	8	4
85	4	4
86	8	0
87	8	4
88	4	4
89	8	0
