TS	X	Y
0	4	0
1	4	4
2	8	4
3	8	0
4	8	4
5	8	0
6	8	4
7	8	0
8	8	4
9	8	0
10	8	4
11	8	0
12	8	4
13	8	0
14	8	4
15	8	0
16	8	4
17	8	0
18	8	4
19	8	0
20	8	4
21	8	0
22	8	4
23	8	0
24	8	4
25	8	0
26	8	4
27	8	0
28	8	4
29	8	0
30	8	4
31	8	0
32	8	4
33	8	0
34	8	4
35	8	0
36	8	4
37	8	0
38	8	4
39	8	0
40	8	4
41	8	0
42	8	4
43	8	0
44	8	4
45	8	0
46	8	4
47	8	0
48	8	4
49	8	0
50	8	4
51	8	0
52	8	4
53	8	0
54	8	4
55	8	0
56	8	4
57	8	0
58	8	4
59	8	0
60	8	4
61	8	0
62	8	4
63	8	0
64	8	4
65	8	0
66	8	4
67	8	0
68	8	4
69	8	0
70	8	4
71	8	0
72	8	4
73	8	0
74	8	4
75	8	0
76	8	4
77	8	0
78	8	4
79	8	0
80	8	4
81	8	0
82	8	4
83	8	0
84	8	4
85	8	0
86	8	4
87	8	0
88	8	4
89	8	0
