TS	X	Y
0	4	4
1	0	4
2	0	0
3	4	4
4	0	4
5	0	0
6	4	4
7	0	4
8	0	0
9	4	4
10	0	4
11	0	0
12	4	4
13	0	4
14	0	0
15	4	4
16	0	4
17	0	0
18	4	4
19	0	4
20	0	0
21	4	4
22	0	4
23	0	0
24	4	4
25	0	4
26	0	0
27	4	4
28	0	4
29	0	0
30	4	4
31	0	4
32	0	0
33	4	4
34	0	4
35	0	0
36	4	4
37	0	4
38	0	0
39	4	4
40	0	4
41	0	0
42	4	4
43	0	4
44	0	0
45	4	4
46	0	4
47	0	0
48	4	4
49	0	4
50	0	0
51	4	4
52	0	4
53	0	0
54	4	4
55	0	4
56	0	0
57	4	4
58	0	4
59	0	0
60	4	4
61	0	4
62	0	0
63	4	4
64	0	4
65	0	0
66	4	4
67	0	4
68	0	0
69	4	4
70	0	4
71	0	0
72	4	4
73	0	4
74	0	0
75	4	4
76	0	4
77	0	0
78	4	4
79	0	4
80	0	0
81	4	4
82	0	4
83	0	0
84	4	4
85	0	4
86	0	0
87	4	4
88	0	4
89	0	0
