TS	X	Y	Direction	Line_Man	Column_Man
0	33.537694908690376	6.353769490869038	0	1	7
1	32.29600455291489	6.353769490869038	0	1.0	7.0
2	32.29600455291489	6.353769490869038	0	1.0	7.0
3	32.29600455291489	6.353769490869038	0	1.0	7.0
4	32.29600455291489	6.353769490869038	0	1.0	7.0
5	32.29600455291489	6.353769490869038	0	1.0	7.0
6	32.29600455291489	6.353769490869038	0	1.0	7.0
7	32.29600455291489	6.353769490869038	0	1.0	7.0
8	32.29600455291489	6.353769490869038	0	1.0	7.0
9	32.29600455291489	6.353769490869038	0	1.0	7.0
10	32.29600455291489	6.353769490869038	0	1.0	7.0
11	32.29600455291489	6.353769490869038	0	1.0	7.0
12	32.29600455291489	6.353769490869038	0	1.0	7.0
13	32.29600455291489	6.353769490869038	0	1.0	7.0
14	32.29600455291489	6.353769490869038	0	1.0	7.0
15	32.29600455291489	6.353769490869038	0	1.0	7.0
16	32.29600455291489	6.353769490869038	0	1.0	7.0
17	32.29600455291489	6.353769490869038	0	1.0	7.0
18	32.29600455291489	6.353769490869038	0	1.0	7.0
19	32.29600455291489	6.353769490869038	0	1.0	7.0
20	32.29600455291489	6.353769490869038	0	1.0	7.0
21	32.29600455291489	6.353769490869038	0	1.0	7.0
22	32.29600455291489	6.353769490869038	0	1.0	7.0
23	32.29600455291489	6.353769490869038	0	1.0	7.0
24	32.29600455291489	6.353769490869038	0	1.0	7.0
25	32.29600455291489	6.353769490869038	0	1.0	7.0
26	32.29600455291489	6.353769490869038	0	1.0	7.0
27	32.29600455291489	6.353769490869038	0	1.0	7.0
28	32.29600455291489	6.353769490869038	0	1.0	7.0
29	32.29600455291489	6.353769490869038	0	1.0	7.0
30	32.29600455291489	6.353769490869038	0	1.0	7.0
31	32.29600455291489	6.353769490869038	0	1.0	7.0
32	32.29600455291489	6.353769490869038	0	1.0	7.0
33	32.29600455291489	6.353769490869038	0	1.0	7.0
34	32.29600455291489	6.353769490869038	0	1.0	7.0
35	32.29600455291489	6.353769490869038	0	1.0	7.0
36	32.29600455291489	6.353769490869038	0	1.0	7.0
37	32.29600455291489	6.353769490869038	0	1.0	7.0
38	32.29600455291489	6.353769490869038	0	1.0	7.0
39	32.29600455291489	6.353769490869038	0	1.0	7.0
40	32.29600455291489	6.353769490869038	0	1.0	7.0
41	32.29600455291489	6.353769490869038	0	1.0	7.0
42	32.29600455291489	6.353769490869038	0	1.0	7.0
43	32.29600455291489	6.353769490869038	0	1.0	7.0
44	32.29600455291489	6.353769490869038	0	1.0	7.0
45	32.29600455291489	6.353769490869038	0	1.0	7.0
46	32.29600455291489	6.353769490869038	0	1.0	7.0
47	32.29600455291489	6.353769490869038	0	1.0	7.0
48	32.29600455291489	6.353769490869038	0	1.0	7.0
49	32.29600455291489	6.353769490869038	0	1.0	7.0
50	32.29600455291489	6.353769490869038	0	1.0	7.0
51	32.29600455291489	6.353769490869038	0	1.0	7.0
52	32.29600455291489	6.353769490869038	0	1.0	7.0
53	32.29600455291489	6.353769490869038	0	1.0	7.0
54	32.29600455291489	6.353769490869038	0	1.0	7.0
55	32.29600455291489	6.353769490869038	0	1.0	7.0
56	32.29600455291489	6.353769490869038	0	1.0	7.0
57	32.29600455291489	6.353769490869038	0	1.0	7.0
58	32.29600455291489	6.353769490869038	0	1.0	7.0
59	32.29600455291489	6.353769490869038	0	1.0	7.0
60	32.29600455291489	6.353769490869038	0	1.0	7.0
61	32.29600455291489	6.353769490869038	0	1.0	7.0
62	32.29600455291489	6.353769490869038	0	1.0	7.0
63	32.29600455291489	6.353769490869038	0	1.0	7.0
64	32.29600455291489	6.353769490869038	0	1.0	7.0
65	32.29600455291489	6.353769490869038	0	1.0	7.0
