0,0,0,0
1,19,-0.34667839175767784,18.653321608242322
2,19,-0.9330032618866919,18.066996738113307
3,17,-0.13982720402627247,16.860172795973728
4,19,-0.1935335065606925,18.806466493439306
5,18,-0.25840609121137875,17.741593908788623
6,15,-0.45007581763166266,14.549924182368338
7,18,-0.7253597350304128,17.274640264969587
8,15,-0.05938690066490179,14.940613099335097
9,17,-0.17065483100016832,16.829345168999833
10,21,-0.09723239554368596,20.902767604456315
11,17,-0.30784877421819884,16.6921512257818
12,17,-0.06809183512520672,16.931908164874795
13,19,-0.09879065012634652,18.901209349873653
14,19,-0.18856123783906253,18.811438762160936
15,19,-0.25585717339851877,18.744142826601482
16,19,-0.21582652354168463,18.784173476458314
17,20,-0.11748129613230239,19.8825187038677
18,18,-0.15725813124195903,17.84274186875804
19,17,-0.1505347834075273,16.849465216592474
20,16,-0.3051068606978107,15.69489313930219
21,18,-0.06482261190072586,17.935177388099273
22,19,-0.1253081070995411,18.874691892900458
23,16,-0.15647191123344392,15.843528088766556
24,18,-0.1748889157099076,17.825111084290093
25,16,-0.21790248325762468,15.782097516742375
26,19,-0.380081593910818,18.61991840608918
27,17,-0.07153179750935498,16.928468202490645
28,17,-0.9191527513406929,16.080847248659307
29,19,-0.13792963849240092,18.862070361507598
30,19,-0.567594187186636,18.432405812813364
31,19,-0.1855423632076173,18.814457636792383
32,18,-0.23609760762647444,17.763902392373527
33,19,-0.2198643512927171,18.780135648707283
34,21,-0.20094695031228324,20.799053049687718
35,21,-0.2773044067690821,20.722695593230917
36,20,-0.41764681285045835,19.582353187149543
37,20,-0.23297836857148652,19.767021631428513
38,15,-0.08010466945401083,14.91989533054599
39,15,-0.4979360338178466,14.502063966182153
40,18,-0.20732295021789413,17.792677049782107
41,19,-0.5397814335406467,18.460218566459353
42,21,-0.09811037768830831,20.901889622311693
43,17,-0.614313681504982,16.38568631849502
44,19,-0.7311563288717116,18.268843671128288
45,19,-0.10757140595426207,18.89242859404574
46,19,-0.07910649993905884,18.92089350006094
47,18,-0.12706887276677797,17.872931127233223
48,17,-1.2626059632335431,15.737394036766457
49,19,-0.3471388693088243,18.652861130691175
50,17,-0.17108553112434263,16.828914468875656
51,17,-0.28827168397495956,16.71172831602504
52,15,-0.03720743826819944,14.962792561731801
53,17,-0.19679671415247557,16.803203285847523
54,18,-0.27218905033543256,17.72781094966457
55,17,-0.2984308790103578,16.701569120989642
56,17,-0.29083009132831933,16.70916990867168
57,16,-0.08452575257688005,15.91547424742312
58,17,-0.18114125187206556,16.818858748127933
59,20,-0.2691818393159219,19.730818160684077
60,19,-0.06945338858126295,18.930546611418738
61,20,-0.22166524503444782,19.778334754965552
62,19,-0.08520283488902072,18.91479716511098
63,21,-0.178452605218802,20.8215473947812
64,19,-0.1375818898161703,18.862418110183828
65,16,-0.45991275341711496,15.540087246582885
66,18,-0.08837357217158945,17.91162642782841
67,20,-0.034437513288143914,19.965562486711857
68,20,-0.13006004908460872,19.86993995091539
69,14,-0.08738176295672402,13.912618237043276
70,15,-3.1542237453875113,11.845776254612488
71,18,-0.13195832308501723,17.868041676914984
72,17,-0.1369682834507395,16.863031716549262
73,15,-0.9391935052336876,14.060806494766313
74,18,-0.1737021793416322,17.826297820658368
75,20,-0.0640505070961945,19.935949492903806
76,17,-0.13127474751112114,16.86872525248888
77,17,-0.17954072493129247,16.820459275068707
78,17,-0.07627001725339157,16.923729982746607
79,14,-0.06786511075428035,13.93213488924572
80,19,-0.09373013158652514,18.906269868413474
81,15,-0.0730382725060493,14.92696172749395
82,20,-0.18093762437029365,19.819062375629706
83,22,-0.06339174814404229,21.936608251855958
84,18,-0.2202766449189167,17.77972335508108
85,18,-0.13268108805002482,17.867318911949976
86,19,-0.13600834686915764,18.863991653130842
87,19,-0.2382916935095532,18.761708306490448
88,16,-0.06291054577382511,15.937089454226175
89,16,-0.2843969196601115,15.71560308033989
90,17,-0.201023942860244,16.798976057139758
91,17,-0.0735397965521061,16.926460203447895
92,16,-0.056189008245460706,15.943810991754539
93,17,-0.04489330922428255,16.955106690775718
94,22,-0.537156416003483,21.462843583996516
95,17,-0.44808712245760524,16.551912877542396
96,21,-0.09874031921293618,20.901259680787064
97,16,-0.3859854164124091,15.614014583587592
98,16,-0.8783321273503365,15.121667872649663
99,18,-0.31509091042178916,17.684909089578213
100,15,-0.49240430284023085,14.507595697159768
101,22,-0.4956408866013643,21.504359113398635
102,18,-0.14171508474267733,17.85828491525732
103,19,-0.15278644327035673,18.847213556729642
104,20,-3.461469159456022,16.538530840543977
105,16,-0.07546532790533252,15.924534672094667
106,14,-0.2194282980053797,13.78057170199462
107,16,-0.2681500942450573,15.731849905754943
108,20,-0.12298622967664664,19.87701377032335
109,16,-0.6361652700549331,15.363834729945067
110,18,-0.35678900386164875,17.64321099613835
111,17,-0.17083065321696284,16.829169346783036
112,18,-0.5461874938400908,17.45381250615991
113,16,-0.14570103680647298,15.854298963193527
114,14,-0.18394097386446018,13.81605902613554
115,15,-0.13003383503217517,14.869966164967824
116,16,-0.07083507350548175,15.929164926494519
117,17,-0.10361892638244949,16.89638107361755
118,16,-0.3052338777810006,15.694766122218999
119,17,-0.42258339410871487,16.577416605891287
120,15,-0.22589805041027383,14.774101949589726
121,18,-0.060750660581253904,17.939249339418748
122,17,-0.3131389837920631,16.68686101620794
123,19,-0.06692986197993987,18.93307013802006
124,16,-0.30795817834333394,15.692041821656666
125,19,-0.2739746463427544,18.726025353657246
126,19,-0.11460878736683212,18.885391212633166
127,18,-0.11675725944583558,17.883242740554163
128,17,-0.05357115607408798,16.94642884392591
129,19,-0.16961603495366995,18.83038396504633
130,17,-0.10905633528795262,16.890943664712047
131,20,-1.11358779863279,18.88641220136721
132,16,-0.059849976799652364,15.940150023200347
133,20,-6.059163442578782,13.940836557421218
134,16,-0.17405178381200906,15.82594821618799
135,20,-0.20162092918590194,19.798379070814097
136,18,-0.08855907678320316,17.911440923216798
137,18,-0.2188945017138177,17.781105498286184
138,19,-0.326636664477998,18.673363335522
139,23,-0.22318174461177223,22.77681825538823
140,17,-0.16173787870554873,16.838262121294452
141,19,-0.20104323532794208,18.79895676467206
142,21,-0.17348482318810968,20.826515176811892
143,17,-0.20992577844354876,16.790074221556452
144,17,-0.042299657563431944,16.957700342436567
145,18,-0.09684010768253988,17.90315989231746
146,18,-0.055369520469125334,17.944630479530876
147,16,-0.5865748340141536,15.413425165985846
148,17,-0.3235807442514415,16.67641925574856
149,19,-0.33015739550126966,18.66984260449873
150,19,-0.20721237813231624,18.792787621867685
151,14,-0.42429718625090457,13.575702813749096
152,22,-0.12164447365473859,21.87835552634526
153,16,-0.13033476885340287,15.869665231146596
154,18,-0.26331251845107073,17.73668748154893
155,19,-0.17557531519364597,18.824424684806353
156,19,-0.6828434425482068,18.317156557451792
157,17,-0.04307345119494861,16.95692654880505
158,14,-0.13555337332626977,13.86444662667373
159,22,-0.1689345276102819,21.831065472389717
160,18,-0.20423776232783625,17.795762237672164
161,16,-0.06924774811722006,15.93075225188278
162,16,-0.06614503647676813,15.933854963523231
163,19,-0.4113873707140946,18.588612629285905
164,15,-0.04278778579761834,14.957212214202382
165,16,-0.08346771831639606,15.916532281683605
166,19,-0.17215989141147628,18.827840108588525
167,16,-1.6507287228913854,14.349271277108615
168,16,-0.24959927428084977,15.75040072571915
169,14,-0.10746206602943838,13.892537933970562
170,17,-0.06327257236108756,16.936727427638914
171,17,-0.182565278475176,16.817434721524823
172,21,-0.16169402851286394,20.838305971487134
173,19,-0.1371037177328506,18.86289628226715
174,22,-1.290279838273545,20.709720161726455
175,20,-0.7388953455821622,19.26110465441784
176,19,-0.1184541960046287,18.881545803995373
177,17,-0.13145201326195044,16.86854798673805
178,19,-0.1571979267132734,18.842802073286727
179,16,-0.2616162066398841,15.738383793360116
180,17,-0.4372321507930794,16.56276784920692
181,17,-1.057108528279085,15.942891471720914
182,16,-0.3119825534693366,15.688017446530663
183,18,-0.17396115359086112,17.82603884640914
184,18,-0.11330782462283204,17.886692175377167
185,16,-0.08431809649153227,15.915681903508467
186,17,-0.488778460267778,16.511221539732222
187,17,-0.22442521049901423,16.775574789500986
188,19,-0.4556972335555381,18.544302766444464
189,17,-0.2470256431783804,16.75297435682162
190,15,-0.22292167685374975,14.77707832314625
191,18,-0.6386809397783209,17.36131906022168
192,18,-0.1680929161682867,17.831907083831712
193,18,-0.1441083443553283,17.855891655644673
194,15,-0.063506573606962,14.936493426393039
195,18,-0.6910857294929603,17.30891427050704
196,24,-0.14367747716128443,23.856322522838717
197,19,-0.10569923335921314,18.894300766640786
198,19,-0.1331216770793671,18.866878322920634
199,19,-0.060066324145093074,18.939933675854906
200,15,-0.061048055490827646,14.938951944509173
201,17,-0.533217926796638,16.466782073203362
202,17,-0.11636987275588567,16.883630127244114
203,19,-0.23620758235404082,18.76379241764596
204,18,-0.09255646781018144,17.90744353218982
205,18,-0.18230645991091285,17.81769354008909
206,19,-0.2203237636608589,18.779676236339142
207,22,-0.08818374335459969,21.911816256645402
208,20,-0.07682244703589186,19.92317755296411
209,17,-0.17916326371742516,16.820836736282576
210,15,-0.08679092833835508,14.913209071661646
211,17,-0.6239066301772495,16.37609336982275
212,17,-0.15222379017472915,16.84777620982527
213,16,-0.08058095459498751,15.919419045405013
214,17,-0.11710147454767703,16.882898525452323
215,21,-0.10656140303783071,20.89343859696217
216,15,-0.14765124477547897,14.85234875522452
217,17,-0.8147358361940935,16.185264163805908
218,18,-2.4033619866875666,15.596638013312432
219,17,-0.14238408942165756,16.857615910578343
220,20,-0.23064959717640662,19.769350402823594
221,17,-0.14687676712651282,16.853123232873486
222,20,-0.1794003788795958,19.820599621120405
223,16,-0.5160180697117399,15.48398193028826
224,19,-0.15567838889804023,18.84432161110196
225,17,-0.09316851796522911,16.90683148203477
226,16,-0.09742563370745932,15.90257436629254
227,18,-1.7715290584984735,16.228470941501527
228,15,-0.26338247068801357,14.736617529311987
229,18,-0.22091981570632055,17.77908018429368
230,20,-0.13190881664840387,19.868091183351595
231,19,-0.10552824758368609,18.894471752416315
232,16,-0.17843178291261963,15.82156821708738
233,15,-0.2872622812575437,14.712737718742456
234,17,-0.06502572684709361,16.934974273152907
235,18,-0.06445393748913135,17.93554606251087
236,19,-0.2422265329071492,18.75777346709285
237,17,-0.10287937143282917,16.89712062856717
