Episode_Group	numSteps	Reward	Energy
1	47.64	-44.12	431614.60080391093
2	47.64	-44.12	431432.3553105559
3	47.4	-43.66	432724.15680391097
4	47.4	-43.66	432811.0424305722
5	47.8	-44.28	436968.8711772497
6	47.54	-43.8	438223.5134172823
7	48.04	-44.3	442407.49091063737
8	48.16	-44.42	445035.6780306537
9	47.94	-43.98	443000.84053729865
10	47.94	-43.98	446011.44677733124
11	47.12	-43.16	437812.62805723347
12	47.58	-43.84	441386.8495505886
13	46.92	-43.18	435907.48493721726
14	46.5	-42.76	431437.7163238459
15	46.5	-42.76	430024.9483238459
16	45.62	-41.66	421538.0558437808
17	45.4	-41.22	420038.6558437808
18	44.5	-40.1	411772.43624369934
19	44.74	-40.34	414637.7026170381
20	44.42	-39.8	417723.4230971033
21	44.02	-39.18	417366.645470442
22	44.64	-39.8	424546.12581720104
23	44.64	-39.8	422864.2266971847
24	44.64	-39.8	422780.1658172011
25	44.22	-39.16	417505.8285904583
26	44.22	-39.16	420788.3906971847
27	44.22	-39.16	419902.5859505072
28	43.34	-38.06	413271.3638437808
29	43.34	-38.06	410613.9496037483
30	43.34	-38.06	412472.4447237646
31	43.18	-37.9	410372.48899037694
32	43.18	-37.9	411434.8897370545
33	42.44	-36.94	404458.4077636342
34	42.58	-37.08	406153.8885103118
35	42.6	-37.1	409653.03061703814
36	42.02	-36.3	403879.40064361796
37	42.02	-36.3	403697.15515026293
38	41.46	-35.52	397971.9834168753
39	41.02	-34.86	395149.77941687533
40	41.02	-34.86	397462.47589694045
41	40.8	-34.42	396139.67189694045
42	40.3	-33.7	392931.2095236017
43	39.62	-32.8	385188.8748035039
44	39.5	-32.46	384065.9908035039
45	39.76	-32.94	387590.73955018143
46	39.64	-32.6	385133.49893681007
47	39.2	-31.94	381153.53432343865
48	39.48	-32.44	381444.1792034223
49	39.48	-32.44	379938.87608340604
50	38.94	-31.68	376468.2002167122
51	38.26	-31.0	370772.2556033408
52	38.26	-31.0	369541.73309669585
53	38.46	-31.2	367281.33410998574
54	37.58	-30.1	359767.1320032594
55	37.58	-30.1	359865.3166166307
56	37.84	-30.58	362776.21648332453
57	37.64	-30.38	359637.7261099858
58	37.16	-29.9	355134.8911232757
59	36.76	-29.5	350528.5105099043
60	36.12	-28.64	342877.44277651666
61	36.24	-28.76	343826.5555231942
62	36.24	-28.76	345152.43789653294
63	36.58	-29.1	348133.563389888
64	36.9	-29.42	350278.6105099043
65	36.9	-29.42	350284.26000325935
66	37.42	-29.94	354421.3358699532
67	37.64	-30.38	356189.86698996945
68	38.54	-31.5	365781.9689633897
69	38.16	-31.12	361215.5723500184
70	38.04	-31.0	358144.4828566633
71	37.66	-30.62	354020.9886166307
72	36.78	-29.74	344995.83389653295
73	36.72	-29.46	345324.4337632268
74	36.68	-29.2	345418.2370165493
75	37.1	-29.84	349972.06650990434
76	37.1	-29.84	346692.3291498555
77	37.1	-29.84	345447.68290982285
78	37.98	-30.94	355448.35274993686
79	37.98	-30.94	355714.65912327566
80	37.0	-29.74	346055.1562698717
81	36.8	-29.54	344859.2218965329
82	37.24	-29.98	349010.1330165492
83	37.58	-30.32	353510.6853633083
84	37.96	-30.7	355685.9741099858
85	37.32	-30.06	347942.3712565819
86	37.9	-30.86	354150.4293633083
87	37.66	-30.4	351282.33824329206
88	38.22	-31.18	356388.011603341
89	38.66	-31.84	357794.6228566635
90	38.66	-31.84	356905.9933633084
91	38.16	-31.34	352096.8680032595
92	38.06	-31.24	350212.22413656564
93	38.74	-32.14	356261.360749937
94	38.86	-32.48	355965.8272565819
95	38.28	-31.68	350469.80264321057
96	38.28	-31.68	350999.59064321057
97	37.74	-31.14	346116.14677651675
98	37.32	-30.5	344570.09877651674
99	36.42	-29.38	338964.1181631454
100	36.1	-29.06	335756.6702964516
101	37.08	-30.26	344006.2298965331
102	36.3	-29.26	337213.2615497741
103	35.38	-28.34	330860.9129364028
104	35.46	-28.42	331903.8289364028
105	34.76	-27.5	325010.1397096601
106	34.04	-26.56	317014.06573623983
107	33.8	-26.32	315292.4362428848
108	34.3	-27.04	321346.20784296625
109	34.92	-27.88	327541.6988296764
110	35.56	-28.74	333779.99856306403
111	36.1	-29.28	339554.8966697904
112	35.4	-28.36	334267.5199231129
113	35.44	-28.4	334882.92541646794
114	35.7	-28.66	336731.4245364842
115	35.7	-28.66	339035.6467765168
116	35.94	-28.9	340132.128403178
117	35.94	-28.9	338539.93965650053
118	35.42	-28.16	331826.6856830803
119	36.2	-29.16	338700.89016314544
120	36.2	-29.16	339578.2206697904
121	36.6	-29.56	344546.26752319443
122	36.94	-29.9	346464.99226987193
123	36.38	-29.34	341802.2212831618
124	35.8	-28.76	336830.33517643536
125	35.3	-28.04	331855.9128030965
126	34.66	-27.18	327919.010563064
127	34.66	-27.18	332093.02690982295
128	33.7	-26.0	321492.34344304766
129	33.24	-25.32	316325.93320301507
130	34.22	-26.52	322795.4090697089
131	34.72	-27.24	324504.21781638643
132	34.04	-26.56	318191.59957635385
133	33.94	-26.46	314793.1783496112
134	33.44	-25.96	312027.6183496112
135	33.46	-25.98	313483.1950962887
136	32.94	-25.24	307131.60736290104
137	32.98	-25.28	305877.2187495297
138	32.28	-24.36	298720.0478961257
139	31.68	-23.54	294423.0360294319
140	31.38	-23.02	292844.9361627381
141	31.34	-22.98	292588.37216273806
142	31.06	-22.7	289452.41805601167
143	30.58	-22.0	283710.586322624
